Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,9.00000000E-03,1.39977770E+08,5.71666181E-03,5.62931819E-03,-0.00000000E+00,-0.00000000E+00,6.14219984E-40,1.02240060E-39,1.73804487E+06,1.73822490E+06,1.73832008E-04,1.73850015E-04,-1.73731773E+06,-1.73712145E+06,-1.11766440E-04,-7.03925042E-05,-0.00000000E+00,-0.00000000E+00,6.10405064E-40,1.01605062E-39,-0.00000000E+00,-0.00000000E+00,6.10405065E-40,1.01605062E-39,-8.08069269E+02,-1.22620526E+03,-4.50290267E-08,-4.96838074E-08,8.08069418E+01,1.22620549E+02,8.08197600E-09,1.22640000E-08,7.76992107E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,8.00000000E-03,1.39977770E+08,1.54893023E+02,5.70145569E+01,-0.00000000E+00,-0.00000000E+00,-1.13550611E-35,-1.91164966E-35,3.47677492E+06,1.73873018E+06,3.47732545E-04,1.73900550E-04,-3.47388825E+06,-1.73657063E+06,-1.57186501E-04,-2.83687435E-05,-0.00000000E+00,-0.00000000E+00,1.86931021E-39,1.42420542E-39,-0.00000000E+00,-0.00000000E+00,1.86931021E-39,1.42420542E-39,-3.20768818E+03,-2.39961891E+03,-1.08278900E-07,-4.29069146E-08,3.20768877E+02,2.39961935E+02,2.40000000E+02,2.40000000E+02,7.76992106E+06,1.63109160E+09
3.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977770E+08,2.17081108E+02,1.76114991E+02,-0.00000000E+00,-0.00000000E+00,-3.50799993E-35,-2.67922831E-35,5.21550556E+06,1.73873064E+06,5.21633142E-04,1.73900597E-04,-5.21045935E+06,-1.73657110E+06,-1.75428132E-04,-1.15004368E-05,-0.00000000E+00,-0.00000000E+00,3.39087481E-39,1.58610781E-39,-0.00000000E+00,-0.00000000E+00,3.39087481E-39,1.58610781E-39,-5.60730708E+03,-2.39961891E+03,-3.51807945E-07,-8.45594027E-07,5.60730812E+02,2.39961935E+02,4.80000000E+02,2.40000000E+02,7.76992106E+06,1.63109166E+09
4.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977769E+08,2.42284026E+02,3.19988922E+02,-0.00000000E+00,-0.00000000E+00,-6.37399454E-35,-2.99030433E-35,6.95423666E+06,1.73873110E+06,6.95533785E-04,1.73900643E-04,-6.94703090E+06,-1.73657156E+06,-1.82823127E-04,-4.66217470E-06,-0.00000000E+00,-0.00000000E+00,5.01596620E-39,1.65093383E-39,-0.00000000E+00,-0.00000000E+00,5.01596620E-39,1.65093383E-39,-8.00692599E+03,-2.39961890E+03,-5.65747090E-06,-1.30810293E-05,8.00692747E+02,2.39961935E+02,7.20000000E+02,2.40000000E+02,7.76992105E+06,1.63109168E+09
5.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977769E+08,2.52497861E+02,4.73902920E+02,-0.00000000E+00,-0.00000000E+00,-9.43998866E-35,-3.11637223E-35,8.69296822E+06,1.73873156E+06,8.69434473E-04,1.73900688E-04,-8.68360291E+06,-1.73657201E+06,-1.85820992E-04,-1.89000401E-06,-0.00000000E+00,-0.00000000E+00,6.68250706E-39,1.67688632E-39,-0.00000000E+00,-0.00000000E+00,6.68250706E-39,1.67688632E-39,-1.04065449E+04,-2.39961890E+03,-4.26961974E-05,-6.84011479E-05,1.04065468E+03,2.39961935E+02,9.60000000E+02,2.40000000E+02,7.76992104E+06,1.63109169E+09
6.00000000E+00,1.00000000E+00,7.20000000E-02,1.39977769E+08,2.56634171E+02,6.31887768E+02,-0.00000000E+00,-0.00000000E+00,-1.25870733E-34,-3.16742611E-35,1.04317002E+07,1.73873200E+06,1.04333521E-03,1.73900733E-04,-1.04201754E+07,-1.73657246E+06,-1.87035450E-04,-7.66976965E-07,-0.00000000E+00,-0.00000000E+00,8.36564846E-39,1.68726722E-39,-0.00000000E+00,-0.00000000E+00,8.36564846E-39,1.68726722E-39,-1.28061638E+04,-2.39961890E+03,-1.71961664E-04,-1.95598819E-04,1.28061662E+03,2.39961934E+02,1.20000000E+03,2.40000000E+02,7.76992104E+06,1.63109170E+09
7.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977769E+08,2.58290363E+02,7.91533773E+02,-0.00000000E+00,-0.00000000E+00,-1.57672473E-34,-3.18786826E-35,1.21704327E+07,1.73873245E+06,1.21723598E-03,1.73900777E-04,-1.21567483E+07,-1.73657290E+06,-1.87521918E-04,-3.17132507E-07,-0.00000000E+00,-0.00000000E+00,1.00554794E-38,1.69137210E-39,-0.00000000E+00,-0.00000000E+00,1.00554794E-38,1.69137210E-39,-1.52057827E+04,-2.39961890E+03,-4.68909291E-04,-3.85423581E-04,1.52057855E+03,2.39961934E+02,1.44000000E+03,2.40000000E+02,7.76992103E+06,1.63109170E+09
8.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977769E+08,2.58974808E+02,9.51830560E+02,-0.00000000E+00,-0.00000000E+00,-1.89603839E-34,-3.19631626E-35,1.39091656E+07,1.73873289E+06,1.39113680E-03,1.73900821E-04,-1.38933216E+07,-1.73657333E+06,-1.87723065E-04,-1.31129197E-07,-0.00000000E+00,-0.00000000E+00,1.17478984E-38,1.69304838E-39,-0.00000000E+00,-0.00000000E+00,1.17478984E-38,1.69304838E-39,-1.76054016E+04,-2.39961890E+03,-9.69359760E-04,-5.92917923E-04,1.76054048E+03,2.39961934E+02,1.68000000E+03,2.40000000E+02,7.76992103E+06,1.63109170E+09
9.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977769E+08,2.59257584E+02,1.11239628E+03,-0.00000000E+00,-0.00000000E+00,-2.21588768E-34,-3.19980653E-35,1.56478989E+07,1.73873332E+06,1.56503767E-03,1.73900865E-04,-1.56298954E+07,-1.73657376E+06,-1.87806236E-04,-5.42198530E-08,-0.00000000E+00,-0.00000000E+00,1.34413743E-38,1.69373281E-39,-0.00000000E+00,-0.00000000E+00,1.34413743E-38,1.69373281E-39,-2.00050205E+04,-2.39961889E+03,-1.66681073E-03,-7.76533044E-04,2.00050242E+03,2.39961934E+02,1.92000000E+03,2.40000000E+02,7.76992102E+06,1.63109170E+09
1.00000000E+01,1.00000000E+00,4.00000000E-02,1.39977769E+08,2.59373163E+02,1.27307388E+03,-0.00000000E+00,-0.00000000E+00,-2.53595982E-34,-3.20123310E-35,1.73866326E+07,1.73873374E+06,1.73893858E-03,1.73900907E-04,-1.73664696E+07,-1.73657419E+06,-1.87840274E-04,-2.27440339E-08,-0.00000000E+00,-0.00000000E+00,1.51352846E-38,1.69400934E-39,-0.00000000E+00,-0.00000000E+00,1.51352846E-38,1.69400934E-39,-2.24046394E+04,-2.39961889E+03,-2.52602488E-03,-9.14217810E-04,2.24046435E+03,2.39961934E+02,2.16000000E+03,2.40000000E+02,7.76992101E+06,1.63109170E+09
