Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,3.25442002E-02,1.39978091E+08,1.05286721E-02,2.96769473E-05,-0.00000000E+00,-0.00000000E+00,2.59884125E-40,4.28461044E-40,1.04179415E+07,1.04181544E+07,1.04195428E-03,1.04197558E-03,-1.04172182E+07,-1.04170547E+07,-8.80372439E-04,-7.72988752E-04,-0.00000000E+00,-0.00000000E+00,2.58270004E-40,4.25799967E-40,-0.00000000E+00,-0.00000000E+00,2.58270004E-40,4.25799967E-40,-8.08071125E+02,-1.22620807E+03,-6.51604816E-08,-9.09895274E-08,8.08072018E+01,1.22620943E+02,8.08197600E-09,1.22640000E-08,7.76993890E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,9.36162950E-02,1.39978087E+08,2.03537560E+02,2.19900136E-05,-0.00000000E+00,-0.00000000E+00,-1.47346803E-35,-2.51206222E-35,2.08366700E+07,1.04187511E+07,2.08398730E-03,1.04203527E-03,-2.08337908E+07,-1.04165950E+07,-1.53589432E-03,-5.72766706E-04,-0.00000000E+00,-0.00000000E+00,8.58325639E-40,7.19628969E-40,-0.00000000E+00,-0.00000000E+00,8.58325640E-40,7.19628970E-40,-3.20769548E+03,-2.39962434E+03,-7.47009325E-03,-2.77584908E-02,3.20769903E+02,2.39962700E+02,2.40000000E+02,2.40000000E+02,7.76993869E+06,1.63109165E+09
3.00000000E+00,1.00000000E+00,4.22110021E-02,1.39978084E+08,3.54775337E+02,1.62721085E-05,-0.00000000E+00,-0.00000000E+00,-5.05307746E-35,-4.37876851E-35,3.12555043E+07,1.04188343E+07,3.12603092E-03,1.04204362E-03,-3.12504688E+07,-1.04166780E+07,-2.02489263E-03,-4.29625445E-04,-0.00000000E+00,-0.00000000E+00,1.69439962E-39,9.20770904E-40,-0.00000000E+00,-0.00000000E+00,1.69439962E-39,9.20770904E-40,-5.60731976E+03,-2.39962428E+03,-1.88533718E-01,-3.90230168E-01,5.60732599E+02,2.39962696E+02,4.80000000E+02,2.40000000E+02,7.76993851E+06,1.63109180E+09
4.00000000E+00,1.00000000E+00,9.85515314E-02,1.39978081E+08,4.66203554E+02,1.20401357E-05,-0.00000000E+00,-0.00000000E+00,-1.02177394E-34,-5.75411107E-35,4.16744152E+07,1.04189109E+07,4.16808220E-03,1.04205129E-03,-4.16672230E+07,-1.04167543E+07,-2.53974883E-03,-8.50977222E-04,-0.00000000E+00,-0.00000000E+00,2.69373826E-39,1.05650082E-39,-0.00000000E+00,-0.00000000E+00,2.69373826E-39,1.05650082E-39,-8.00694398E+03,-2.39962422E+03,-9.57007864E-01,-1.08161746E+00,8.00695291E+02,2.39962691E+02,7.20000000E+02,2.40000000E+02,7.76993834E+06,1.63109191E+09
5.00000000E+00,1.00000000E+00,2.11232590E-01,1.39978078E+08,5.47199397E+02,8.94491569E-06,-0.00000000E+00,-0.00000000E+00,-1.65878517E-34,-6.75383119E-35,5.20933965E+07,1.04189813E+07,5.21014055E-03,1.04205835E-03,-5.20840475E+07,-1.04168245E+07,-1.13397334E-02,-2.13883498E-02,-0.00000000E+00,-0.00000000E+00,3.80599953E-39,1.14584768E-39,-0.00000000E+00,-0.00000000E+00,3.80599953E-39,1.14584768E-39,-1.04065682E+04,-2.39962418E+03,-2.32070699E+00,-1.50953185E+00,1.04065798E+03,2.39962688E+02,9.60000000E+02,2.40000000E+02,7.76993818E+06,1.63109199E+09
6.00000000E+00,1.00000000E+00,9.85515314E-02,1.39978075E+08,6.07058103E+02,6.64629636E-06,-0.00000000E+00,-0.00000000E+00,-2.37980832E-34,-7.49265864E-35,6.25124430E+07,1.04190466E+07,6.25220545E-03,1.04206489E-03,-6.25009370E+07,-1.04168895E+07,-1.19287426E-01,-2.10516991E-01,-0.00000000E+00,-0.00000000E+00,4.98905735E-39,1.20523685E-39,-0.00000000E+00,-0.00000000E+00,4.98905735E-39,1.20523685E-39,-1.28061923E+04,-2.39962414E+03,-3.93363871E+00,-1.65901791E+00,1.28062066E+03,2.39962684E+02,1.20000000E+03,2.40000000E+02,7.76993803E+06,1.63109205E+09
7.00000000E+00,1.00000000E+00,2.11232590E-01,1.39978073E+08,6.51071032E+02,4.93769858E-06,-0.00000000E+00,-0.00000000E+00,-3.16260829E-34,-8.03590394E-35,7.29315507E+07,1.04191077E+07,7.29427647E-03,1.04207102E-03,-7.29178875E+07,-1.04169505E+07,-7.13782724E-01,-9.70209215E-01,-0.00000000E+00,-0.00000000E+00,6.21871041E-39,1.24422243E-39,-0.00000000E+00,-0.00000000E+00,6.21871042E-39,1.24422243E-39,-1.52058164E+04,-2.39962410E+03,-5.61912304E+00,-1.69627926E+00,1.52058334E+03,2.39962680E+02,1.44000000E+03,2.40000000E+02,7.76993790E+06,1.63109209E+09
8.00000000E+00,1.00000000E+00,9.85515314E-02,1.39978071E+08,6.82602809E+02,3.66883371E-06,-0.00000000E+00,-0.00000000E+00,-3.99040093E-34,-8.42509616E-35,8.33507165E+07,1.04191658E+07,8.33635331E-03,1.04207685E-03,-8.33348959E+07,-1.04170084E+07,-2.63990354E+00,-2.72540113E+00,-0.00000000E+00,-0.00000000E+00,7.47873786E-39,1.26933610E-39,-0.00000000E+00,-0.00000000E+00,7.47873786E-39,1.26933610E-39,-1.76054405E+04,-2.39962406E+03,-7.32070044E+00,-1.70358683E+00,1.76054602E+03,2.39962677E+02,1.68000000E+03,2.40000000E+02,7.76993777E+06,1.63109213E+09
9.00000000E+00,1.00000000E+00,2.11232590E-01,1.39978068E+08,7.04057266E+02,2.72566765E-06,-0.00000000E+00,-0.00000000E+00,-4.84948016E-34,-8.68990545E-35,9.37699382E+07,1.04192217E+07,9.37843577E-03,1.04208246E-03,-9.37519603E+07,-1.04170643E+07,-6.89858055E+00,-5.40696276E+00,-0.00000000E+00,-0.00000000E+00,8.75804996E-39,1.28517366E-39,-0.00000000E+00,-0.00000000E+00,8.75804996E-39,1.28517366E-39,-2.00050645E+04,-2.39962402E+03,-9.02517664E+00,-1.70479790E+00,2.00050869E+03,2.39962673E+02,1.92000000E+03,2.40000000E+02,7.76993764E+06,1.63109215E+09
1.00000000E+01,1.00000000E+00,9.85515314E-02,1.39978066E+08,7.17524636E+02,2.02523933E-06,-0.00000000E+00,-0.00000000E+00,-5.72901535E-34,-8.85613128E-35,1.04189215E+08,1.04192763E+07,1.04205237E-02,1.04208793E-03,-1.04169079E+08,-1.04171188E+07,-1.40820644E+01,-8.38575554E+00,-0.00000000E+00,-0.00000000E+00,1.00493652E-38,1.29486175E-39,-0.00000000E+00,-0.00000000E+00,1.00493652E-38,1.29486175E-39,-2.24046885E+04,-2.39962399E+03,-1.07301039E+01,-1.70497141E+00,2.24047136E+03,2.39962669E+02,2.16000000E+03,2.40000000E+02,7.76993752E+06,1.63109216E+09
1.10000000E+01,1.00000000E+00,2.11232590E-01,1.39978064E+08,7.25210137E+02,1.50460058E-06,-0.00000000E+00,-0.00000000E+00,-6.62070871E-34,-8.95099232E-35,1.14608545E+08,1.04193300E+07,1.14626170E-02,1.04209332E-03,-1.14586252E+08,-1.04171725E+07,-2.40388207E+01,-1.09472260E+01,-0.00000000E+00,-0.00000000E+00,1.13478656E-38,1.30058610E-39,-0.00000000E+00,-0.00000000E+00,1.13478656E-38,1.30058610E-39,-2.48043124E+04,-2.39962395E+03,-1.24350917E+01,-1.70499266E+00,2.48043403E+03,2.39962666E+02,2.40000000E+03,2.40000000E+02,7.76993740E+06,1.63109217E+09
1.20000000E+01,1.00000000E+00,9.85515314E-02,1.39978062E+08,7.29154961E+02,1.11795592E-06,-0.00000000E+00,-0.00000000E+00,-7.51897574E-34,-8.99968271E-35,1.25027928E+08,1.04193832E+07,1.25047157E-02,1.04209866E-03,-1.25003477E+08,-1.04172257E+07,-3.61095926E+01,-1.27303199E+01,-0.00000000E+00,-0.00000000E+00,1.26505233E-38,1.30381925E-39,-0.00000000E+00,-0.00000000E+00,1.26505233E-38,1.30381925E-39,-2.72039363E+04,-2.39962392E+03,-1.41400857E+01,-1.70499379E+00,2.72039669E+03,2.39962662E+02,2.64000000E+03,2.40000000E+02,7.76993728E+06,1.63109217E+09
