Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,2.36867769E-02,1.39980752E+08,1.14308223E-02,2.95082416E-05,-0.00000000E+00,-0.00000000E+00,1.93857810E-40,3.17109928E-40,8.69178539E+07,8.69310670E+07,8.69277176E-03,8.69409632E-03,-8.69173336E+07,-8.69301374E+07,-7.46565512E-03,-6.41717274E-03,-0.00000000E+00,-0.00000000E+00,1.92653817E-40,3.15140622E-40,-0.00000000E+00,-0.00000000E+00,1.92653817E-40,3.15140622E-40,-8.08086605E+02,-1.22623135E+03,-6.75177655E-08,-9.65728667E-08,8.08094175E+01,1.22624286E+02,8.08197600E-09,1.22640000E-08,7.77008659E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,2.29166863E-02,1.39980598E+08,1.97486177E+02,2.17684333E-05,-0.00000000E+00,-0.00000000E+00,-1.35439042E-35,-2.43737087E-35,1.73873491E+08,8.69634523E+07,1.73893323E-02,8.69734444E-03,-1.73870965E+08,-8.69614433E+07,-8.73539346E+00,-5.32177962E+01,-0.00000000E+00,-0.00000000E+00,5.45820336E-40,3.66611769E-40,-0.00000000E+00,-0.00000000E+00,5.45820336E-40,3.66611769E-40,-3.20775462E+03,-2.39966737E+03,-2.86876078E-01,-4.39843964E-01,3.20778474E+02,2.39968993E+02,2.40000000E+02,2.40000000E+02,7.77007805E+06,1.63109164E+09
3.00000000E+00,1.00000000E+00,1.54690459E-02,1.39980449E+08,2.29957634E+02,1.60594405E-05,-0.00000000E+00,-0.00000000E+00,-4.11446612E-35,-2.83816143E-35,2.60867812E+08,8.69943204E+07,2.60897732E-02,8.70044085E-03,-2.60863275E+08,-8.69923094E+07,-1.47530392E+02,-1.68856692E+02,-0.00000000E+00,-0.00000000E+00,9.12937924E-40,3.67165022E-40,-0.00000000E+00,-0.00000000E+00,9.12937922E-40,3.67165020E-40,-5.60741944E+03,-2.39966482E+03,-7.26772582E-01,-4.39852940E-01,5.60747212E+02,2.39968738E+02,4.80000000E+02,2.40000000E+02,7.77006978E+06,1.63109167E+09
4.00000000E+00,1.00000000E+00,1.58191653E-02,1.39980300E+08,2.29942559E+02,1.18476842E-05,-0.00000000E+00,-0.00000000E+00,-6.95273289E-35,-2.83797536E-35,3.47892935E+08,8.70251230E+07,3.47933039E-02,8.70353073E-03,-3.47886387E+08,-8.70231121E+07,-3.16877219E+02,-1.69380338E+02,-0.00000000E+00,-0.00000000E+00,1.28003513E-39,3.67056455E-40,-0.00000000E+00,-0.00000000E+00,1.28003513E-39,3.67056457E-40,-8.00708170E+03,-2.39966226E+03,-1.16653715E+00,-4.39713385E-01,8.00715694E+02,2.39968482E+02,7.20000000E+02,2.40000000E+02,7.77006151E+06,1.63109167E+09
5.00000000E+00,1.00000000E+00,1.61690196E-02,1.39980151E+08,2.29874644E+02,8.74050179E-06,-0.00000000E+00,-0.00000000E+00,-9.79022413E-35,-2.83713709E-35,4.34948844E+08,8.70559096E+07,4.34999229E-02,8.70661904E-03,-4.34940286E+08,-8.70538989E+07,-4.86296219E+02,-1.69401207E+02,-0.00000000E+00,-0.00000000E+00,1.64702512E-39,3.66949781E-40,-0.00000000E+00,-0.00000000E+00,1.64702512E-39,3.66949783E-40,-1.04067414E+04,-2.39965970E+03,-1.60616221E+00,-4.39573919E-01,1.04068392E+03,2.39968226E+02,9.60000000E+02,2.40000000E+02,7.77005323E+06,1.63109167E+09
6.00000000E+00,1.00000000E+00,1.65186931E-02,1.39980001E+08,2.29806755E+02,6.44820908E-06,-0.00000000E+00,-0.00000000E+00,-1.26268773E-34,-2.83629915E-35,5.22035531E+08,8.70866865E+07,5.22096293E-02,8.70970638E-03,-5.22024962E+08,-8.70846760E+07,-6.55736074E+02,-1.69422052E+02,-0.00000000E+00,-0.00000000E+00,2.01390888E-39,3.66843835E-40,-0.00000000E+00,-0.00000000E+00,2.01390888E-39,3.66843839E-40,-1.28063985E+04,-2.39965713E+03,-2.04564781E+00,-4.39434513E-01,1.28065189E+03,2.39967969E+02,1.20000000E+03,2.40000000E+02,7.77004494E+06,1.63109167E+09
7.00000000E+00,1.00000000E+00,1.68681955E-02,1.39979852E+08,2.29738891E+02,4.75709371E-06,-0.00000000E+00,-0.00000000E+00,-1.54626927E-34,-2.83546151E-35,6.09152985E+08,8.71174543E+07,6.09224222E-02,8.71279285E-03,-6.09140406E+08,-8.71154441E+07,-8.25196776E+02,-1.69442890E+02,-0.00000000E+00,-0.00000000E+00,2.38068714E-39,3.66738603E-40,-0.00000000E+00,-0.00000000E+00,2.38068715E-39,3.66738607E-40,-1.52060531E+04,-2.39965456E+03,-2.48499403E+00,-4.39295163E-01,1.52061960E+03,2.39967711E+02,1.44000000E+03,2.40000000E+02,7.77003663E+06,1.63109167E+09
8.00000000E+00,1.00000000E+00,1.72175279E-02,1.39979702E+08,2.29671052E+02,3.50949121E-06,-0.00000000E+00,-0.00000000E+00,-1.82976706E-34,-2.83462418E-35,6.96301198E+08,8.71482133E+07,6.96383006E-02,8.71587846E-03,-6.96286609E+08,-8.71462033E+07,-9.94678319E+02,-1.69463721E+02,-0.00000000E+00,-0.00000000E+00,2.74736061E-39,3.66634076E-40,-0.00000000E+00,-0.00000000E+00,2.74736062E-39,3.66634079E-40,-1.76057051E+04,-2.39965198E+03,-2.92420092E+00,-4.39155870E-01,1.76058705E+03,2.39967453E+02,1.68000000E+03,2.40000000E+02,7.77002831E+06,1.63109167E+09
9.00000000E+00,1.00000000E+00,1.75666905E-02,1.39979552E+08,2.29603237E+02,2.58908599E-06,-0.00000000E+00,-0.00000000E+00,-2.11318114E-34,-2.83378715E-35,7.83480162E+08,8.71789635E+07,7.83572638E-02,8.71896321E-03,-7.83463563E+08,-8.71769538E+07,-1.16418070E+03,-1.69484544E+02,-0.00000000E+00,-0.00000000E+00,3.11392998E-39,3.66530245E-40,-0.00000000E+00,-0.00000000E+00,3.11392999E-39,3.66530248E-40,-2.00053544E+04,-2.39964939E+03,-3.36326853E+00,-4.39016633E-01,2.00055425E+03,2.39967194E+02,1.92000000E+03,2.40000000E+02,7.77001997E+06,1.63109167E+09
1.00000000E+01,1.00000000E+00,1.79156835E-02,1.39979401E+08,2.29535446E+02,1.91006724E-06,-0.00000000E+00,-0.00000000E+00,-2.39651154E-34,-2.83295042E-35,8.70689867E+08,8.72097051E+07,8.70793110E-02,8.72204712E-03,-8.70671258E+08,-8.72076956E+07,-1.33370390E+03,-1.69505360E+02,-0.00000000E+00,-0.00000000E+00,3.48039594E-39,3.66427105E-40,-0.00000000E+00,-0.00000000E+00,3.48039596E-39,3.66427108E-40,-2.24050012E+04,-2.39964680E+03,-3.80219691E+00,-4.38877453E-01,2.24052118E+03,2.39966935E+02,2.16000000E+03,2.40000000E+02,7.77001162E+06,1.63109167E+09
