Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,1.05000000E-01,1.39977789E+08,1.04297543E-02,2.97108677E-05,-0.00000000E+00,-0.00000000E+00,2.70862289E-40,4.40670326E-40,2.24545317E+06,2.24563339E+06,2.24580812E-04,2.24598837E-04,-2.24472611E+06,-2.24453001E+06,-1.89082588E-04,-1.66743887E-04,-0.00000000E+00,-0.00000000E+00,2.69179983E-40,4.37933416E-40,-0.00000000E+00,-0.00000000E+00,2.69179983E-40,4.37933417E-40,-8.08069378E+02,-1.22620543E+03,-6.49142630E-08,-9.10935188E-08,8.08069570E+01,1.22620572E+02,8.08197600E-09,1.22640000E-08,7.76992212E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,1.04000000E-01,1.39977789E+08,2.04202092E+02,2.19902709E-05,-0.00000000E+00,-0.00000000E+00,-1.44689732E-35,-2.52026445E-35,4.49159212E+06,2.24613921E+06,4.49230213E-04,2.24649427E-04,-4.48870560E+06,-2.24397974E+06,-3.30915087E-04,-1.23383950E-04,-0.00000000E+00,-0.00000000E+00,8.93383060E-40,7.61639652E-40,-0.00000000E+00,-0.00000000E+00,8.93383061E-40,7.61639652E-40,-3.20768861E+03,-2.39961923E+03,-3.05169112E-07,-5.88716667E-07,3.20768937E+02,2.39961980E+02,2.40000000E+02,2.40000000E+02,7.76992211E+06,1.63109165E+09
3.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977788E+08,3.55234023E+02,1.62796728E-05,-0.00000000E+00,-0.00000000E+00,-5.04212443E-35,-4.38443000E-35,6.73773232E+06,2.24614020E+06,6.73879739E-04,2.24649526E-04,-6.73268633E+06,-2.24398073E+06,-4.35822630E-04,-9.13427213E-05,-0.00000000E+00,-0.00000000E+00,1.79119533E-39,9.97245409E-40,-0.00000000E+00,-0.00000000E+00,1.79119533E-39,9.97245409E-40,-5.60730784E+03,-2.39961923E+03,-1.71982174E-05,-5.50179105E-05,5.60730917E+02,2.39961980E+02,4.80000000E+02,2.40000000E+02,7.76992210E+06,1.63109180E+09
4.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977788E+08,4.67044557E+02,1.20520455E-05,-0.00000000E+00,-0.00000000E+00,-1.02223615E-34,-5.76449145E-35,8.98387350E+06,2.24614118E+06,8.98529363E-04,2.24649624E-04,-8.97666803E+06,-2.24398170E+06,-5.13487030E-04,-6.76221879E-05,-0.00000000E+00,-0.00000000E+00,2.88762315E-39,1.16884428E-39,-0.00000000E+00,-0.00000000E+00,2.88762316E-39,1.16884428E-39,-8.00692706E+03,-2.39961922E+03,-3.88497078E-04,-8.79455549E-04,8.00692897E+02,2.39961980E+02,7.20000000E+02,2.40000000E+02,7.76992209E+06,1.63109191E+09
5.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977788E+08,5.49817078E+02,8.92228013E-06,-0.00000000E+00,-0.00000000E+00,-1.65759872E-34,-6.78614085E-35,1.12300156E+07,2.24614214E+06,1.12317908E-03,2.24649721E-04,-1.12206507E+07,-2.24398266E+06,-5.70982981E-04,-5.00615725E-05,-0.00000000E+00,-0.00000000E+00,4.12868828E-39,1.29379116E-39,-0.00000000E+00,-0.00000000E+00,4.12868828E-39,1.29379116E-39,-1.04065463E+04,-2.39961922E+03,-3.28904723E-03,-5.47710518E-03,1.04065488E+03,2.39961979E+02,9.60000000E+02,2.40000000E+02,7.76992208E+06,1.63109199E+09
6.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977788E+08,6.10774127E+02,6.61707109E-06,-0.00000000E+00,-0.00000000E+00,-2.38108268E-34,-7.53852499E-35,1.34761587E+07,2.24614309E+06,1.34782890E-03,2.24649816E-04,-1.34646343E+07,-2.24398361E+06,-6.13331279E-04,-3.71274061E-05,-0.00000000E+00,-0.00000000E+00,5.47655141E-39,1.38425952E-39,-0.00000000E+00,-0.00000000E+00,5.47655141E-39,1.38425952E-39,-1.28061655E+04,-2.39961922E+03,-1.60421146E-02,-2.00261582E-02,1.28061686E+03,2.39961979E+02,1.20000000E+03,2.40000000E+02,7.76992207E+06,1.63109205E+09
7.00000000E+00,1.00000000E+00,1.04000000E-01,1.39977788E+08,6.55699541E+02,4.91734985E-06,-0.00000000E+00,-0.00000000E+00,-3.16925653E-34,-8.09303296E-35,1.57223028E+07,2.24614402E+06,1.57247881E-03,2.24649909E-04,-1.57086188E+07,-2.24398454E+06,-6.44556356E-04,-2.75905333E-05,-0.00000000E+00,-0.00000000E+00,6.90147647E-39,1.44982560E-39,-0.00000000E+00,-0.00000000E+00,6.90147648E-39,1.44982560E-39,-1.52057847E+04,-2.39961921E+03,-5.29312179E-02,-5.06737417E-02,1.52057883E+03,2.39961979E+02,1.44000000E+03,2.40000000E+02,7.76992206E+06,1.63109210E+09
8.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977787E+08,6.88937569E+02,3.65847207E-06,-0.00000000E+00,-0.00000000E+00,-4.00449248E-34,-8.50328520E-35,1.79684477E+07,2.24614494E+06,1.79712881E-03,2.24650001E-04,-1.79526043E+07,-2.24398545E+06,-6.67682842E-04,-2.05271718E-05,-0.00000000E+00,-0.00000000E+00,8.38153306E-39,1.49755883E-39,-0.00000000E+00,-0.00000000E+00,8.38153306E-39,1.49755883E-39,-1.76054039E+04,-2.39961921E+03,-1.31692202E-01,-9.89098315E-02,1.76054081E+03,2.39961978E+02,1.68000000E+03,2.40000000E+02,7.76992205E+06,1.63109213E+09
9.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977787E+08,7.13618424E+02,2.72187627E-06,-0.00000000E+00,-0.00000000E+00,-4.87407969E-34,-8.80791746E-35,2.02145935E+07,2.24614584E+06,2.02177890E-03,2.24650092E-04,-2.01965907E+07,-2.24398635E+06,-6.84888844E-04,-1.52721936E-05,-0.00000000E+00,-0.00000000E+00,9.90120106E-39,1.53246684E-39,-0.00000000E+00,-0.00000000E+00,9.90120106E-39,1.53246684E-39,-2.00050231E+04,-2.39961921E+03,-2.67416277E-01,-1.60715081E-01,2.00050279E+03,2.39961978E+02,1.92000000E+03,2.40000000E+02,7.76992204E+06,1.63109216E+09
1.00000000E+01,1.00000000E+00,2.32000000E-01,1.39977787E+08,7.31925055E+02,2.02505589E-06,-0.00000000E+00,-0.00000000E+00,-5.76915831E-34,-9.03387359E-35,2.24607403E+07,2.24614673E+06,2.24642908E-03,2.24650181E-04,-2.24405779E+07,-2.24398724E+06,-6.97690514E-04,-1.13633856E-05,-0.00000000E+00,-0.00000000E+00,1.14498324E-38,1.55798792E-39,-0.00000000E+00,-0.00000000E+00,1.14498324E-38,1.55798792E-39,-2.24046423E+04,-2.39961920E+03,-4.69517573E-01,-2.29026523E-01,2.24046477E+03,2.39961978E+02,2.16000000E+03,2.40000000E+02,7.76992203E+06,1.63109217E+09
