Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,3.27566312E-02,1.39978471E+08,1.06377364E-02,2.96053350E-05,-0.00000000E+00,-0.00000000E+00,2.43519628E-40,4.14999397E-40,2.08501205E+07,2.08488659E+07,2.08532096E-03,2.08519552E-03,-2.08526947E+07,-2.08527634E+07,-1.77450897E-03,-1.54362596E-03,-0.00000000E+00,-0.00000000E+00,2.42007309E-40,4.12422396E-40,-0.00000000E+00,-0.00000000E+00,2.42007309E-40,4.12422396E-40,-8.08073319E+02,-1.22621139E+03,-6.56454903E-08,-9.07715813E-08,3.36699049E+03,5.10924198E+03,3.36749000E-07,5.11000000E-07,7.76995997E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,6.64899783E-02,1.39978458E+08,8.54127234E+03,2.18821694E-05,-0.00000000E+00,-0.00000000E+00,-5.89506062E-34,-1.05423531E-33,4.16952546E+07,2.08452877E+07,4.17014334E-03,2.08483778E-03,-4.17054406E+07,-2.08528990E+07,-3.09296741E-03,-1.14102362E-03,-0.00000000E+00,-0.00000000E+00,8.03230835E-40,6.71400339E-40,-0.00000000E+00,-0.00000000E+00,8.03230837E-40,6.71400340E-40,-3.20770404E+03,-2.39963067E+03,-1.44334867E-03,-9.50456294E-03,1.33655068E+04,9.99851622E+03,1.00000000E+04,1.00000000E+04,7.76995925E+06,1.63109998E+09
3.00000000E+00,1.00000000E+00,3.05269501E-02,1.39978447E+08,1.48524290E+04,1.61751097E-05,-0.00000000E+00,-0.00000000E+00,-2.08005585E-33,-1.83321237E-33,6.25410741E+07,2.08458195E+07,6.25503443E-03,2.08489109E-03,-6.25588697E+07,-2.08534291E+07,-4.32142560E-03,-2.38574077E-03,-0.00000000E+00,-0.00000000E+00,1.56471912E-39,8.26987177E-40,-0.00000000E+00,-0.00000000E+00,1.56471913E-39,8.26987178E-40,-5.60733457E+03,-2.39963053E+03,-4.75914161E-01,-1.61244682E+00,2.33640227E+04,9.99851593E+03,2.00000000E+04,1.00000000E+04,7.76995866E+06,1.63110629E+09
4.00000000E+00,1.00000000E+00,1.14828954E-01,1.39978437E+08,1.95091272E+04,1.19592738E-05,-0.00000000E+00,-0.00000000E+00,-4.23675693E-33,-2.40798197E-33,8.33873706E+07,2.08462965E+07,8.33997335E-03,2.08493892E-03,-8.34127746E+07,-2.08539050E+07,-1.42889243E-01,-5.71194989E-01,-0.00000000E+00,-0.00000000E+00,2.44366160E-39,9.15485181E-40,-0.00000000E+00,-0.00000000E+00,2.44366161E-39,9.15485181E-40,-8.00696500E+03,-2.39963043E+03,-6.88011983E+00,-1.19885768E+01,3.33625384E+04,9.99851570E+03,3.00000000E+04,1.00000000E+04,7.76995813E+06,1.63111095E+09
5.00000000E+00,1.00000000E+00,3.11155167E-02,1.39978428E+08,2.29260035E+04,8.85011604E-06,-0.00000000E+00,-0.00000000E+00,-6.88644211E-33,-2.82972214E-33,1.04234113E+08,2.08467419E+07,1.04249569E-02,2.08498359E-03,-1.04267124E+08,-2.08543497E+07,-7.59038337E+00,-2.07189228E+01,-0.00000000E+00,-0.00000000E+00,3.38696605E-39,9.61409731E-40,-0.00000000E+00,-0.00000000E+00,3.38696605E-39,9.61409731E-40,-1.04065954E+04,-2.39963035E+03,-2.59081657E+01,-2.39268422E+01,4.33610539E+04,9.99851550E+03,4.00000000E+04,1.00000000E+04,7.76995763E+06,1.63111437E+09
6.00000000E+00,1.00000000E+00,8.81179844E-02,1.39978420E+08,2.53738449E+04,6.55416490E-06,-0.00000000E+00,-0.00000000E+00,-9.89315522E-33,-3.13185570E-33,1.25081283E+08,2.08471707E+07,1.25099835E-02,2.08502660E-03,-1.25121903E+08,-2.08547782E+07,-9.25730798E+01,-1.66168185E+02,-0.00000000E+00,-0.00000000E+00,4.36141010E-39,9.82185840E-40,-0.00000000E+00,-0.00000000E+00,4.36141011E-39,9.82185840E-40,-1.28062256E+04,-2.39963028E+03,-5.29705574E+01,-2.86557815E+01,5.33595693E+04,9.99851534E+03,5.00000000E+04,1.00000000E+04,7.76995715E+06,1.63111682E+09
7.00000000E+00,1.00000000E+00,8.81250739E-02,1.39978411E+08,2.69557614E+04,4.85384334E-06,-0.00000000E+00,-0.00000000E+00,-1.31420460E-32,-3.32710939E-33,1.45928874E+08,2.08475912E+07,1.45950523E-02,2.08506878E-03,-1.45977101E+08,-2.08551985E+07,-4.41934218E+02,-5.21415311E+02,-0.00000000E+00,-0.00000000E+00,5.34864438E-39,9.90024796E-40,-0.00000000E+00,-0.00000000E+00,5.34864438E-39,9.90024796E-40,-1.52058559E+04,-2.39963023E+03,-8.23106579E+01,-2.96318553E+01,6.33580845E+04,9.99851520E+03,6.00000000E+04,1.00000000E+04,7.76995669E+06,1.63111840E+09
8.00000000E+00,1.00000000E+00,8.81310236E-02,1.39978403E+08,2.77827015E+04,3.59462958E-06,-0.00000000E+00,-0.00000000E+00,-1.65324593E-32,-3.42917743E-33,1.66776882E+08,2.08480074E+07,1.66801628E-02,2.08511053E-03,-1.66832716E+08,-2.08556146E+07,-1.19568892E+03,-9.28560523E+02,-0.00000000E+00,-0.00000000E+00,6.34023878E-39,9.92396933E-40,-0.00000000E+00,-0.00000000E+00,6.34023878E-39,9.92396933E-40,-1.76054860E+04,-2.39963018E+03,-1.12036013E+02,-2.97606354E+01,7.33565996E+04,9.99851508E+03,7.00000000E+04,1.00000000E+04,7.76995622E+06,1.63111923E+09
9.00000000E+00,1.00000000E+00,8.81361242E-02,1.39978395E+08,2.81121757E+04,2.66208873E-06,-0.00000000E+00,-0.00000000E+00,-1.99877752E-32,-3.46984395E-33,1.87625303E+08,2.08484210E+07,1.87653149E-02,2.08515202E-03,-1.87688744E+08,-2.08560281E+07,-2.28626362E+03,-1.19337909E+03,-0.00000000E+00,-0.00000000E+00,7.33302147E-39,9.92964682E-40,-0.00000000E+00,-0.00000000E+00,7.33302147E-39,9.92964682E-40,-2.00051162E+04,-2.39963014E+03,-1.41805754E+02,-2.97728713E+01,8.33551145E+04,9.99851498E+03,8.00000000E+04,1.00000000E+04,7.76995577E+06,1.63111955E+09
1.00000000E+01,1.00000000E+00,8.81405600E-02,1.39978387E+08,2.82115210E+04,1.97147333E-06,-0.00000000E+00,-0.00000000E+00,-2.34657572E-32,-3.48210600E-33,2.08474136E+08,2.08488327E+07,2.08505082E-02,2.08519332E-03,-2.08545184E+08,-2.08564398E+07,-3.55087614E+03,-1.30413998E+03,-0.00000000E+00,-0.00000000E+00,8.32605869E-39,9.93067943E-40,-0.00000000E+00,-0.00000000E+00,8.32605869E-39,9.93067943E-40,-2.24047463E+04,-2.39963011E+03,-1.71579297E+02,-2.97737488E+01,9.33536294E+04,9.99851488E+03,9.00000000E+04,1.00000000E+04,7.76995531E+06,1.63111965E+09
