Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,1.05000000E-01,1.39977761E+08,1.04195707E-02,2.97108677E-05,-0.00000000E+00,-0.00000000E+00,2.71459459E-40,4.41927270E-40,1.50628008E+06,1.50639303E+06,1.50651878E-04,1.50663175E-04,-1.50580880E+06,-1.50567784E+06,-1.26840515E-04,-1.11855300E-04,-0.00000000E+00,-0.00000000E+00,2.69773664E-40,4.39183106E-40,-0.00000000E+00,-0.00000000E+00,2.69773665E-40,4.39183106E-40,-8.08069219E+02,-1.22620519E+03,-6.49145529E-08,-9.10944444E-08,3.36695522E+02,5.10918850E+02,3.36749000E-08,5.11000000E-08,7.76992059E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,1.04000000E-01,1.39977761E+08,8.50684447E+02,2.19902709E-05,-0.00000000E+00,-0.00000000E+00,-6.02857357E-35,-1.04997038E-34,3.01299001E+06,1.50671002E+06,3.01346749E-04,1.50694879E-04,-3.01111905E+06,-1.50531032E+06,-2.21984842E-04,-8.27686343E-05,-0.00000000E+00,-0.00000000E+00,8.96552552E-40,7.65441295E-40,-0.00000000E+00,-0.00000000E+00,8.96552553E-40,7.65441296E-40,-3.20768798E+03,-2.39961876E+03,-1.44027544E-01,-4.58716943E-01,1.33653672E+03,9.99841193E+02,1.00000000E+03,1.00000000E+03,7.76992058E+06,1.63109229E+09
3.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977761E+08,1.47859902E+03,1.62796728E-05,-0.00000000E+00,-0.00000000E+00,-2.09999691E-34,-1.82499636E-34,4.51970034E+06,1.50671032E+06,4.52041658E-04,1.50694909E-04,-4.51642968E+06,-1.50531063E+06,-2.92359085E-04,-6.12746677E-05,-0.00000000E+00,-0.00000000E+00,1.79987864E-39,1.00419416E-39,-0.00000000E+00,-0.00000000E+00,1.79987865E-39,1.00419416E-39,-5.60730674E+03,-2.39961876E+03,-1.75807805E+00,-2.87591804E+00,2.33637791E+03,9.99841192E+02,2.00000000E+03,1.00000000E+03,7.76992058E+06,1.63109292E+09
4.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977761E+08,1.94051906E+03,1.20520455E-05,-0.00000000E+00,-0.00000000E+00,-4.25417188E-34,-2.39513767E-34,6.02641096E+06,1.50671062E+06,6.02736597E-04,1.50694939E-04,-6.02174061E+06,-1.50531093E+06,-3.44458028E-04,-4.53624120E-05,-0.00000000E+00,-0.00000000E+00,2.90505867E-39,1.17905222E-39,-0.00000000E+00,-0.00000000E+00,2.90505867E-39,1.17905222E-39,-8.00692550E+03,-2.39961876E+03,-6.78326011E+00,-6.90839114E+00,3.33621910E+03,9.99841192E+02,3.00000000E+03,1.00000000E+03,7.76992057E+06,1.63109338E+09
5.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977761E+08,2.27884194E+03,8.92228013E-06,-0.00000000E+00,-0.00000000E+00,-6.89053614E-34,-2.81272477E-34,7.53312188E+06,1.50671092E+06,7.53431566E-04,1.50694969E-04,-7.52705183E+06,-1.50531123E+06,-3.83027534E-04,-3.35823677E-05,-0.00000000E+00,-0.00000000E+00,4.15806358E-39,1.30709992E-39,-0.00000000E+00,-0.00000000E+00,4.15806358E-39,1.30709992E-39,-1.04065443E+04,-2.39961876E+03,-1.60878783E+01,-1.11989499E+01,4.33606029E+03,9.99841191E+02,4.00000000E+03,1.00000000E+03,7.76992057E+06,1.63109372E+09
6.00000000E+00,1.00000000E+00,1.04000000E-01,1.39977761E+08,2.52578124E+03,6.60680445E-06,-0.00000000E+00,-0.00000000E+00,-9.88014801E-34,-3.11751842E-34,9.03983309E+06,1.50671122E+06,9.04126565E-04,1.50694999E-04,-9.03236335E+06,-1.50531152E+06,-4.11562188E-04,-2.48672069E-05,-0.00000000E+00,-0.00000000E+00,5.51951439E-39,1.40079360E-39,-0.00000000E+00,-0.00000000E+00,5.51951439E-39,1.40079360E-39,-1.28061630E+04,-2.39961875E+03,-2.93649756E+01,-1.48092782E+01,5.33590148E+03,9.99841190E+02,5.00000000E+03,1.00000000E+03,7.76992057E+06,1.63109397E+09
7.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977761E+08,2.70352095E+03,4.91541384E-06,-0.00000000E+00,-0.00000000E+00,-1.31365480E-33,-3.33690001E-34,1.05465446E+07,1.50671151E+06,1.05482159E-03,1.50695028E-04,-1.05376752E+07,-1.50531181E+06,-4.32405974E-04,-1.85010488E-05,-0.00000000E+00,-0.00000000E+00,6.96312400E-39,1.46844975E-39,-0.00000000E+00,-0.00000000E+00,6.96312401E-39,1.46844975E-39,-1.52057818E+04,-2.39961875E+03,-4.58249498E+01,-1.73975025E+01,6.33574267E+03,9.99841190E+02,6.00000000E+03,1.00000000E+03,7.76992056E+06,1.63109415E+09
8.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977761E+08,2.83405769E+03,3.65703169E-06,-0.00000000E+00,-0.00000000E+00,-1.65754292E-33,-3.49801964E-34,1.20532564E+07,1.50671180E+06,1.20551665E-03,1.50695057E-04,-1.20429873E+07,-1.50531210E+06,-4.47913763E-04,-1.37649783E-05,-0.00000000E+00,-0.00000000E+00,8.46308387E-39,1.51824003E-39,-0.00000000E+00,-0.00000000E+00,8.46308387E-39,1.51824003E-39,-1.76054005E+04,-2.39961875E+03,-6.43329235E+01,-1.91238230E+01,7.33558386E+03,9.99841189E+02,7.00000000E+03,1.00000000E+03,7.76992056E+06,1.63109428E+09
9.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977761E+08,2.93008413E+03,2.72080463E-06,-0.00000000E+00,-0.00000000E+00,-2.01484518E-33,-3.61654370E-34,1.35599685E+07,1.50671208E+06,1.35621173E-03,1.50695085E-04,-1.35482996E+07,-1.50531238E+06,-4.59452829E-04,-1.02435935E-05,-0.00000000E+00,-0.00000000E+00,1.00045107E-38,1.55487786E-39,-0.00000000E+00,-0.00000000E+00,1.00045107E-38,1.55487786E-39,-2.00050193E+04,-2.39961875E+03,-8.41579179E+01,-2.02069982E+01,8.33542505E+03,9.99841188E+02,8.00000000E+03,1.00000000E+03,7.76992055E+06,1.63109437E+09
1.00000000E+01,1.00000000E+00,2.32000000E-01,1.39977760E+08,3.00086115E+03,2.02425860E-06,-0.00000000E+00,-0.00000000E+00,-2.38202634E-33,-3.70390277E-34,1.50666808E+07,1.50671236E+06,1.50690685E-03,1.50695114E-04,-1.50536123E+07,-1.50531266E+06,-4.68046007E-04,-7.63512280E-06,-0.00000000E+00,-0.00000000E+00,1.15764486E-38,1.58183425E-39,-0.00000000E+00,-0.00000000E+00,1.15764486E-38,1.58183425E-39,-2.24046380E+04,-2.39961875E+03,-1.04786966E+02,-2.08558335E+01,9.33526624E+03,9.99841188E+02,9.00000000E+03,1.00000000E+03,7.76992055E+06,1.63109444E+09
