Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,1.05000000E-01,1.39978015E+08,1.05137699E-02,2.97108677E-05,-0.00000000E+00,-0.00000000E+00,2.65935796E-40,4.30300405E-40,8.34116954E+06,8.34127412E+06,8.34246091E-04,8.34256553E-04,-8.34070075E+06,-8.34056137E+06,-7.02567272E-04,-6.19611807E-04,-0.00000000E+00,-0.00000000E+00,2.64284298E-40,4.27628427E-40,-0.00000000E+00,-0.00000000E+00,2.64284299E-40,4.27628427E-40,-8.08070683E+02,-1.22620741E+03,-6.49142726E-08,-9.10935696E-08,3.36696416E+02,5.10920205E+02,3.36749000E-08,5.11000000E-08,7.76993466E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,1.04000000E-01,1.39978012E+08,8.51930310E+02,2.19801284E-05,-0.00000000E+00,-0.00000000E+00,-5.98384499E-35,-1.05150813E-34,1.66827255E+07,8.34156790E+06,1.66853084E-03,8.34285944E-04,-1.66808594E+07,-8.34017051E+06,-1.23040587E-03,-4.58367821E-04,-0.00000000E+00,-0.00000000E+00,8.65998222E-40,7.30766506E-40,-0.00000000E+00,-0.00000000E+00,8.65998223E-40,7.30766506E-40,-3.20769375E+03,-2.39962306E+03,-5.33235483E-03,-2.52238614E-02,1.33654025E+03,9.99843828E+02,1.00000000E+03,1.00000000E+03,7.76993452E+06,1.63109229E+09
3.00000000E+00,1.00000000E+00,4.00000000E-02,1.39978010E+08,1.48067248E+03,1.62721641E-05,-0.00000000E+00,-0.00000000E+00,-2.09747424E-34,-1.82755561E-34,2.50243382E+07,8.34161273E+06,2.50282128E-03,8.34290435E-04,-2.50210746E+07,-8.34021520E+06,-1.62015956E-03,-3.39456001E-04,-0.00000000E+00,-0.00000000E+00,1.71874210E-39,9.40289669E-40,-0.00000000E+00,-0.00000000E+00,1.71874210E-39,9.40289669E-40,-5.60731677E+03,-2.39962301E+03,-3.09573521E-01,-7.43122870E-01,2.33638406E+03,9.99843814E+02,2.00000000E+03,1.00000000E+03,7.76993440E+06,1.63109292E+09
4.00000000E+00,1.00000000E+00,4.00000000E-02,1.39978008E+08,1.94477093E+03,1.20464868E-05,-0.00000000E+00,-0.00000000E+00,-4.25557908E-34,-2.40038569E-34,3.33659929E+07,8.34165470E+06,3.33711592E-03,8.34294642E-04,-3.33613316E+07,-8.34025703E+06,-1.91786265E-03,-2.86942721E-04,-0.00000000E+00,-0.00000000E+00,2.74329014E-39,1.08492270E-39,-0.00000000E+00,-0.00000000E+00,2.74329014E-39,1.08492270E-39,-8.00693974E+03,-2.39962298E+03,-2.18434134E+00,-2.95455537E+00,3.33622786E+03,9.99843802E+02,3.00000000E+03,1.00000000E+03,7.76993428E+06,1.63109339E+09
5.00000000E+00,1.00000000E+00,4.00000000E-02,1.39978006E+08,2.28629463E+03,8.91816492E-06,-0.00000000E+00,-0.00000000E+00,-6.89926972E-34,-2.82192352E-34,4.17076868E+07,8.34169389E+06,4.17141449E-03,8.34298569E-04,-4.17016277E+07,-8.34029608E+06,-2.72950083E-03,-2.00844757E-03,-0.00000000E+00,-0.00000000E+00,3.88611655E-39,1.18423800E-39,-0.00000000E+00,-0.00000000E+00,3.88611656E-39,1.18423800E-39,-1.04065627E+04,-2.39962294E+03,-6.47513632E+00,-5.25867637E+00,4.33607165E+03,9.99843791E+02,4.00000000E+03,1.00000000E+03,7.76993417E+06,1.63109373E+09
6.00000000E+00,1.00000000E+00,4.00000000E-02,1.39978004E+08,2.53764467E+03,6.60222911E-06,-0.00000000E+00,-0.00000000E+00,-9.90021402E-34,-3.13216128E-34,5.00494173E+07,8.34173047E+06,5.00571672E-03,8.34302236E-04,-5.00419602E+07,-8.34033253E+06,-1.54064149E-02,-3.08583709E-02,-0.00000000E+00,-0.00000000E+00,5.10990932E-39,1.25201865E-39,-0.00000000E+00,-0.00000000E+00,5.10990932E-39,1.25201865E-39,-1.28061856E+04,-2.39962291E+03,-1.25253128E+01,-6.53488837E+00,5.33591544E+03,9.99843781E+02,5.00000000E+03,1.00000000E+03,7.76993407E+06,1.63109398E+09
7.00000000E+00,1.00000000E+00,4.00000000E-02,1.39978002E+08,2.72201692E+03,4.89644113E-06,-0.00000000E+00,-0.00000000E+00,-1.31681496E-33,-3.35972931E-34,5.83911820E+07,8.34176472E+06,5.84002239E-03,8.34305669E-04,-5.83823269E+07,-8.34036666E+06,-1.46228563E-01,-2.57162400E-01,-0.00000000E+00,-0.00000000E+00,6.38947534E-39,1.29765338E-39,-0.00000000E+00,-0.00000000E+00,6.38947534E-39,1.29765338E-39,-1.52058085E+04,-2.39962289E+03,-1.93681407E+01,-6.99963763E+00,6.33575921E+03,9.99843771E+02,6.00000000E+03,1.00000000E+03,7.76993398E+06,1.63109416E+09
8.00000000E+00,1.00000000E+00,1.04000000E-01,1.39978001E+08,2.85723647E+03,3.63869660E-06,-0.00000000E+00,-0.00000000E+00,-1.66312807E-33,-3.52662888E-34,6.67329790E+07,8.34179699E+06,6.67433130E-03,8.34308905E-04,-6.67227257E+07,-8.34039883E+06,-8.80167075E-01,-1.19787737E+00,-0.00000000E+00,-0.00000000E+00,7.70625375E-39,1.32816919E-39,-0.00000000E+00,-0.00000000E+00,7.70625376E-39,1.32816919E-39,-1.76054313E+04,-2.39962286E+03,-2.64594307E+01,-7.13106784E+00,7.33560297E+03,9.99843761E+02,7.00000000E+03,1.00000000E+03,7.76993389E+06,1.63109430E+09
9.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977999E+08,2.95582417E+03,2.70716347E-06,-0.00000000E+00,-0.00000000E+00,-2.02350548E-33,-3.64831426E-34,7.50748067E+07,8.34182768E+06,7.50864328E-03,8.34311982E-04,-7.50631551E+07,-8.34042944E+06,-3.38076481E+00,-3.55287025E+00,-0.00000000E+00,-0.00000000E+00,9.04744449E-39,1.34849667E-39,-0.00000000E+00,-0.00000000E+00,9.04744449E-39,1.34849667E-39,-2.00050542E+04,-2.39962284E+03,-3.36137887E+01,-7.16349237E+00,8.33544672E+03,9.99843752E+02,8.00000000E+03,1.00000000E+03,7.76993380E+06,1.63109440E+09
1.00000000E+01,1.00000000E+00,2.32000000E-01,1.39977998E+08,3.02629012E+03,2.01410973E-06,-0.00000000E+00,-0.00000000E+00,-2.39387330E-33,-3.73528938E-34,8.34166638E+07,8.34185716E+06,8.34295822E-03,8.34314939E-04,-8.34036140E+07,-8.34045886E+06,-9.26738506E+00,-7.58979130E+00,-0.00000000E+00,-0.00000000E+00,1.04045790E-38,1.36195907E-39,-0.00000000E+00,-0.00000000E+00,1.04045790E-38,1.36195907E-39,-2.24046770E+04,-2.39962281E+03,-4.07825931E+01,-7.17081389E+00,9.33529046E+03,9.99843742E+02,9.00000000E+03,1.00000000E+03,7.76993372E+06,1.63109447E+09
