Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,1.05000000E-01,1.39977796E+08,1.04323433E-02,2.97108677E-05,-0.00000000E+00,-0.00000000E+00,2.70710498E-40,4.40350774E-40,2.43300718E+06,2.43312661E+06,2.43339153E-04,2.43351099E-04,-2.43253604E+06,-2.43241156E+06,-2.04901932E-04,-1.80701418E-04,-0.00000000E+00,-0.00000000E+00,2.69029356E-40,4.37616402E-40,-0.00000000E+00,-0.00000000E+00,2.69029356E-40,4.37616402E-40,-8.08069418E+02,-1.22620549E+03,-6.49304286E-08,-9.11395370E-08,3.36695599E+02,5.10918966E+02,3.36749000E-08,5.11000000E-08,7.76992251E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,4.00000000E-02,1.39977796E+08,8.44485542E+02,2.19851824E-05,-0.00000000E+00,-0.00000000E+00,-5.97531705E-35,-1.04231916E-34,4.86646869E+06,2.43346184E+06,4.86723747E-04,2.43384627E-04,-4.86459800E+06,-2.43206228E+06,-3.58723647E-04,-1.33694617E-04,-0.00000000E+00,-0.00000000E+00,8.91889411E-40,7.60899498E-40,-0.00000000E+00,-0.00000000E+00,8.91889411E-40,7.60899498E-40,-3.20768877E+03,-2.39961935E+03,-7.66081277E+00,-1.59894388E+01,1.33653702E+03,9.99841419E+02,1.00000000E+03,1.00000000E+03,7.76992250E+06,1.63109229E+09
3.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977795E+08,1.45424656E+03,1.62759057E-05,-0.00000000E+00,-0.00000000E+00,-2.07521555E-34,-1.79493848E-34,7.29993178E+06,2.43346310E+06,7.30108500E-04,2.43384753E-04,-7.29666153E+06,-2.43206354E+06,-4.72397872E-04,-9.89758480E-05,-0.00000000E+00,-0.00000000E+00,1.78849276E-39,9.95647409E-40,-0.00000000E+00,-0.00000000E+00,1.78849277E-39,9.95647409E-40,-5.60730812E+03,-2.39961935E+03,-3.22427762E+01,-3.02385618E+01,2.33637843E+03,9.99841417E+02,2.00000000E+03,1.00000000E+03,7.76992248E+06,1.63109290E+09
4.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977795E+08,1.89749113E+03,1.20492567E-05,-0.00000000E+00,-0.00000000E+00,-4.18625237E-34,-2.34202891E-34,9.73339612E+06,2.43346434E+06,9.73493376E-04,2.43384877E-04,-9.72872630E+06,-2.43206477E+06,-5.56552412E-04,-7.32732754E-05,-0.00000000E+00,-0.00000000E+00,2.88284021E-39,1.16637649E-39,-0.00000000E+00,-0.00000000E+00,2.88284021E-39,1.16637649E-39,-8.00692746E+03,-2.39961934E+03,-6.66180318E+01,-3.68673054E+01,3.33621985E+03,9.99841415E+02,3.00000000E+03,1.00000000E+03,7.76992247E+06,1.63109334E+09
5.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977795E+08,2.22220652E+03,8.92021550E-06,-0.00000000E+00,-0.00000000E+00,-6.75963455E-34,-2.74282048E-34,1.21668617E+07,2.43346555E+06,1.21687838E-03,2.43384999E-04,-1.21607923E+07,-2.43206599E+06,-6.18856122E-04,-5.42544934E-05,-0.00000000E+00,-0.00000000E+00,4.12098023E-39,1.29050569E-39,-0.00000000E+00,-0.00000000E+00,4.12098023E-39,1.29050569E-39,-1.04065468E+04,-2.39961934E+03,-1.05115127E+02,-3.94423311E+01,4.33606126E+03,9.99841414E+02,4.00000000E+03,1.00000000E+03,7.76992246E+06,1.63109366E+09
6.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977795E+08,2.46132886E+03,6.60374718E-06,-0.00000000E+00,-0.00000000E+00,-9.67273368E-34,-3.03796578E-34,1.46003284E+07,2.43346675E+06,1.46026349E-03,2.43385119E-04,-1.45928595E+07,-2.43206718E+06,-6.65054433E-04,-4.03579242E-05,-0.00000000E+00,-0.00000000E+00,5.46364699E-39,1.38072425E-39,-0.00000000E+00,-0.00000000E+00,5.46364699E-39,1.38072425E-39,-1.28061661E+04,-2.39961933E+03,-1.45142320E+02,-4.03593194E+01,5.33590268E+03,9.99841412E+02,5.00000000E+03,1.00000000E+03,7.76992245E+06,1.63109390E+09
7.00000000E+00,1.00000000E+00,1.04000000E-01,1.39977794E+08,2.63689637E+03,4.89870053E-06,-0.00000000E+00,-0.00000000E+00,-1.28405130E-33,-3.25466624E-34,1.70337964E+07,2.43346793E+06,1.70364873E-03,2.43385237E-04,-1.70249278E+07,-2.43206835E+06,-7.00169672E-04,-3.23442939E-05,-0.00000000E+00,-0.00000000E+00,6.88348995E-39,1.44587724E-39,-0.00000000E+00,-0.00000000E+00,6.88348995E-39,1.44587724E-39,-1.52057855E+04,-2.39961933E+03,-1.85703767E+02,-4.06655725E+01,6.33574409E+03,9.99841410E+02,6.00000000E+03,1.00000000E+03,7.76992244E+06,1.63109408E+09
8.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977794E+08,2.76588873E+03,3.64459711E-06,-0.00000000E+00,-0.00000000E+00,-1.61958104E-33,-3.41387967E-34,1.94672654E+07,2.43346908E+06,1.94703408E-03,2.43385352E-04,-1.94569973E+07,-2.43206950E+06,-7.36527453E-04,-4.33491220E-05,-0.00000000E+00,-0.00000000E+00,8.35914313E-39,1.49288248E-39,-0.00000000E+00,-0.00000000E+00,8.35914313E-39,1.49288248E-39,-1.76054048E+04,-2.39961933E+03,-2.26438991E+02,-4.07663575E+01,7.33558549E+03,9.99841409E+02,7.00000000E+03,1.00000000E+03,7.76992243E+06,1.63109421E+09
9.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977794E+08,2.86181313E+03,2.71155340E-06,-0.00000000E+00,-0.00000000E+00,-1.96845206E-33,-3.53227779E-34,2.19007356E+07,2.43347022E+06,2.19041955E-03,2.43385466E-04,-2.18890680E+07,-2.43207063E+06,-8.21748613E-04,-1.28446614E-04,-0.00000000E+00,-0.00000000E+00,9.87376592E-39,1.52720091E-39,-0.00000000E+00,-0.00000000E+00,9.87376592E-39,1.52720091E-39,-2.00050241E+04,-2.39961932E+03,-2.67229148E+02,-4.08007354E+01,8.33542690E+03,9.99841407E+02,8.00000000E+03,1.00000000E+03,7.76992242E+06,1.63109430E+09
1.00000000E+01,1.00000000E+00,2.32000000E-01,1.39977794E+08,2.93316480E+03,2.01737575E-06,-0.00000000E+00,-0.00000000E+00,-2.32724586E-33,-3.62034613E-34,2.43342070E+07,2.43347133E+06,2.43380513E-03,2.43385577E-04,-2.43211397E+07,-2.43207174E+06,-1.11508608E-03,-4.45910593E-04,-0.00000000E+00,-0.00000000E+00,1.14168343E-38,1.55224764E-39,-0.00000000E+00,-0.00000000E+00,1.14168343E-38,1.55224764E-39,-2.24046434E+04,-2.39961932E+03,-3.08037894E+02,-4.08122888E+01,9.33526831E+03,9.99841406E+02,9.00000000E+03,1.00000000E+03,7.76992240E+06,1.63109438E+09
