Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,9.00000000E-03,1.39977751E+08,5.68937546E-03,5.64359804E-03,-0.00000000E+00,-0.00000000E+00,6.16174981E-40,1.02576851E-39,1.19819630E+06,1.18878308E+06,1.19838637E-04,1.18897165E-04,-1.23105738E+06,-1.23864834E+06,-7.89766786E-05,-5.00637001E-05,-0.00000000E+00,-0.00000000E+00,6.12394569E-40,1.01953586E-39,-0.00000000E+00,-0.00000000E+00,6.12394569E-40,1.01953586E-39,-8.08069162E+02,-1.22620510E+03,-4.49698984E-08,-4.96153607E-08,3.36695497E+04,5.10918814E+04,3.36749000E-06,5.11000000E-06,7.76992001E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,8.00000000E-03,1.39977751E+08,6.46941175E+04,2.36762096E+04,-0.00000000E+00,-0.00000000E+00,-4.69765716E-33,-7.98510078E-33,2.36056302E+06,1.16236653E+06,2.36093747E-04,1.16255091E-04,-2.49100821E+06,-1.25995108E+06,-1.11924192E-04,-2.03657563E-05,-0.00000000E+00,-0.00000000E+00,1.87440373E-39,1.43125111E-39,-0.00000000E+00,-0.00000000E+00,1.87440373E-39,1.43125111E-39,-3.20768777E+03,-2.39961861E+03,-5.32584274E+00,-1.83511059E+01,1.33653663E+05,9.99841136E+04,1.00000000E+05,1.00000000E+05,7.76992004E+06,1.63115614E+09
3.00000000E+00,1.00000000E+00,8.00000000E-03,1.39977751E+08,9.04628668E+04,7.34335706E+04,-0.00000000E+00,-0.00000000E+00,-1.45701477E-32,-1.11657007E-32,3.52292971E+06,1.16236669E+06,3.52348854E-04,1.16255107E-04,-3.75095945E+06,-1.25995124E+06,-1.25061381E-04,-8.18096303E-06,-0.00000000E+00,-0.00000000E+00,3.40235004E-39,1.59406536E-39,-0.00000000E+00,-0.00000000E+00,3.40235004E-39,1.59406536E-39,-5.60730638E+03,-2.39961861E+03,-4.97335267E+01,-6.90291496E+01,2.33637777E+05,9.99841136E+04,2.00000000E+05,1.00000000E+05,7.76992003E+06,1.63118191E+09
4.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977751E+08,1.00740565E+05,1.33550271E+05,-0.00000000E+00,-0.00000000E+00,-2.64980627E-32,-1.24342623E-32,4.68529656E+06,1.16236685E+06,4.68603977E-04,1.16255123E-04,-5.01091085E+06,-1.25995140E+06,-1.30315572E-04,-3.30768174E-06,-0.00000000E+00,-0.00000000E+00,5.03524390E-39,1.65864767E-39,-0.00000000E+00,-0.00000000E+00,5.03524390E-39,1.65864767E-39,-8.00692499E+03,-2.39961861E+03,-1.39705339E+02,-1.05175036E+02,3.33621890E+05,9.99841136E+04,3.00000000E+05,1.00000000E+05,7.76992003E+06,1.63119218E+09
5.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977751E+08,1.04880760E+05,1.97766547E+05,-0.00000000E+00,-0.00000000E+00,-3.92393856E-32,-1.29452807E-32,5.84766357E+06,1.16236701E+06,5.84859116E-04,1.16255139E-04,-6.27086240E+06,-1.25995156E+06,-1.32439917E-04,-1.33734360E-06,-0.00000000E+00,-0.00000000E+00,6.70946271E-39,1.68454647E-39,-0.00000000E+00,-0.00000000E+00,6.70946271E-39,1.68454647E-39,-1.04065436E+04,-2.39961861E+03,-2.54826340E+02,-1.21712594E+02,4.33606004E+05,9.99841136E+04,4.00000000E+05,1.00000000E+05,7.76992003E+06,1.63119632E+09
6.00000000E+00,1.00000000E+00,7.20000000E-02,1.39977751E+08,1.06542825E+05,2.63637945E+05,-0.00000000E+00,-0.00000000E+00,-5.23091058E-32,-1.31504269E-32,7.01003073E+06,1.16236716E+06,7.01114270E-04,1.16255154E-04,-7.53081411E+06,-1.25995171E+06,-1.33295893E-04,-5.43421817E-07,-0.00000000E+00,-0.00000000E+00,8.40029111E-39,1.69489618E-39,-0.00000000E+00,-0.00000000E+00,8.40029111E-39,1.69489618E-39,-1.28061622E+04,-2.39961861E+03,-3.80336501E+02,-1.27852412E+02,5.33590118E+05,9.99841136E+04,5.00000000E+05,1.00000000E+05,7.76992002E+06,1.63119799E+09
7.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977751E+08,1.07209144E+05,3.30174750E+05,-0.00000000E+00,-0.00000000E+00,-6.55108509E-32,-1.32326698E-32,8.17239805E+06,1.16236732E+06,8.17369440E-04,1.16255170E-04,-8.79076598E+06,-1.25995186E+06,-1.33640148E-04,-2.24125306E-07,-0.00000000E+00,-0.00000000E+00,1.00977649E-38,1.69902431E-39,-0.00000000E+00,-0.00000000E+00,1.00977649E-38,1.69902431E-39,-1.52057808E+04,-2.39961861E+03,-5.09490701E+02,-1.29880132E+02,6.33574231E+05,9.99841136E+04,6.00000000E+05,1.00000000E+05,7.76992002E+06,1.63119865E+09
8.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977751E+08,1.07483288E+05,3.96973820E+05,-0.00000000E+00,-0.00000000E+00,-7.87646329E-32,-1.32665070E-32,9.33476552E+06,1.16236747E+06,9.33624625E-04,1.16255185E-04,-1.00507180E+07,-1.25995201E+06,-1.33782131E-04,-9.24409415E-08,-0.00000000E+00,-0.00000000E+00,1.17978438E-38,1.70071327E-39,-0.00000000E+00,-0.00000000E+00,1.17978438E-38,1.70071327E-39,-1.76053994E+04,-2.39961861E+03,-6.39788144E+02,-1.30526025E+02,7.33558345E+05,9.99841136E+04,7.00000000E+05,1.00000000E+05,7.76992002E+06,1.63119893E+09
9.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977751E+08,1.07596147E+05,4.63880826E+05,-0.00000000E+00,-0.00000000E+00,-9.20398308E-32,-1.32804370E-32,1.04971331E+07,1.16236762E+06,1.04987983E-03,1.16255200E-04,-1.13106702E+07,-1.25995216E+06,-1.33840703E-04,-3.81496788E-08,-0.00000000E+00,-0.00000000E+00,1.34989885E-38,1.70140423E-39,-0.00000000E+00,-0.00000000E+00,1.34989885E-38,1.70140423E-39,-2.00050180E+04,-2.39961861E+03,-7.70441670E+02,-1.30722467E+02,8.33542458E+05,9.99841136E+04,8.00000000E+05,1.00000000E+05,7.76992002E+06,1.63119904E+09
1.00000000E+01,1.00000000E+00,1.04000000E-01,1.39977751E+08,1.07642090E+05,5.30832641E+05,-0.00000000E+00,-0.00000000E+00,-1.05323919E-31,-1.32861077E-32,1.16595009E+07,1.16236777E+06,1.16613504E-03,1.16255215E-04,-1.25706225E+07,-1.25995231E+06,-1.33864638E-04,-1.60937124E-08,-0.00000000E+00,-0.00000000E+00,1.52005728E-38,1.70168358E-39,-0.00000000E+00,-0.00000000E+00,1.52005728E-38,1.70168358E-39,-2.24046366E+04,-2.39961861E+03,-9.01202307E+02,-1.30779461E+02,9.33526572E+05,9.99841136E+04,9.00000000E+05,1.00000000E+05,7.76992001E+06,1.63119908E+09
1.10000000E+01,1.00000000E+00,2.32000000E-01,1.39977751E+08,1.07661001E+05,5.97802566E+05,-0.00000000E+00,-0.00000000E+00,-1.18611601E-31,-1.32884418E-32,1.28218688E+07,1.16236791E+06,1.28239027E-03,1.16255230E-04,-1.38305749E+07,-1.25995246E+06,-1.33874714E-04,-7.22009195E-09,-0.00000000E+00,-0.00000000E+00,1.69023334E-38,1.70179775E-39,-0.00000000E+00,-0.00000000E+00,1.69023334E-38,1.70179775E-39,-2.48042553E+04,-2.39961861E+03,-1.03199333E+03,-1.30795982E+02,1.03351069E+06,9.99841136E+04,1.00000000E+06,1.00000000E+05,7.76992001E+06,1.63119910E+09
1.20000000E+01,1.00000000E+00,2.32000000E-01,1.39977751E+08,1.07669116E+05,6.64779727E+05,-0.00000000E+00,-0.00000000E+00,-1.31900719E-31,-1.32894435E-32,1.39842369E+07,1.16236806E+06,1.39864551E-03,1.16255244E-04,-1.50905275E+07,-1.25995260E+06,-1.33879601E-04,-3.86157489E-09,-0.00000000E+00,-0.00000000E+00,1.86041640E-38,1.70184640E-39,-0.00000000E+00,-0.00000000E+00,1.86041640E-38,1.70184640E-39,-2.72038739E+04,-2.39961861E+03,-1.16279283E+03,-1.30801009E+02,1.13349480E+06,9.99841136E+04,1.10000000E+06,1.00000000E+05,7.76992001E+06,1.63119911E+09
1.30000000E+01,1.00000000E+00,2.32000000E-01,1.39977751E+08,1.07672599E+05,7.31759992E+05,-0.00000000E+00,-0.00000000E+00,-1.45190452E-31,-1.32898734E-32,1.51466051E+07,1.16236820E+06,1.51490077E-03,1.16255258E-04,-1.63504803E+07,-1.25995274E+06,-1.33882917E-04,-3.21997696E-09,-0.00000000E+00,-0.00000000E+00,2.03060244E-38,1.70186714E-39,-0.00000000E+00,-0.00000000E+00,2.03060244E-38,1.70186714E-39,-2.96034925E+04,-2.39961861E+03,-1.29359490E+03,-1.30802520E+02,1.23347891E+06,9.99841136E+04,1.20000000E+06,1.00000000E+05,7.76992000E+06,1.63119911E+09
1.40000000E+01,1.00000000E+00,3.60000000E-01,1.39977751E+08,1.07674073E+05,7.98741604E+05,-0.00000000E+00,-0.00000000E+00,-1.58480453E-31,-1.32900553E-32,1.63089734E+07,1.16236834E+06,1.63115604E-03,1.16255273E-04,-1.76104332E+07,-1.25995288E+06,-1.33886671E-04,-4.20985374E-09,-0.00000000E+00,-0.00000000E+00,2.20078976E-38,1.70187584E-39,-0.00000000E+00,-0.00000000E+00,2.20078976E-38,1.70187584E-39,-3.20031111E+04,-2.39961861E+03,-1.42439774E+03,-1.30802962E+02,1.33346303E+06,9.99841136E+04,1.30000000E+06,1.00000000E+05,7.76992000E+06,1.63119912E+09
1.50000000E+01,1.00000000E+00,2.32000000E-01,1.39977751E+08,1.07674703E+05,8.65723782E+05,-0.00000000E+00,-0.00000000E+00,-1.71770566E-31,-1.32901331E-32,1.74713419E+07,1.16236848E+06,1.74741133E-03,1.16255286E-04,-1.88703862E+07,-1.25995302E+06,-1.33892685E-04,-6.69600884E-09,-0.00000000E+00,-0.00000000E+00,2.37097762E-38,1.70187953E-39,-0.00000000E+00,-0.00000000E+00,2.37097762E-38,1.70187953E-39,-3.44027297E+04,-2.39961861E+03,-1.55520080E+03,-1.30803093E+02,1.43344714E+06,9.99841135E+04,1.40000000E+06,1.00000000E+05,7.76992000E+06,1.63119912E+09
1.60000000E+01,1.00000000E+00,2.32000000E-01,1.39977751E+08,1.07674986E+05,9.32706193E+05,-0.00000000E+00,-0.00000000E+00,-1.85060725E-31,-1.32901680E-32,1.86337105E+07,1.16236862E+06,1.86366663E-03,1.16255300E-04,-2.01303393E+07,-1.25995316E+06,-1.33900864E-04,-9.09836808E-09,-0.00000000E+00,-0.00000000E+00,2.54116570E-38,1.70188118E-39,-0.00000000E+00,-0.00000000E+00,2.54116570E-38,1.70188118E-39,-3.68023483E+04,-2.39961861E+03,-1.68600393E+03,-1.30803136E+02,1.53343125E+06,9.99841135E+04,1.50000000E+06,1.00000000E+05,7.76992000E+06,1.63119912E+09
1.70000000E+01,1.00000000E+00,2.32000000E-01,1.39977750E+08,1.07675115E+05,9.99688708E+05,-0.00000000E+00,-0.00000000E+00,-1.98350905E-31,-1.32901839E-32,1.97960793E+07,1.16236875E+06,1.97992195E-03,1.16255314E-04,-2.13902926E+07,-1.25995330E+06,-1.33912793E-04,-1.29756542E-08,-0.00000000E+00,-0.00000000E+00,2.71135387E-38,1.70188192E-39,-0.00000000E+00,-0.00000000E+00,2.71135387E-38,1.70188192E-39,-3.92019669E+04,-2.39961861E+03,-1.81680707E+03,-1.30803150E+02,1.63341537E+06,9.99841135E+04,1.60000000E+06,1.00000000E+05,7.76991999E+06,1.63119912E+09
1.80000000E+01,1.00000000E+00,2.32000000E-01,1.39977750E+08,1.07675172E+05,1.06667127E+06,-0.00000000E+00,-0.00000000E+00,-2.11641094E-31,-1.32901910E-32,2.09584482E+07,1.16236889E+06,2.09617727E-03,1.16255327E-04,-2.26502461E+07,-1.25995343E+06,-1.33927717E-04,-1.60895669E-08,-0.00000000E+00,-0.00000000E+00,2.88154209E-38,1.70188225E-39,-0.00000000E+00,-0.00000000E+00,2.88154209E-38,1.70188225E-39,-4.16015855E+04,-2.39961861E+03,-1.94761023E+03,-1.30803154E+02,1.73339948E+06,9.99841135E+04,1.70000000E+06,1.00000000E+05,7.76991999E+06,1.63119912E+09
1.90000000E+01,1.00000000E+00,4.88000000E-01,1.39977750E+08,1.07675197E+05,1.13365385E+06,-0.00000000E+00,-0.00000000E+00,-2.24931287E-31,-1.32901941E-32,2.21208172E+07,1.16236902E+06,2.21243261E-03,1.16255341E-04,-2.39101996E+07,-1.25995356E+06,-1.33946906E-04,-1.97944376E-08,-0.00000000E+00,-0.00000000E+00,3.05173033E-38,1.70188239E-39,-0.00000000E+00,-0.00000000E+00,3.05173033E-38,1.70188239E-39,-4.40012041E+04,-2.39961861E+03,-2.07841338E+03,-1.30803155E+02,1.83338359E+06,9.99841135E+04,1.80000000E+06,1.00000000E+05,7.76991999E+06,1.63119912E+09
2.00000000E+01,1.00000000E+00,1.06665710E-01,1.39977750E+08,1.07675208E+05,1.20063645E+06,-0.00000000E+00,-0.00000000E+00,-2.38221483E-31,-1.32901954E-32,2.32831863E+07,1.16236915E+06,2.32868797E-03,1.16255354E-04,-2.51701533E+07,-1.25995369E+06,-1.33950321E-04,-2.11670058E-08,-0.00000000E+00,-0.00000000E+00,3.22191857E-38,1.70188245E-39,-0.00000000E+00,-0.00000000E+00,3.22191857E-38,1.70188245E-39,-4.64008227E+04,-2.39961861E+03,-2.20921654E+03,-1.30803156E+02,1.93336771E+06,9.99841135E+04,1.90000000E+06,1.00000000E+05,7.76991999E+06,1.63119912E+09
2.10000000E+01,1.00000000E+00,5.53332855E-01,1.39977750E+08,1.07675215E+05,1.26761904E+06,-0.00000000E+00,-0.00000000E+00,-2.51511679E-31,-1.32901962E-32,2.44455556E+07,1.16236928E+06,2.44494333E-03,1.16255366E-04,-2.64301071E+07,-1.25995382E+06,-1.34012034E-04,-6.70594427E-08,-0.00000000E+00,-0.00000000E+00,3.39210682E-38,1.70188249E-39,-0.00000000E+00,-0.00000000E+00,3.39210682E-38,1.70188249E-39,-4.88004413E+04,-2.39961861E+03,-2.34001969E+03,-1.30803156E+02,2.03335182E+06,9.99841135E+04,2.00000000E+06,1.00000000E+05,7.76991998E+06,1.63119912E+09
