Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,9.00000000E-03,1.39977925E+08,5.80987949E-03,5.67533667E-03,-0.00000000E+00,-0.00000000E+00,6.09877634E-40,1.01089487E-39,5.89118835E+06,5.88239624E+06,5.89210807E-04,5.88331460E-04,-5.92405071E+06,-5.93226279E+06,-3.80520413E-04,-2.39770223E-04,-0.00000000E+00,-0.00000000E+00,6.06136377E-40,1.00475463E-39,-0.00000000E+00,-0.00000000E+00,6.06136377E-40,1.00475463E-39,-8.08070173E+02,-1.22620664E+03,-4.79594271E-08,-5.93301518E-08,3.36695925E+04,5.10919462E+04,3.36749000E-06,5.11000000E-06,7.76992970E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,8.00000000E-03,1.39977925E+08,6.43044751E+04,2.35772307E+04,-0.00000000E+00,-0.00000000E+00,-4.67801847E-33,-7.93700777E-33,1.17489073E+07,5.85772305E+06,1.17507415E-03,5.85863758E-04,-1.18793550E+07,-5.95530890E+06,-5.36250641E-04,-9.62613454E-05,-0.00000000E+00,-0.00000000E+00,1.84309591E-39,1.39716301E-39,-0.00000000E+00,-0.00000000E+00,1.84309591E-39,1.39716301E-39,-3.20769179E+03,-2.39962161E+03,-5.42543741E+02,-8.58014659E+02,1.33653833E+05,9.99842403E+04,1.00000000E+05,1.00000000E+05,7.76992965E+06,1.63115575E+09
3.00000000E+00,1.00000000E+00,5.60000000E-02,1.39977923E+08,8.97947098E+04,7.29464573E+04,-0.00000000E+00,-0.00000000E+00,-1.44734982E-32,-1.10832310E-32,1.76066470E+07,5.85773973E+06,1.76093958E-03,5.85865429E-04,-1.78346806E+07,-5.95532553E+06,-5.99373092E-04,-4.49067427E-05,-0.00000000E+00,-0.00000000E+00,3.32933305E-39,1.54707824E-39,-0.00000000E+00,-0.00000000E+00,3.32933305E-39,1.54707824E-39,-5.60731339E+03,-2.39962160E+03,-1.44416411E+03,-9.15511764E+02,2.33638073E+05,9.99842399E+04,2.00000000E+05,1.00000000E+05,7.76992959E+06,1.63118124E+09
4.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977922E+08,9.99409986E+04,1.32596727E+05,-0.00000000E+00,-0.00000000E+00,-2.63088675E-32,-1.23355730E-32,2.34644026E+07,5.85775565E+06,2.34680660E-03,5.85867024E-04,-2.37900220E+07,-5.95534139E+06,-1.04766190E-03,-1.76027248E-03,-0.00000000E+00,-0.00000000E+00,4.91086348E-39,1.60409251E-39,-0.00000000E+00,-0.00000000E+00,4.91086348E-39,1.60409251E-39,-8.00693499E+03,-2.39962160E+03,-2.36098014E+03,-9.17209660E+02,3.33622312E+05,9.99842395E+04,3.00000000E+05,1.00000000E+05,7.76992953E+06,1.63119138E+09
5.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977921E+08,1.04043056E+05,1.96300581E+05,-0.00000000E+00,-0.00000000E+00,-3.89485193E-32,-1.28418840E-32,2.93221734E+07,5.85777080E+06,2.93267515E-03,5.85868542E-04,-2.97453785E+07,-5.95535649E+06,-1.74285142E-02,-4.62886010E-02,-0.00000000E+00,-0.00000000E+00,6.52824328E-39,1.62607481E-39,-0.00000000E+00,-0.00000000E+00,6.52824328E-39,1.62607481E-39,-1.04065566E+04,-2.39962159E+03,-3.27823078E+03,-9.17262847E+02,4.33606551E+05,9.99842392E+04,4.00000000E+05,1.00000000E+05,7.76992947E+06,1.63119549E+09
6.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977920E+08,1.05701453E+05,2.61643289E+05,-0.00000000E+00,-0.00000000E+00,-5.19133406E-32,-1.30465777E-32,3.51799586E+07,5.85778520E+06,3.51854513E-03,5.85869985E-04,-3.57007493E+07,-5.95537083E+06,-1.93575910E-01,-3.71304108E-01,-0.00000000E+00,-0.00000000E+00,8.15943055E-39,1.63453000E-39,-0.00000000E+00,-0.00000000E+00,8.15943055E-39,1.63453000E-39,-1.28061782E+04,-2.39962158E+03,-4.19549459E+03,-9.17263977E+02,5.33590790E+05,9.99842389E+04,5.00000000E+05,1.00000000E+05,7.76992941E+06,1.63119714E+09
7.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977919E+08,1.06364185E+05,3.27653318E+05,-0.00000000E+00,-0.00000000E+00,-6.50105669E-32,-1.31283777E-32,4.10377575E+07,5.85779886E+06,4.10441648E-03,5.85871354E-04,-4.16561337E+07,-5.95538444E+06,-1.07900998E+00,-1.45201481E+00,-0.00000000E+00,-0.00000000E+00,9.79595921E-39,1.63773730E-39,-0.00000000E+00,-0.00000000E+00,9.79595921E-39,1.63773730E-39,-1.52057997E+04,-2.39962157E+03,-5.11275829E+03,-9.17263512E+02,6.33575029E+05,9.99842386E+04,6.00000000E+05,1.00000000E+05,7.76992936E+06,1.63119781E+09
8.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977918E+08,1.06634626E+05,3.93925389E+05,-0.00000000E+00,-0.00000000E+00,-7.81597855E-32,-1.31617578E-32,4.68955693E+07,5.85781181E+06,4.69028914E-03,5.85872652E-04,-4.76115311E+07,-5.95539734E+06,-3.55969054E+00,-3.42597598E+00,-0.00000000E+00,-0.00000000E+00,1.14344786E-38,1.63898248E-39,-0.00000000E+00,-0.00000000E+00,1.14344786E-38,1.63898248E-39,-1.76054213E+04,-2.39962157E+03,-6.03002150E+03,-9.17263022E+02,7.33559267E+05,9.99842384E+04,7.00000000E+05,1.00000000E+05,7.76992931E+06,1.63119808E+09
9.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977917E+08,1.06744718E+05,4.60303492E+05,-0.00000000E+00,-0.00000000E+00,-9.13300423E-32,-1.31753463E-32,5.27533934E+07,5.85782410E+06,5.27616302E-03,5.85873884E-04,-5.35669407E+07,-5.95540959E+06,-8.29721269E+00,-5.80969029E+00,-0.00000000E+00,-0.00000000E+00,1.30737661E-38,1.63946791E-39,-0.00000000E+00,-0.00000000E+00,1.30737661E-38,1.63946791E-39,-2.00050429E+04,-2.39962156E+03,-6.94728423E+03,-9.17262555E+02,8.33543506E+05,9.99842382E+04,8.00000000E+05,1.00000000E+05,7.76992926E+06,1.63119819E+09
1.00000000E+01,1.00000000E+00,4.00000000E-02,1.39977917E+08,1.06788689E+05,5.26724409E+05,-0.00000000E+00,-0.00000000E+00,-1.04508794E-31,-1.31807736E-32,5.86112292E+07,5.85783580E+06,5.86203808E-03,5.85875057E-04,-5.95223619E+07,-5.95542125E+06,-1.53222156E+01,-7.93360581E+00,-0.00000000E+00,-0.00000000E+00,1.47133525E-38,1.63965646E-39,-0.00000000E+00,-0.00000000E+00,1.47133525E-38,1.63965646E-39,-2.24046644E+04,-2.39962156E+03,-7.86454651E+03,-9.17262111E+02,9.33527743E+05,9.99842379E+04,9.00000000E+05,1.00000000E+05,7.76992921E+06,1.63119823E+09
