Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,1.05000000E-01,1.39977845E+08,1.04503988E-02,2.97108677E-05,-0.00000000E+00,-0.00000000E+00,2.69651730E-40,4.38122207E-40,3.74335282E+06,3.74353429E+06,3.74394155E-04,3.74412305E-04,-3.74262610E+06,-3.74243124E+06,-3.15255913E-04,-2.78021460E-04,-0.00000000E+00,-0.00000000E+00,2.67976944E-40,4.35401123E-40,-0.00000000E+00,-0.00000000E+00,2.67976944E-40,4.35401124E-40,-8.08069700E+02,-1.22620592E+03,-6.49142615E-08,-9.10935159E-08,8.08070021E+01,1.22620640E+02,8.08197600E-09,1.22640000E-08,7.76992521E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,4.00000000E-02,1.39977844E+08,2.04336730E+02,2.19851824E-05,-0.00000000E+00,-0.00000000E+00,-1.44145924E-35,-2.52192627E-35,7.48739537E+06,3.74404370E+06,7.48857295E-04,3.74463255E-04,-7.48450951E+06,-3.74188456E+06,-5.51920480E-04,-2.05697772E-04,-0.00000000E+00,-0.00000000E+00,8.86284865E-40,7.54163734E-40,-0.00000000E+00,-0.00000000E+00,8.86284866E-40,7.54163734E-40,-3.20768988E+03,-2.39962018E+03,-5.54809290E-06,-2.72527675E-05,3.20769116E+02,2.39962113E+02,2.40000000E+02,2.40000000E+02,7.76992519E+06,1.63109165E+09
3.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977843E+08,3.55333089E+02,1.62759057E-05,-0.00000000E+00,-0.00000000E+00,-5.03809730E-35,-4.38565276E-35,1.12314435E+07,3.74404817E+06,1.12332100E-03,3.74463703E-04,-1.12263985E+07,-3.74188901E+06,-7.26815706E-04,-1.52280809E-04,-0.00000000E+00,-0.00000000E+00,1.77311651E-39,9.83331562E-40,-0.00000000E+00,-0.00000000E+00,1.77311651E-39,9.83331562E-40,-5.60731005E+03,-2.39962017E+03,-7.60594879E-04,-2.31021120E-03,5.60731228E+02,2.39962112E+02,4.80000000E+02,2.40000000E+02,7.76992516E+06,1.63109180E+09
4.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977843E+08,4.67107810E+02,1.20492567E-05,-0.00000000E+00,-0.00000000E+00,-1.02193255E-34,-5.76527217E-35,1.49754961E+07,3.74405252E+06,1.49778514E-03,3.74464139E-04,-1.49682919E+07,-3.74189335E+06,-8.56292974E-04,-1.12735514E-04,-0.00000000E+00,-0.00000000E+00,2.85195093E-39,1.14828281E-39,-0.00000000E+00,-0.00000000E+00,2.85195093E-39,1.14828281E-39,-8.00693021E+03,-2.39962016E+03,-1.25159322E-02,-2.51295755E-02,8.00693340E+02,2.39962112E+02,7.20000000E+02,2.40000000E+02,7.76992513E+06,1.63109191E+09
5.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977843E+08,5.49810321E+02,8.92021550E-06,-0.00000000E+00,-0.00000000E+00,-1.65733145E-34,-6.78605745E-35,1.87195528E+07,3.74405676E+06,1.87224970E-03,3.74464564E-04,-1.87101895E+07,-3.74189758E+06,-9.52146727E-04,-8.34596317E-05,-0.00000000E+00,-0.00000000E+00,4.06892732E-39,1.26691543E-39,-0.00000000E+00,-0.00000000E+00,4.06892733E-39,1.26691543E-39,-1.04065504E+04,-2.39962015E+03,-7.65512572E-02,-1.07076597E-01,1.04065545E+03,2.39962111E+02,9.60000000E+02,2.40000000E+02,7.76992510E+06,1.63109199E+09
6.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977842E+08,6.10927304E+02,6.60374718E-06,-0.00000000E+00,-0.00000000E+00,-2.37945343E-34,-7.54041564E-35,2.24636137E+07,3.74406089E+06,2.24671468E-03,3.74464977E-04,-2.24520911E+07,-3.74190169E+06,-1.02310901E-03,-6.17877354E-05,-0.00000000E+00,-0.00000000E+00,5.38521064E-39,1.35216222E-39,-0.00000000E+00,-0.00000000E+00,5.38521064E-39,1.35216222E-39,-1.28061705E+04,-2.39962014E+03,-2.66511088E-01,-2.68247600E-01,1.28061756E+03,2.39962110E+02,1.20000000E+03,2.40000000E+02,7.76992508E+06,1.63109205E+09
7.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977842E+08,6.56006904E+02,4.88883668E-06,-0.00000000E+00,-0.00000000E+00,-3.16560173E-34,-8.09682670E-35,2.62076786E+07,3.74406489E+06,2.62118006E-03,3.74465378E-04,-2.61939968E+07,-3.74190568E+06,-1.07565561E-03,-4.57750340E-05,-0.00000000E+00,-0.00000000E+00,6.77281980E-39,1.41336265E-39,-0.00000000E+00,-0.00000000E+00,6.77281981E-39,1.41336265E-39,-1.52057906E+04,-2.39962013E+03,-6.50558386E-01,-4.82196180E-01,1.52057967E+03,2.39962110E+02,1.44000000E+03,2.40000000E+02,7.76992505E+06,1.63109210E+09
8.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977841E+08,6.88849150E+02,3.63220482E-06,-0.00000000E+00,-0.00000000E+00,-4.00028684E-34,-8.50219385E-35,2.99517474E+07,3.74406878E+06,2.99564582E-03,3.74465768E-04,-2.99359064E+07,-3.74190955E+06,-1.11440758E-03,-3.45509681E-05,-0.00000000E+00,-0.00000000E+00,8.21304162E-39,1.45677087E-39,-0.00000000E+00,-0.00000000E+00,8.21304162E-39,1.45677087E-39,-1.76054108E+04,-2.39962013E+03,-1.26154472E+00,-6.96068385E-01,1.76054178E+03,2.39962109E+02,1.68000000E+03,2.40000000E+02,7.76992503E+06,1.63109213E+09
9.00000000E+00,1.00000000E+00,1.04000000E-01,1.39977841E+08,7.13071787E+02,2.69920356E-06,-0.00000000E+00,-0.00000000E+00,-4.86902583E-34,-8.80117040E-35,3.36958199E+07,3.74407255E+06,3.37011197E-03,3.74466145E-04,-3.36778197E+07,-3.74191331E+06,-1.14562279E-03,-3.03915096E-05,-0.00000000E+00,-0.00000000E+00,9.68920942E-39,1.48798351E-39,-0.00000000E+00,-0.00000000E+00,9.68920943E-39,1.48798351E-39,-2.00050309E+04,-2.39962012E+03,-2.06551320E+00,-8.70714935E-01,2.00050389E+03,2.39962108E+02,1.92000000E+03,2.40000000E+02,7.76992501E+06,1.63109216E+09
1.00000000E+01,1.00000000E+00,2.32000000E-01,1.39977840E+08,7.30891053E+02,2.00818756E-06,-0.00000000E+00,-0.00000000E+00,-5.76305412E-34,-9.02111106E-35,3.74398961E+07,3.74407619E+06,3.74457848E-03,3.74466511E-04,-3.74197366E+07,-3.74191694E+06,-1.18485541E-03,-5.02972146E-05,-0.00000000E+00,-0.00000000E+00,1.11913827E-38,1.51034363E-39,-0.00000000E+00,-0.00000000E+00,1.11913827E-38,1.51034363E-39,-2.24046510E+04,-2.39962011E+03,-3.01500758E+00,-9.93644203E-01,2.24046600E+03,2.39962108E+02,2.16000000E+03,2.40000000E+02,7.76992498E+06,1.63109217E+09
1.10000000E+01,1.00000000E+00,2.32000000E-01,1.39977840E+08,7.44069939E+02,1.49407675E-06,-0.00000000E+00,-0.00000000E+00,-6.67545255E-34,-9.18377616E-35,4.11839758E+07,3.74407972E+06,4.11904534E-03,3.74466865E-04,-4.11616571E+07,-3.74192046E+06,-1.28693155E-03,-1.52641454E-04,-0.00000000E+00,-0.00000000E+00,1.27119335E-38,1.52642568E-39,-0.00000000E+00,-0.00000000E+00,1.27119335E-38,1.52642568E-39,-2.48042711E+04,-2.39962010E+03,-4.05912833E+00,-1.07149549E+00,2.48042810E+03,2.39962107E+02,2.40000000E+03,2.40000000E+02,7.76992496E+06,1.63109219E+09
1.20000000E+01,1.00000000E+00,2.32000000E-01,1.39977840E+08,7.53827616E+02,1.11158210E-06,-0.00000000E+00,-0.00000000E+00,-7.60144580E-34,-9.30421378E-35,4.49280590E+07,3.74408314E+06,4.49351255E-03,3.74467207E-04,-4.49035810E+07,-3.74192386E+06,-1.61473021E-03,-4.84551414E-04,-0.00000000E+00,-0.00000000E+00,1.42456928E-38,1.53797864E-39,-0.00000000E+00,-0.00000000E+00,1.42456928E-38,1.53797864E-39,-2.72038912E+04,-2.39962010E+03,-5.16018983E+00,-1.11667195E+00,2.72039021E+03,2.39962107E+02,2.64000000E+03,2.40000000E+02,7.76992494E+06,1.63109220E+09
1.30000000E+01,1.00000000E+00,2.32000000E-01,1.39977839E+08,7.61060536E+02,8.27008900E-07,-0.00000000E+00,-0.00000000E+00,-8.53751156E-34,-9.39348867E-35,4.86721454E+07,3.74408644E+06,4.86798009E-03,3.74467537E-04,-4.86455081E+07,-3.74192715E+06,-2.56084886E-03,-1.33483881E-03,-0.00000000E+00,-0.00000000E+00,1.57889339E-38,1.54626746E-39,-0.00000000E+00,-0.00000000E+00,1.57889339E-38,1.54626746E-39,-2.96035113E+04,-2.39962009E+03,-6.29295158E+00,-1.14106938E+00,2.96035232E+03,2.39962106E+02,2.88000000E+03,2.40000000E+02,7.76992492E+06,1.63109220E+09
1.40000000E+01,1.00000000E+00,2.32000000E-01,1.39977839E+08,7.66426931E+02,6.15288538E-07,-0.00000000E+00,-0.00000000E+00,-9.48104783E-34,-9.45972532E-35,5.24162350E+07,3.74408962E+06,5.24244795E-03,3.74467857E-04,-5.23874384E+07,-3.74193032E+06,-4.90869802E-03,-3.15982121E-03,-0.00000000E+00,-0.00000000E+00,1.73389725E-38,1.55220624E-39,-0.00000000E+00,-0.00000000E+00,1.73389725E-38,1.55220624E-39,-3.20031314E+04,-2.39962009E+03,-7.44225496E+00,-1.15347523E+00,3.20031442E+03,2.39962106E+02,3.12000000E+03,2.40000000E+02,7.76992490E+06,1.63109221E+09
1.50000000E+01,1.00000000E+00,2.32000000E-01,1.39977839E+08,7.70410438E+02,4.57770150E-07,-0.00000000E+00,-0.00000000E+00,-1.04301286E-33,-9.50889318E-35,5.61603278E+07,3.74409271E+06,5.61691611E-03,3.74468166E-04,-5.61293718E+07,-3.74193340E+06,-9.98318664E-03,-6.54588777E-03,-0.00000000E+00,-0.00000000E+00,1.88938772E-38,1.55645499E-39,-0.00000000E+00,-0.00000000E+00,1.88938772E-38,1.55645499E-39,-3.44027515E+04,-2.39962008E+03,-8.59972976E+00,-1.15946865E+00,3.44027653E+03,2.39962105E+02,3.36000000E+03,2.40000000E+02,7.76992488E+06,1.63109221E+09
1.60000000E+01,1.00000000E+00,2.32000000E-01,1.39977838E+08,7.73367018E+02,3.40577627E-07,-0.00000000E+00,-0.00000000E+00,-1.13833251E-33,-9.54538582E-35,5.99044234E+07,3.74409569E+06,5.99138458E-03,3.74468466E-04,-5.98713082E+07,-3.74193637E+06,-1.97173201E-02,-1.20962325E-02,-0.00000000E+00,-0.00000000E+00,2.04522601E-38,1.55948980E-39,-0.00000000E+00,-0.00000000E+00,2.04522601E-38,1.55948980E-39,-3.68023715E+04,-2.39962008E+03,-9.76105602E+00,-1.16223940E+00,3.68023863E+03,2.39962105E+02,3.60000000E+03,2.40000000E+02,7.76992486E+06,1.63109222E+09
1.70000000E+01,1.00000000E+00,2.32000000E-01,1.39977838E+08,7.75559238E+02,2.53387252E-07,-0.00000000E+00,-0.00000000E+00,-1.23395746E-33,-9.57244408E-35,6.36485220E+07,3.74409859E+06,6.36585333E-03,3.74468756E-04,-6.36132474E+07,-3.74193926E+06,-3.65720653E-02,-2.02685582E-02,-0.00000000E+00,-0.00000000E+00,2.20131248E-38,1.56165376E-39,-0.00000000E+00,-0.00000000E+00,2.20131248E-38,1.56165376E-39,-3.92019916E+04,-2.39962007E+03,-1.09241253E+01,-1.16347231E+00,3.92020074E+03,2.39962105E+02,3.84000000E+03,2.40000000E+02,7.76992484E+06,1.63109222E+09
1.80000000E+01,1.00000000E+00,2.32000000E-01,1.39977838E+08,7.77181282E+02,1.88518253E-07,-0.00000000E+00,-0.00000000E+00,-1.32980854E-33,-9.59246474E-35,6.73926234E+07,3.74410141E+06,6.74032237E-03,3.74469038E-04,-6.73551895E+07,-3.74194206E+06,-6.32939679E-02,-3.12211880E-02,-0.00000000E+00,-0.00000000E+00,2.35757574E-38,1.56319386E-39,-0.00000000E+00,-0.00000000E+00,2.35757574E-38,1.56319386E-39,-4.16016117E+04,-2.39962007E+03,-1.20879562E+01,-1.16400302E+00,4.16016284E+03,2.39962104E+02,4.08000000E+03,2.40000000E+02,7.76992483E+06,1.63109222E+09
1.90000000E+01,1.00000000E+00,2.32000000E-01,1.39977837E+08,7.78377246E+02,1.40256195E-07,-0.00000000E+00,-0.00000000E+00,-1.42582662E-33,-9.60722636E-35,7.11367276E+07,3.74410415E+06,7.11479169E-03,3.74469313E-04,-7.10971343E+07,-3.74194480E+06,-1.02556341E-01,-4.47272084E-02,-0.00000000E+00,-0.00000000E+00,2.51396466E-38,1.56428768E-39,-0.00000000E+00,-0.00000000E+00,2.51396466E-38,1.56428768E-39,-4.40012317E+04,-2.39962006E+03,-1.32521096E+01,-1.16422504E+00,4.40012494E+03,2.39962104E+02,4.32000000E+03,2.40000000E+02,7.76992481E+06,1.63109222E+09
