Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,1.05615408E-02,1.39983488E+08,5.81278050E-03,1.70374200E-02,-0.00000000E+00,-0.00000000E+00,8.16878055E-40,1.01053681E-39,1.73989982E+08,1.74080565E+08,1.74002009E-02,1.74092848E-02,-1.73989979E+08,-1.74080078E+08,-6.33540604E-03,-2.30079539E-03,-0.00000000E+00,-0.00000000E+00,8.11805102E-40,1.00426238E-39,-0.00000000E+00,-0.00000000E+00,8.11805102E-40,1.00426238E-39,-8.08102778E+02,-1.22625533E+03,-3.11732481E-08,-4.33777415E-08,8.08117954E+01,1.22627838E+02,8.08197600E-09,1.22640000E-08,7.77023846E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,1.02739371E-02,1.39982884E+08,7.03900770E+01,1.27020658E+02,-0.00000000E+00,-0.00000000E+00,-6.80081792E-36,-8.68641865E-36,3.48257102E+08,1.74328942E+08,3.48281988E-02,1.74341993E-02,-3.48255540E+08,-1.74327384E+08,-2.56710534E+01,-5.60951312E+01,-0.00000000E+00,-0.00000000E+00,1.81621726E-39,1.00425726E-39,-0.00000000E+00,-0.00000000E+00,1.81621726E-39,1.00425726E-39,-3.20781191E+03,-2.39970655E+03,-1.29904087E-01,-1.56153315E-01,3.20787220E+02,2.39975166E+02,2.40000000E+02,2.40000000E+02,7.77020495E+06,1.63109151E+09
3.00000000E+00,1.00000000E+00,5.01921422E-03,1.39982276E+08,7.03289660E+01,2.89197961E+02,-0.00000000E+00,-0.00000000E+00,-1.54821692E-35,-8.67887581E-36,5.22833561E+08,1.74576460E+08,5.22872275E-02,1.74590288E-02,-5.22830445E+08,-1.74574905E+08,-8.19300023E+01,-5.62321472E+01,-0.00000000E+00,-0.00000000E+00,2.82002779E-39,1.00375267E-39,-0.00000000E+00,-0.00000000E+00,2.82002779E-39,1.00375267E-39,-5.60750803E+03,-2.39969612E+03,-2.85942098E-01,-1.55996798E-01,5.60761342E+02,2.39974122E+02,4.80000000E+02,2.40000000E+02,7.77017123E+06,1.63109151E+09
4.00000000E+00,1.00000000E+00,6.43647080E-03,1.39981663E+08,7.02670216E+01,4.51317496E+02,-0.00000000E+00,-0.00000000E+00,-2.41558559E-35,-8.67123009E-36,6.97657813E+08,1.74824251E+08,6.97711141E-02,1.74838865E-02,-6.97653147E+08,-1.74822702E+08,-1.38266700E+02,-5.63086703E+01,-0.00000000E+00,-0.00000000E+00,3.82336468E-39,1.00328362E-39,-0.00000000E+00,-0.00000000E+00,3.82336469E-39,1.00328362E-39,-8.00719362E+03,-2.39968559E+03,-4.41823613E-01,-1.55840376E-01,8.00734411E+02,2.39973069E+02,7.20000000E+02,2.40000000E+02,7.77013720E+06,1.63109151E+09
5.00000000E+00,1.00000000E+00,7.85209075E-03,1.39981045E+08,7.02050865E+01,6.13379511E+02,-0.00000000E+00,-0.00000000E+00,-3.28218952E-35,-8.66358554E-36,8.72730141E+08,1.75072328E+08,8.72798878E-02,1.75087737E-02,-8.72723931E+08,-1.75070784E+08,-1.94680014E+02,-5.63852417E+01,-0.00000000E+00,-0.00000000E+00,4.82623489E-39,1.00281741E-39,-0.00000000E+00,-0.00000000E+00,4.82623490E-39,1.00281741E-39,-1.04068686E+04,-2.39967496E+03,-5.97548681E-01,-1.55684003E-01,1.04070642E+03,2.39972006E+02,9.60000000E+02,2.40000000E+02,7.77010287E+06,1.63109151E+09
6.00000000E+00,1.00000000E+00,9.26607911E-03,1.39980421E+08,7.01431607E+01,7.75383953E+02,-0.00000000E+00,-0.00000000E+00,-4.14802882E-35,-8.65594212E-36,1.04805083E+09,1.75320691E+08,1.04813578E-01,1.75336904E-02,-1.04804308E+09,-1.75319153E+08,-2.51169993E+02,-5.64618611E+01,-0.00000000E+00,-0.00000000E+00,5.82864124E-39,1.00235403E-39,-0.00000000E+00,-0.00000000E+00,5.82864125E-39,1.00235403E-39,-1.28065328E+04,-2.39966423E+03,-7.53117350E-01,-1.55527677E-01,1.28067735E+03,2.39970932E+02,1.20000000E+03,2.40000000E+02,7.77006824E+06,1.63109151E+09
7.00000000E+00,1.00000000E+00,1.06784374E-02,1.39979792E+08,7.00812440E+01,9.37330772E+02,-0.00000000E+00,-0.00000000E+00,-5.01310360E-35,-8.64829983E-36,1.22362017E+09,1.75569342E+08,1.22372215E-01,1.75586368E-02,-1.22361089E+09,-1.75567809E+08,-3.07736685E+02,-5.65385286E+01,-0.00000000E+00,-0.00000000E+00,6.83058653E-39,1.00189343E-39,-0.00000000E+00,-0.00000000E+00,6.83058654E-39,1.00189344E-39,-1.52061862E+04,-2.39965340E+03,-9.08529670E-01,-1.55371399E-01,1.52064720E+03,2.39969849E+02,1.44000000E+03,2.40000000E+02,7.77003330E+06,1.63109151E+09
8.00000000E+00,1.00000000E+00,1.20891672E-02,1.39979157E+08,7.00193366E+01,1.09921992E+03,-0.00000000E+00,-0.00000000E+00,-5.87741398E-35,-8.64065868E-36,1.39943845E+09,1.75818281E+08,1.39955828E-01,1.75836129E-02,-1.39942765E+09,-1.75816754E+08,-3.64380137E+02,-5.66152440E+01,-0.00000000E+00,-0.00000000E+00,7.83207354E-39,1.00143561E-39,-0.00000000E+00,-0.00000000E+00,7.83207355E-39,1.00143561E-39,-1.76058287E+04,-2.39964247E+03,-1.06378569E+00,-1.55215169E-01,1.76061595E+03,2.39968756E+02,1.68000000E+03,2.40000000E+02,7.76999806E+06,1.63109151E+09
9.00000000E+00,1.00000000E+00,1.34982701E-02,1.39978516E+08,6.99574384E+01,1.26105134E+03,-0.00000000E+00,-0.00000000E+00,-6.74096007E-35,-8.63301868E-36,1.57550596E+09,1.76067510E+08,1.57564447E-01,1.76086190E-02,-1.57549363E+09,-1.76065988E+08,-4.21100397E+02,-5.66920074E+01,-0.00000000E+00,-0.00000000E+00,8.83310499E-39,1.00098052E-39,-0.00000000E+00,-0.00000000E+00,8.83310501E-39,1.00098052E-39,-2.00054601E+04,-2.39963144E+03,-1.21888545E+00,-1.55058988E-01,2.00058361E+03,2.39967653E+02,1.92000000E+03,2.40000000E+02,7.76996251E+06,1.63109151E+09
1.00000000E+01,1.00000000E+00,1.41157006E-03,1.39977871E+08,6.98955495E+01,1.42282499E+03,-0.00000000E+00,-0.00000000E+00,-7.60374199E-35,-8.62537983E-36,1.75182299E+09,1.76317030E+08,1.75198102E-01,1.76336551E-02,-1.75180915E+09,-1.76315514E+08,-4.77897514E+02,-5.67688180E+01,-0.00000000E+00,-0.00000000E+00,9.83368362E-39,1.00052814E-39,-0.00000000E+00,-0.00000000E+00,9.83368363E-39,1.00052814E-39,-2.24050804E+04,-2.39962031E+03,-1.37382901E+00,-1.54902856E-01,2.24055015E+03,2.39966539E+02,2.16000000E+03,2.40000000E+02,7.76992666E+06,1.63109151E+09
