Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,1.72768340E-02,1.39980546E+08,1.13542648E-02,2.95111038E-05,-0.00000000E+00,-0.00000000E+00,2.41820942E-09,3.99610691E-09,8.06907177E+07,8.07014051E+07,8.07001362E-03,8.07108491E-03,-8.06901702E+07,-8.07004524E+07,-6.92875076E-03,-5.95617166E-03,-0.00000000E+00,-0.00000000E+00,1.03695209E-10,1.71358018E-10,-0.00000000E+00,-0.00000000E+00,1.03695209E-10,1.71358018E-10,-8.08085397E+02,-1.22622954E+03,-6.72165952E-08,-9.53677584E-08,8.08092423E+01,1.22624023E+02,8.08197600E-09,1.22640000E-08,7.77007516E+06,1.13542648E-02
2.00000000E+00,4.88000000E-01,1.64795039E-02,1.39980415E+08,2.00607143E+02,2.17724291E-05,-0.00000000E+00,-0.00000000E+00,-1.66742908E-04,-3.02994943E-04,1.61411667E+08,8.07270909E+07,1.61430586E-02,8.07366101E-03,-1.61409091E+08,-8.07250587E+07,-5.57940385E+00,-3.62960039E+01,-0.00000000E+00,-0.00000000E+00,2.99414603E-10,2.05549396E-10,-0.00000000E+00,-0.00000000E+00,2.99414603E-10,2.05549396E-10,-3.20775017E+03,-2.39966424E+03,-1.18979920E-01,-1.90063040E-01,3.20777815E+02,2.39968519E+02,2.40000000E+02,2.40000000E+02,7.77006790E+06,2.00607143E+02
3.00000000E+00,1.00000000E+00,2.77845191E-02,1.39980290E+08,2.44603414E+02,1.60640561E-05,-0.00000000E+00,-0.00000000E+00,-5.21281418E-04,-3.69479704E-04,2.42162843E+08,8.07511754E+07,2.42191355E-02,8.07607693E-03,-2.42158231E+08,-8.07491406E+07,-1.29711717E+02,-1.63578202E+02,-0.00000000E+00,-0.00000000E+00,5.05641581E-10,2.06341650E-10,-0.00000000E+00,-0.00000000E+00,5.05641581E-10,2.06341650E-10,-5.60741227E+03,-2.39966210E+03,-3.09185937E-01,-1.90197161E-01,5.60746119E+02,2.39968305E+02,4.80000000E+02,2.40000000E+02,7.77006096E+06,2.44603414E+02
4.00000000E+00,1.00000000E+00,2.80790625E-02,1.39980165E+08,2.44729634E+02,1.18523241E-05,-0.00000000E+00,-0.00000000E+00,-8.90966317E-04,-3.69683538E-04,3.22937967E+08,8.07751240E+07,3.22976148E-02,8.07847926E-03,-3.22931320E+08,-8.07730887E+07,-2.94655338E+02,-1.65109674E+02,-0.00000000E+00,-0.00000000E+00,7.11952218E-10,2.06291139E-10,-0.00000000E+00,-0.00000000E+00,7.11952218E-10,2.06291139E-10,-8.00707223E+03,-2.39965996E+03,-4.99352802E-01,-1.90147047E-01,8.00714210E+02,2.39968091E+02,7.20000000E+02,2.40000000E+02,7.77005404E+06,2.44729634E+02
5.00000000E+00,1.00000000E+00,2.83734568E-02,1.39980041E+08,2.44670111E+02,8.74483889E-06,-0.00000000E+00,-0.00000000E+00,-1.26060689E-03,-3.69609484E-04,4.03736961E+08,8.07989945E+07,4.03784886E-02,8.08087377E-03,-4.03728279E+08,-8.07969591E+07,-4.59796669E+02,-1.65128023E+02,-0.00000000E+00,-0.00000000E+00,9.18212234E-10,2.06240729E-10,-0.00000000E+00,-0.00000000E+00,9.18212234E-10,2.06240730E-10,-1.04067301E+04,-2.39965783E+03,-6.89469652E-01,-1.90097107E-01,1.04068209E+03,2.39967877E+02,9.60000000E+02,2.40000000E+02,7.77004714E+06,2.44670111E+02
6.00000000E+00,1.00000000E+00,2.86678125E-02,1.39979917E+08,2.44610753E+02,6.45208525E-06,-0.00000000E+00,-0.00000000E+00,-1.63017526E-03,-3.69538623E-04,4.84559758E+08,8.08227964E+07,4.84617500E-02,8.08326142E-03,-4.84549040E+08,-8.08207608E+07,-6.24956041E+02,-1.65146080E+02,-0.00000000E+00,-0.00000000E+00,1.12442201E-09,2.06190600E-10,-0.00000000E+00,-0.00000000E+00,1.12442202E-09,2.06190604E-10,-1.28063858E+04,-2.39965569E+03,-8.79536648E-01,-1.90047321E-01,1.28064975E+03,2.39967664E+02,1.20000000E+03,2.40000000E+02,7.77004024E+06,2.44610753E+02
7.00000000E+00,1.00000000E+00,2.89621509E-02,1.39979793E+08,2.44551570E+02,4.76045401E-06,-0.00000000E+00,-0.00000000E+00,-1.99967451E-03,-3.69470768E-04,5.65406290E+08,8.08465320E+07,5.65473924E-02,8.08564243E-03,-5.65393536E+08,-8.08444963E+07,-7.90133387E+02,-1.65164087E+02,-0.00000000E+00,-0.00000000E+00,1.33058183E-09,2.06140739E-10,-0.00000000E+00,-0.00000000E+00,1.33058184E-09,2.06140744E-10,-1.52060393E+04,-2.39965356E+03,-1.06955394E+00,-1.89997683E-01,1.52061720E+03,2.39967451E+02,1.44000000E+03,2.40000000E+02,7.77003335E+06,2.44551570E+02
8.00000000E+00,1.00000000E+00,2.92564765E-02,1.39979669E+08,2.44492559E+02,3.51234079E-06,-0.00000000E+00,-0.00000000E+00,-2.36910754E-03,-3.69405722E-04,6.46276493E+08,8.08702030E+07,6.46354094E-02,8.08801698E-03,-6.46261703E+08,-8.08681671E+07,-9.55328659E+02,-1.65182045E+02,-0.00000000E+00,-0.00000000E+00,1.53669195E-09,2.06091141E-10,-0.00000000E+00,-0.00000000E+00,1.53669196E-09,2.06091145E-10,-1.76056907E+04,-2.39965143E+03,-1.25952168E+00,-1.89948191E-01,1.76058444E+03,2.39967238E+02,1.68000000E+03,2.40000000E+02,7.77002647E+06,2.44492559E+02
9.00000000E+00,1.00000000E+00,2.95507932E-02,1.39979545E+08,2.44433714E+02,2.59146245E-06,-0.00000000E+00,-0.00000000E+00,-2.73847705E-03,-3.69343306E-04,7.27170304E+08,8.08938110E+07,7.27257946E-02,8.09038522E-03,-7.27153478E+08,-8.08917750E+07,-1.12054181E+03,-1.65199954E+02,-0.00000000E+00,-0.00000000E+00,1.74275262E-09,2.06041800E-10,-0.00000000E+00,-0.00000000E+00,1.74275264E-09,2.06041804E-10,-2.00053400E+04,-2.39964930E+03,-1.44944001E+00,-1.89898840E-01,2.00055146E+03,2.39967025E+02,1.92000000E+03,2.40000000E+02,7.77001960E+06,2.44433714E+02
1.00000000E+01,1.00000000E+00,2.98451045E-02,1.39979421E+08,2.44375034E+02,1.91202337E-06,-0.00000000E+00,-0.00000000E+00,-3.10778558E-03,-3.69283355E-04,8.08087661E+08,8.09173576E+07,8.08185419E-02,8.09274732E-03,-8.08068800E+08,-8.09153215E+07,-1.28577279E+03,-1.65217816E+02,-0.00000000E+00,-0.00000000E+00,1.94876411E-09,2.05992711E-10,-0.00000000E+00,-0.00000000E+00,1.94876413E-09,2.05992716E-10,-2.24049872E+04,-2.39964717E+03,-1.63930906E+00,-1.89849628E-01,2.24051828E+03,2.39966812E+02,2.16000000E+03,2.40000000E+02,7.77001273E+06,2.44375034E+02
1.10000000E+01,1.00000000E+00,3.01394139E-02,1.39979298E+08,2.44316512E+02,1.41072213E-06,-0.00000000E+00,-0.00000000E+00,-3.47703550E-03,-3.69225714E-04,8.89028505E+08,8.09408443E+07,8.89136454E-02,8.09510344E-03,-8.89007608E+08,-8.09388081E+07,-1.45102156E+03,-1.65235632E+02,-0.00000000E+00,-0.00000000E+00,2.15472666E-09,2.05943871E-10,-0.00000000E+00,-0.00000000E+00,2.15472669E-09,2.05943875E-10,-2.48046323E+04,-2.39964505E+03,-1.82912898E+00,-1.89800550E-01,2.48048488E+03,2.39966599E+02,2.40000000E+03,2.40000000E+02,7.77000587E+06,2.44316512E+02
