Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,1.05000000E-01,1.39977711E+08,1.04012094E-02,2.97108677E-05,-0.00000000E+00,-0.00000000E+00,3.33520415E-09,5.43587633E-09,1.74117207E+05,1.74297084E+05,1.74145617E-05,1.74325954E-05,-1.73389956E+05,-1.73193512E+05,-1.46067239E-05,-1.28663768E-05,-0.00000000E+00,-0.00000000E+00,1.43009944E-10,2.33085072E-10,-0.00000000E+00,-0.00000000E+00,1.43009944E-10,2.33085073E-10,-8.08068930E+02,-1.22620475E+03,-6.49142747E-08,-9.10935459E-08,8.08068945E+01,1.22620477E+02,8.08197600E-09,1.22640000E-08,7.76991782E+06,1.04012094E-02
2.00000000E+00,4.88000000E-01,1.04000000E-01,1.39977711E+08,2.04201850E+02,2.19902709E-05,-0.00000000E+00,-0.00000000E+00,-1.77066356E-04,-3.08420521E-04,3.48919079E+05,1.74801883E+05,3.48976910E-05,1.74831648E-05,-3.46032184E+05,-1.72642228E+05,-2.55187210E-05,-9.49264708E-06,-0.00000000E+00,-0.00000000E+00,4.76409675E-10,4.07781388E-10,-0.00000000E+00,-0.00000000E+00,4.76409676E-10,4.07781389E-10,-3.20768684E+03,-2.39961791E+03,-2.16584124E-07,-1.31941777E-07,3.20768690E+02,2.39961795E+02,2.40000000E+02,2.40000000E+02,7.76991782E+06,2.04201850E+02
3.00000000E+00,1.00000000E+00,1.04000000E-01,1.39977711E+08,3.53594258E+02,1.63416494E-05,-0.00000000E+00,-0.00000000E+00,-6.25140540E-04,-5.34069493E-04,5.23720962E+05,1.74801883E+05,5.23808916E-05,1.74832223E-05,-5.18674412E+05,-1.72642228E+05,-3.35022790E-05,-7.05429207E-06,-0.00000000E+00,-0.00000000E+00,9.63206722E-10,5.35434059E-10,-0.00000000E+00,-0.00000000E+00,9.63206724E-10,5.35434059E-10,-5.60730474E+03,-2.39961791E+03,-3.27550512E-07,-9.80501776E-08,5.60730485E+02,2.39961795E+02,4.80000000E+02,2.40000000E+02,7.76991782E+06,3.53594258E+02
4.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977711E+08,4.64239755E+02,1.21580668E-05,-0.00000000E+00,-0.00000000E+00,-1.26483074E-03,-7.01190264E-04,6.98522845E+05,1.74801883E+05,6.98641400E-05,1.74832634E-05,-6.91316641E+05,-1.72642228E+05,-3.94152186E-05,-5.24835704E-06,-0.00000000E+00,-0.00000000E+00,1.55833004E-09,6.29865223E-10,-0.00000000E+00,-0.00000000E+00,1.55833004E-09,6.29865224E-10,-8.00692265E+03,-2.39961791E+03,-4.09736648E-07,-7.29489135E-08,8.00692280E+02,2.39961795E+02,7.20000000E+02,2.40000000E+02,7.76991782E+06,4.64239755E+02
5.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977711E+08,5.46559074E+02,9.04551217E-06,-0.00000000E+00,-0.00000000E+00,-2.04460048E-03,-8.25524423E-04,8.73324729E+05,1.74801884E+05,8.73474222E-05,1.74832930E-05,-8.63958869E+05,-1.72642229E+05,-4.38144191E-05,-3.90475674E-06,-0.00000000E+00,-0.00000000E+00,2.23255130E-09,7.00038511E-10,-0.00000000E+00,-0.00000000E+00,2.23255131E-09,7.00038512E-10,-1.04065406E+04,-2.39961791E+03,-4.70883260E-07,-5.42746625E-08,1.04065407E+03,2.39961795E+02,9.60000000E+02,2.40000000E+02,7.76991782E+06,5.46559074E+02
6.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977711E+08,6.07803955E+02,6.72979445E-06,-0.00000000E+00,-0.00000000E+00,-2.92858629E-03,-9.18026288E-04,1.04812661E+06,1.74801884E+05,1.04830729E-04,1.74833143E-05,-1.03660110E+06,-1.72642229E+05,-4.70874106E-05,-2.90512955E-06,-0.00000000E+00,-0.00000000E+00,2.96555145E-09,7.52185316E-10,-0.00000000E+00,-0.00000000E+00,2.96555145E-09,7.52185317E-10,-1.28061585E+04,-2.39961791E+03,-5.16379313E-07,-4.03855784E-08,1.28061587E+03,2.39961795E+02,1.20000000E+03,2.40000000E+02,7.76991782E+06,6.07803955E+02
7.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977711E+08,6.53369626E+02,5.00691761E-06,-0.00000000E+00,-0.00000000E+00,-3.89010655E-03,-9.86845621E-04,1.22292850E+06,1.74801885E+05,1.22314053E-04,1.74833296E-05,-1.20924333E+06,-1.72642230E+05,-4.95225123E-05,-2.16141546E-06,-0.00000000E+00,-0.00000000E+00,3.74223101E-09,7.90936320E-10,-0.00000000E+00,-0.00000000E+00,3.74223101E-09,7.90936320E-10,-1.52057764E+04,-2.39961791E+03,-5.50241727E-07,-3.00676220E-08,1.52057766E+03,2.39961795E+02,1.44000000E+03,2.40000000E+02,7.76991782E+06,6.53369626E+02
8.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977711E+08,6.87270104E+02,3.72510991E-06,-0.00000000E+00,-0.00000000E+00,-4.90931073E-03,-1.03804569E-03,1.39773038E+06,1.74801885E+05,1.39797389E-04,1.74833406E-05,-1.38188556E+06,-1.72642230E+05,-5.13342309E-05,-1.60809850E-06,-0.00000000E+00,-0.00000000E+00,4.55136931E-09,8.19732682E-10,-0.00000000E+00,-0.00000000E+00,4.55136932E-09,8.19732683E-10,-1.76053943E+04,-2.39961791E+03,-5.75478825E-07,-2.24332345E-08,1.76053946E+03,2.39961795E+02,1.68000000E+03,2.40000000E+02,7.76991782E+06,6.87270104E+02
9.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977711E+08,7.12491776E+02,2.77145439E-06,-0.00000000E+00,-0.00000000E+00,-5.97143047E-03,-1.07613740E-03,1.57253227E+06,1.74801886E+05,1.57280735E-04,1.74833486E-05,-1.55452779E+06,-1.72642230E+05,-5.26821580E-05,-1.19643537E-06,-0.00000000E+00,-0.00000000E+00,5.38462811E-09,8.41131595E-10,-0.00000000E+00,-0.00000000E+00,5.38462811E-09,8.41131595E-10,-2.00050122E+04,-2.39961791E+03,-5.94370962E-07,-1.68491931E-08,2.00050126E+03,2.39961795E+02,1.92000000E+03,2.40000000E+02,7.76991781E+06,7.12491776E+02
1.00000000E+01,1.00000000E+00,2.32000000E-01,1.39977711E+08,7.31256488E+02,2.06194170E-06,-0.00000000E+00,-0.00000000E+00,-7.06547843E-03,-1.10447680E-03,1.74733415E+06,1.74801886E+05,1.74764087E-04,1.74833543E-05,-1.72717002E+06,-1.72642231E+05,-5.36850280E-05,-8.90161505E-07,-0.00000000E+00,-0.00000000E+00,6.23581110E-09,8.57033354E-10,-0.00000000E+00,-0.00000000E+00,6.23581110E-09,8.57033354E-10,-2.24046301E+04,-2.39961791E+03,-6.08692039E-07,-1.28848033E-08,2.24046305E+03,2.39961795E+02,2.16000000E+03,2.40000000E+02,7.76991781E+06,7.31256488E+02
