Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,4.41489346E-02,1.39979061E+08,1.08288122E-02,2.95543493E-05,-0.00000000E+00,-0.00000000E+00,2.77913874E-09,4.78976443E-09,3.74335991E+07,3.74350630E+07,3.74388171E-03,3.74402836E-03,-3.74329170E+07,-3.74340002E+07,-3.20105408E-03,-2.76627064E-03,-0.00000000E+00,-0.00000000E+00,1.19171377E-10,2.05390287E-10,-0.00000000E+00,-0.00000000E+00,1.19171377E-10,2.05390288E-10,-8.08076741E+02,-1.22621655E+03,-6.60333900E-08,-9.07227648E-08,8.08079979E+01,1.22622147E+02,8.08197600E-09,1.22640000E-08,7.76999276E+06,1.08288122E-02
2.00000000E+00,4.88000000E-01,1.15320580E-02,1.39979028E+08,2.05343305E+02,2.18280897E-05,-0.00000000E+00,-0.00000000E+00,-1.70941191E-04,-3.10144378E-04,7.48714563E+07,3.74385613E+07,7.48819005E-03,3.74437894E-03,-7.48686480E+07,-3.74364332E+07,-1.20332477E-02,-5.50285655E-02,-0.00000000E+00,-0.00000000E+00,3.86816260E-10,3.11451250E-10,-0.00000000E+00,-0.00000000E+00,3.86816261E-10,3.11451251E-10,-3.20771731E+03,-2.39964044E+03,-9.25120639E-02,-2.64521027E-01,3.20773025E+02,2.39965015E+02,2.40000000E+02,2.40000000E+02,7.76999090E+06,2.05343305E+02
3.00000000E+00,1.00000000E+00,1.53680022E-02,1.39979000E+08,3.52118849E+02,1.61289962E-05,-0.00000000E+00,-0.00000000E+00,-6.06426023E-04,-5.31843931E-04,1.12312523E+08,3.74410664E+07,1.12328202E-02,3.74463018E-03,-1.12307583E+08,-3.74389347E+07,-4.83887819E+00,-1.67493882E+01,-0.00000000E+00,-0.00000000E+00,7.25704755E-10,3.55985592E-10,-0.00000000E+00,-0.00000000E+00,7.25704757E-10,3.55985593E-10,-5.60735729E+03,-2.39963998E+03,-4.32026914E-01,-3.58653168E-01,5.60737995E+02,2.39964970E+02,4.80000000E+02,2.40000000E+02,7.76998934E+06,3.52118849E+02
4.00000000E+00,1.00000000E+00,4.71949815E-02,1.39978973E+08,4.20347675E+02,1.19184125E-05,-0.00000000E+00,-0.00000000E+00,-1.20389721E-03,-6.34917517E-04,1.49755976E+08,3.74434530E+07,1.49776898E-02,3.74486957E-03,-1.49748903E+08,-3.74413199E+07,-5.54398009E+01,-8.06378718E+01,-0.00000000E+00,-0.00000000E+00,1.08985508E-09,3.68345780E-10,-0.00000000E+00,-0.00000000E+00,1.08985508E-09,3.68345780E-10,-8.00699682E+03,-2.39963953E+03,-7.91287006E-01,-3.59343785E-01,8.00702921E+02,2.39964926E+02,7.20000000E+02,2.40000000E+02,7.76998787E+06,4.20347675E+02
5.00000000E+00,1.00000000E+00,4.72566346E-02,1.39978947E+08,4.31480757E+02,8.80702944E-06,-0.00000000E+00,-0.00000000E+00,-1.85094784E-03,-6.51745123E-04,1.87201773E+08,3.74457977E+07,1.87227946E-02,3.74510477E-03,-1.87192567E+08,-3.74436642E+07,-1.53114288E+02,-1.05528820E+02,-0.00000000E+00,-0.00000000E+00,1.45948919E-09,3.70159425E-10,-0.00000000E+00,-0.00000000E+00,1.45948919E-09,3.70159425E-10,-1.04066359E+04,-2.39963908E+03,-1.15062436E+00,-3.59327676E-01,1.04066780E+03,2.39964881E+02,9.60000000E+02,2.40000000E+02,7.76998641E+06,4.31480757E+02
6.00000000E+00,1.00000000E+00,4.73179942E-02,1.39978921E+08,4.32074754E+02,6.50789360E-06,-0.00000000E+00,-0.00000000E+00,-2.50339688E-03,-6.52647658E-04,2.24649899E+08,3.74481259E+07,2.24681329E-02,3.74533831E-03,-2.24638559E+08,-3.74459921E+07,-2.60237782E+02,-1.07624839E+02,-0.00000000E+00,-0.00000000E+00,1.82974178E-09,3.70280381E-10,-0.00000000E+00,-0.00000000E+00,1.82974178E-09,3.70280381E-10,-1.28062745E+04,-2.39963864E+03,-1.50994477E+00,-3.59310692E-01,1.28063264E+03,2.39964836E+02,1.20000000E+03,2.40000000E+02,7.76998497E+06,4.32074754E+02
7.00000000E+00,1.00000000E+00,4.73792751E-02,1.39978895E+08,4.32071582E+02,4.80896262E-06,-0.00000000E+00,-0.00000000E+00,-3.15605005E-03,-6.52648225E-04,2.62100344E+08,3.74504449E+07,2.62137038E-02,3.74557094E-03,-2.62086870E+08,-3.74483111E+07,-3.67918234E+02,-1.07692021E+02,-0.00000000E+00,-0.00000000E+00,2.20001741E-09,3.70270452E-10,-0.00000000E+00,-0.00000000E+00,2.20001742E-09,3.70270452E-10,-1.52059127E+04,-2.39963819E+03,-1.86924823E+00,-3.59293788E-01,1.52059743E+03,2.39964792E+02,1.44000000E+03,2.40000000E+02,7.76998354E+06,4.32071582E+02
8.00000000E+00,1.00000000E+00,4.74405339E-02,1.39978869E+08,4.32054457E+02,3.55354910E-06,-0.00000000E+00,-0.00000000E+00,-3.80868719E-03,-6.52628492E-04,2.99553101E+08,3.74527569E+07,2.99595067E-02,3.74580286E-03,-2.99537493E+08,-3.74506230E+07,-4.75617069E+02,-1.07698155E+02,-0.00000000E+00,-0.00000000E+00,2.57027901E-09,3.70255258E-10,-0.00000000E+00,-0.00000000E+00,2.57027901E-09,3.70255259E-10,-1.76055505E+04,-2.39963775E+03,-2.22853482E+00,-3.59276937E-01,1.76056218E+03,2.39964748E+02,1.68000000E+03,2.40000000E+02,7.76998210E+06,4.32054457E+02
9.00000000E+00,1.00000000E+00,4.75017855E-02,1.39978844E+08,4.32037212E+02,2.62586987E-06,-0.00000000E+00,-0.00000000E+00,-4.46130486E-03,-6.52609328E-04,3.37008163E+08,3.74550625E+07,3.37055408E-02,3.74603414E-03,-3.36990422E+08,-3.74529285E+07,-5.83321305E+02,-1.07703407E+02,-0.00000000E+00,-0.00000000E+00,2.94052535E-09,3.70240018E-10,-0.00000000E+00,-0.00000000E+00,2.94052536E-09,3.70240018E-10,-2.00051878E+04,-2.39963731E+03,-2.58780457E+00,-3.59260130E-01,2.00052688E+03,2.39964703E+02,1.92000000E+03,2.40000000E+02,7.76998068E+06,4.32037212E+02
1.00000000E+01,1.00000000E+00,4.75630336E-02,1.39978818E+08,4.32020011E+02,1.94036773E-06,-0.00000000E+00,-0.00000000E+00,-5.11390379E-03,-6.52590932E-04,3.74465525E+08,3.74573618E+07,3.74518056E-02,3.74626480E-03,-3.74445649E+08,-3.74552278E+07,-6.91030775E+02,-1.07708641E+02,-0.00000000E+00,-0.00000000E+00,3.31075650E-09,3.70224851E-10,-0.00000000E+00,-0.00000000E+00,3.31075650E-09,3.70224851E-10,-2.24048247E+04,-2.39963687E+03,-2.94705754E+00,-3.59243366E-01,2.24049154E+03,2.39964659E+02,2.16000000E+03,2.40000000E+02,7.76997925E+06,4.32020011E+02
