Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,1.05000000E-01,1.39978004E+08,1.05099876E-02,2.97108677E-05,-0.00000000E+00,-0.00000000E+00,3.25707923E-09,5.27143893E-09,8.06678688E+06,8.06698203E+06,8.06803751E-04,8.06823286E-04,-8.06606202E+06,-8.06588078E+06,-6.79433905E-04,-5.99206258E-04,-0.00000000E+00,-0.00000000E+00,1.39662878E-10,2.26039775E-10,-0.00000000E+00,-0.00000000E+00,1.39662878E-10,2.26039775E-10,-8.08070624E+02,-1.22620732E+03,-6.49142648E-08,-9.10935299E-08,8.08071315E+01,1.22620837E+02,8.08197600E-09,1.22640000E-08,7.76993409E+06,1.05099876E-02
2.00000000E+00,4.88000000E-01,1.04000000E-01,1.39978002E+08,2.04470024E+02,2.19801284E-05,-0.00000000E+00,-0.00000000E+00,-1.75740049E-04,-3.08825593E-04,1.61343059E+07,8.06752948E+06,1.61368075E-03,8.06878055E-04,-1.61314236E+07,-8.06537199E+06,-1.18988132E-03,-4.43265715E-04,-0.00000000E+00,-0.00000000E+00,4.57878996E-10,3.86600151E-10,-0.00000000E+00,-0.00000000E+00,4.57878997E-10,3.86600152E-10,-3.20769352E+03,-2.39962289E+03,-4.25624970E-04,-2.02528213E-03,3.20769627E+02,2.39962494E+02,2.40000000E+02,2.40000000E+02,7.76993397E+06,2.04470024E+02
3.00000000E+00,1.00000000E+00,4.00000000E-02,1.39978000E+08,3.55409042E+02,1.62721641E-05,-0.00000000E+00,-0.00000000E+00,-6.16040705E-04,-5.36810690E-04,2.42018742E+07,8.06756835E+06,2.42056270E-03,8.06881951E-04,-2.41968343E+07,-8.06541070E+06,-1.56677393E-03,-3.28171524E-04,-0.00000000E+00,-0.00000000E+00,9.09220311E-10,4.97847741E-10,-0.00000000E+00,-0.00000000E+00,9.09220313E-10,4.97847742E-10,-5.60731637E+03,-2.39962285E+03,-2.61140762E-02,-6.36726635E-02,5.60732118E+02,2.39962491E+02,4.80000000E+02,2.40000000E+02,7.76993386E+06,3.55409042E+02
4.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977998E+08,4.67028129E+02,1.20464868E-05,-0.00000000E+00,-0.00000000E+00,-1.25009496E-03,-7.05401944E-04,3.22694784E+07,8.06760422E+06,3.22744825E-03,8.06885544E-04,-3.22622807E+07,-8.06544642E+06,-1.84695510E-03,-2.47505509E-04,-0.00000000E+00,-0.00000000E+00,1.45191074E-09,5.74854074E-10,-0.00000000E+00,-0.00000000E+00,1.45191074E-09,5.74854074E-10,-8.00693918E+03,-2.39962281E+03,-1.92719115E-01,-2.67269395E-01,8.00694607E+02,2.39962489E+02,7.20000000E+02,2.40000000E+02,7.76993375E+06,4.67028129E+02
5.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977997E+08,5.49463790E+02,8.91816492E-06,-0.00000000E+00,-0.00000000E+00,-2.02732274E-03,-8.29911647E-04,4.03371156E+07,8.06763715E+06,4.03433709E-03,8.06888844E-04,-4.03277599E+07,-8.06547921E+06,-2.13383609E-03,-4.27533917E-04,-0.00000000E+00,-0.00000000E+00,2.05767780E-09,6.27900916E-10,-0.00000000E+00,-0.00000000E+00,2.05767780E-09,6.27900916E-10,-1.04065620E+04,-2.39962278E+03,-5.90922917E-01,-4.95511451E-01,1.04065709E+03,2.39962487E+02,9.60000000E+02,2.40000000E+02,7.76993366E+06,5.49463790E+02
6.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977995E+08,6.10338513E+02,6.60222911E-06,-0.00000000E+00,-0.00000000E+00,-2.91026916E-03,-9.21854156E-04,4.84047829E+07,8.06766734E+06,4.84122896E-03,8.06891869E-04,-4.83932691E+07,-8.06550925E+06,-4.06784231E-03,-4.56897309E-03,-0.00000000E+00,-0.00000000E+00,2.70677264E-09,6.64239104E-10,-0.00000000E+00,-0.00000000E+00,2.70677265E-09,6.64239104E-10,-1.28061847E+04,-2.39962276E+03,-1.17010590E+00,-6.31765819E-01,1.28061958E+03,2.39962485E+02,1.20000000E+03,2.40000000E+02,7.76993357E+06,6.10338513E+02
7.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977994E+08,6.55317909E+02,4.88771284E-06,-0.00000000E+00,-0.00000000E+00,-3.87130732E-03,-9.89787691E-04,5.64724780E+07,8.06769503E+06,5.64812361E-03,8.06894645E-04,-5.64588060E+07,-8.06553681E+06,-2.21204891E-02,-3.72284876E-02,-0.00000000E+00,-0.00000000E+00,3.38544977E-09,6.88969358E-10,-0.00000000E+00,-0.00000000E+00,3.38544977E-09,6.88969358E-10,-1.52058074E+04,-2.39962273E+03,-1.83655172E+00,-6.85941244E-01,1.52058206E+03,2.39962483E+02,1.44000000E+03,2.40000000E+02,7.76993349E+06,6.55317909E+02
8.00000000E+00,1.00000000E+00,1.04000000E-01,1.39977992E+08,6.88147102E+02,3.63221034E-06,-0.00000000E+00,-0.00000000E+00,-4.89180227E-03,-1.03936953E-03,6.45401986E+07,8.06772059E+06,6.45502081E-03,8.06897207E-04,-6.45243682E+07,-8.06556226E+06,-1.36139528E-01,-1.90769317E-01,-0.00000000E+00,-0.00000000E+00,4.08473557E-09,7.05441675E-10,-0.00000000E+00,-0.00000000E+00,4.08473557E-09,7.05441675E-10,-1.76054302E+04,-2.39962271E+03,-2.53346313E+00,-7.01771576E-01,1.76054454E+03,2.39962481E+02,1.68000000E+03,2.40000000E+02,7.76993342E+06,6.88147102E+02
9.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977991E+08,7.12194118E+02,2.70233774E-06,-0.00000000E+00,-0.00000000E+00,-5.95417681E-03,-1.07568723E-03,7.26079430E+07,8.06774441E+06,7.26192041E-03,8.06899595E-04,-7.25899542E+07,-8.06558598E+06,-5.55189656E-01,-6.07760863E-01,-0.00000000E+00,-0.00000000E+00,4.79724414E-09,7.16482636E-10,-0.00000000E+00,-0.00000000E+00,4.79724414E-09,7.16482636E-10,-2.00050529E+04,-2.39962270E+03,-3.23819550E+00,-7.05917490E-01,2.00050702E+03,2.39962480E+02,1.92000000E+03,2.40000000E+02,7.76993335E+06,7.12194118E+02
1.00000000E+01,1.00000000E+00,2.32000000E-01,1.39977990E+08,7.29550556E+02,2.01051942E-06,-0.00000000E+00,-0.00000000E+00,-7.04652304E-03,-1.10190026E-03,8.06757098E+07,8.06776686E+06,8.06882225E-03,8.06901846E-04,-8.06555626E+07,-8.06560837E+06,-1.60169450E+00,-1.37348906E+00,-0.00000000E+00,-0.00000000E+00,5.51844904E-09,7.23849918E-10,-0.00000000E+00,-0.00000000E+00,5.51844904E-09,7.23849918E-10,-2.24046755E+04,-2.39962268E+03,-3.94482864E+00,-7.06909495E-01,2.24046950E+03,2.39962478E+02,2.16000000E+03,2.40000000E+02,7.76993328E+06,7.29550556E+02
