Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,1.05000000E-01,1.39977735E+08,1.04099319E-02,2.97108677E-05,-0.00000000E+00,-0.00000000E+00,3.32893733E-09,5.42268547E-09,8.06986271E+05,8.07166157E+05,8.07115127E-05,8.07295434E-05,-8.06259046E+05,-8.06062613E+05,-6.79155017E-05,-5.98816036E-05,-0.00000000E+00,-0.00000000E+00,1.42741553E-10,2.32520136E-10,-0.00000000E+00,-0.00000000E+00,1.42741553E-10,2.32520137E-10,-8.08069067E+02,-1.22620496E+03,-6.49142745E-08,-9.10935457E-08,8.08069136E+01,1.22620506E+02,8.08197600E-09,1.22640000E-08,7.76991913E+06,1.04099319E-02
2.00000000E+00,4.88000000E-01,1.04000000E-01,1.39977735E+08,2.04201874E+02,2.19902709E-05,-0.00000000E+00,-0.00000000E+00,-1.77066388E-04,-3.08420556E-04,1.61465726E+06,8.07671013E+05,1.61491586E-04,8.07801044E-05,-1.61177042E+06,-8.05511380E+05,-1.18828525E-04,-4.42906423E-05,-0.00000000E+00,-0.00000000E+00,4.74977071E-10,4.06063214E-10,-0.00000000E+00,-0.00000000E+00,4.74977071E-10,4.06063214E-10,-3.20768738E+03,-2.39961831E+03,-2.16587483E-07,-1.31959631E-07,3.20768765E+02,2.39961852E+02,2.40000000E+02,2.40000000E+02,7.76991913E+06,2.04201874E+02
3.00000000E+00,1.00000000E+00,1.04000000E-01,1.39977735E+08,3.55133782E+02,1.62834408E-05,-0.00000000E+00,-0.00000000E+00,-6.17527369E-04,-5.36394972E-04,2.42232831E+06,8.07671057E+05,2.42271720E-04,8.07801510E-05,-2.41728184E+06,-8.05511423E+05,-1.56461936E-04,-3.27965677E-05,-0.00000000E+00,-0.00000000E+00,9.54974874E-10,5.33613379E-10,-0.00000000E+00,-0.00000000E+00,9.54974874E-10,5.33613379E-10,-5.60730569E+03,-2.39961831E+03,-3.29673511E-07,-1.01103841E-07,5.60730617E+02,2.39961852E+02,4.80000000E+02,2.40000000E+02,7.76991913E+06,3.55133782E+02
4.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977735E+08,4.65956335E+02,1.20931645E-05,-0.00000000E+00,-0.00000000E+00,-1.25634233E-03,-7.03783139E-04,3.22999941E+06,8.07671099E+05,3.23051892E-04,8.07801815E-05,-3.22279331E+06,-8.05511465E+05,-1.84094579E-04,-2.43569838E-05,-0.00000000E+00,-0.00000000E+00,1.54560152E-09,6.26725100E-10,-0.00000000E+00,-0.00000000E+00,1.54560152E-09,6.26725100E-10,-8.00692400E+03,-2.39961831E+03,-4.55915052E-07,-1.77889904E-07,8.00692469E+02,2.39961852E+02,7.20000000E+02,2.40000000E+02,7.76991913E+06,4.65956335E+02
5.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977735E+08,5.47836238E+02,8.99722528E-06,-0.00000000E+00,-0.00000000E+00,-2.03828543E-03,-8.27453522E-04,4.03767055E+06,8.07671141E+05,4.03832088E-04,8.07802022E-05,-4.02830481E+06,-8.05511507E+05,-2.04510733E-04,-1.81215003E-05,-0.00000000E+00,-0.00000000E+00,2.21558799E-09,6.95129582E-10,-0.00000000E+00,-0.00000000E+00,2.21558799E-09,6.95129582E-10,-1.04065423E+04,-2.39961831E+03,-1.06441142E-06,-1.09746694E-06,1.04065432E+03,2.39961852E+02,9.60000000E+02,2.40000000E+02,7.76991912E+06,5.47836238E+02
6.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977735E+08,6.08754197E+02,6.69386933E-06,-0.00000000E+00,-0.00000000E+00,-2.92388823E-03,-9.19461552E-04,4.84534174E+06,8.07671183E+05,4.84612301E-04,8.07802168E-05,-4.83381636E+06,-8.05511548E+05,-2.19700289E-04,-1.34823534E-05,-0.00000000E+00,-0.00000000E+00,2.94272506E-09,7.45739334E-10,-0.00000000E+00,-0.00000000E+00,2.94272506E-09,7.45739334E-10,-1.28061606E+04,-2.39961831E+03,-4.37182551E-06,-5.45883152E-06,1.28061617E+03,2.39961852E+02,1.20000000E+03,2.40000000E+02,7.76991912E+06,6.08754197E+02
7.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977735E+08,6.54076640E+02,4.98018947E-06,-0.00000000E+00,-0.00000000E+00,-3.88661156E-03,-9.87913483E-04,5.65301296E+06,8.07671223E+05,5.65392526E-04,8.07802275E-05,-5.63932795E+06,-8.05511588E+05,-2.31001300E-04,-1.00308674E-05,-0.00000000E+00,-0.00000000E+00,3.71214482E-09,7.83182309E-10,-0.00000000E+00,-0.00000000E+00,3.71214482E-09,7.83182309E-10,-1.52057789E+04,-2.39961831E+03,-1.71506147E-05,-1.92526838E-05,1.52057802E+03,2.39961852E+02,1.44000000E+03,2.40000000E+02,7.76991912E+06,6.54076640E+02
8.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977735E+08,6.87796136E+02,3.70522429E-06,-0.00000000E+00,-0.00000000E+00,-4.90671084E-03,-1.03884017E-03,6.46068422E+06,8.07671262E+05,6.46172761E-04,8.07802358E-05,-6.44483958E+06,-8.05511627E+05,-2.39409268E-04,-7.46299110E-06,-0.00000000E+00,-0.00000000E+00,4.51284629E-09,8.10883137E-10,-0.00000000E+00,-0.00000000E+00,4.51284629E-09,8.10883137E-10,-1.76053972E+04,-2.39961831E+03,-5.47419427E-05,-5.27379995E-05,1.76053987E+03,2.39961851E+02,1.68000000E+03,2.40000000E+02,7.76991912E+06,6.87796136E+02
9.00000000E+00,1.00000000E+00,2.32000000E-01,1.39977735E+08,7.12883114E+02,2.75665959E-06,-0.00000000E+00,-0.00000000E+00,-5.96949649E-03,-1.07672844E-03,7.26835552E+06,8.07671301E+05,7.26953002E-04,8.07802423E-05,-7.25035124E+06,-8.05511665E+05,-2.45664835E-04,-5.55251289E-06,-0.00000000E+00,-0.00000000E+00,5.33668999E-09,8.31375939E-10,-0.00000000E+00,-0.00000000E+00,5.33668999E-09,8.31375939E-10,-2.00050155E+04,-2.39961831E+03,-1.45123415E-04,-1.19905586E-04,2.00050173E+03,2.39961851E+02,1.92000000E+03,2.40000000E+02,7.76991912E+06,7.12883114E+02
1.00000000E+01,1.00000000E+00,2.32000000E-01,1.39977735E+08,7.31547535E+02,2.05093444E-06,-0.00000000E+00,-0.00000000E+00,-7.06403977E-03,-1.10491635E-03,8.07602686E+06,8.07671339E+05,8.07733249E-04,8.07802479E-05,-8.05586294E+06,-8.05511703E+05,-2.50319035E-04,-4.13113328E-06,-0.00000000E+00,-0.00000000E+00,6.17765376E-09,8.46535825E-10,-0.00000000E+00,-0.00000000E+00,6.17765376E-09,8.46535825E-10,-2.24046338E+04,-2.39961831E+03,-3.31498338E-04,-2.36431827E-04,2.24046358E+03,2.39961851E+02,2.16000000E+03,2.40000000E+02,7.76991912E+06,7.31547535E+02
