Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,3.27014392E-02,1.39979211E+08,1.08779087E-02,2.95435633E-05,-0.00000000E+00,-0.00000000E+00,2.23384557E-40,3.85355269E-40,4.17094641E+07,4.17113877E+07,4.17151832E-03,4.17171106E-03,-4.17087924E+07,-4.17103341E+07,-3.57038080E-03,-3.08115047E-03,-0.00000000E+00,-0.00000000E+00,2.21997091E-40,3.82961818E-40,-0.00000000E+00,-0.00000000E+00,2.21997091E-40,3.82961818E-40,-8.08077612E+02,-1.22621786E+03,-6.61062363E-08,-9.07864149E-08,8.08086453E+01,1.22623130E+02,8.08197600E-09,1.22640000E-08,7.77000108E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,3.42563793E-02,1.39979170E+08,2.05445705E+02,2.18195361E-05,-0.00000000E+00,-0.00000000E+00,-1.39648715E-35,-2.53561419E-35,8.34244634E+07,4.17159727E+07,8.34359134E-03,4.17217063E-03,-8.34216733E+07,-4.17138521E+07,-6.24503791E-03,-2.63803893E-03,-0.00000000E+00,-0.00000000E+00,7.15255023E-40,5.68634806E-40,-0.00000000E+00,-0.00000000E+00,7.15255024E-40,5.68634806E-40,-3.20772065E+03,-2.39964288E+03,-5.76676050E-03,-3.41955631E-02,3.20775588E+02,2.39966928E+02,2.40000000E+02,2.40000000E+02,7.76999878E+06,1.63109165E+09
3.00000000E+00,1.00000000E+00,3.08046817E-02,1.39979134E+08,3.56589152E+02,1.61185919E-05,-0.00000000E+00,-0.00000000E+00,-4.96584472E-35,-4.40115617E-35,1.25143989E+08,4.17195253E+07,1.25161183E-02,4.17252695E-03,-1.25139074E+08,-4.17174012E+07,-2.94161101E-01,-1.40295390E+00,-0.00000000E+00,-0.00000000E+00,1.32651400E-39,6.36077426E-40,-0.00000000E+00,-0.00000000E+00,1.32651400E-39,6.36077427E-40,-5.60736295E+03,-2.39964229E+03,-2.50547185E-01,-4.61345166E-01,5.60742458E+02,2.39966870E+02,4.80000000E+02,2.40000000E+02,7.76999680E+06,1.63109180E+09
4.00000000E+00,1.00000000E+00,3.08837246E-02,1.39979100E+08,4.56847666E+02,1.19071715E-05,-0.00000000E+00,-0.00000000E+00,-1.00823398E-34,-5.63863268E-35,1.66866954E+08,4.17229651E+07,1.66889903E-02,4.17287200E-03,-1.66859914E+08,-4.17208399E+07,-1.28630864E+01,-3.00151527E+01,-0.00000000E+00,-0.00000000E+00,1.97193169E-39,6.49618993E-40,-0.00000000E+00,-0.00000000E+00,1.97193170E-39,6.49618994E-40,-8.00700466E+03,-2.39964172E+03,-8.15325245E-01,-6.03692492E-01,8.00709271E+02,2.39966813E+02,7.20000000E+02,2.40000000E+02,7.76999489E+06,1.63109190E+09
5.00000000E+00,1.00000000E+00,3.09615073E-02,1.39979066E+08,4.93860937E+02,8.79609762E-06,-0.00000000E+00,-0.00000000E+00,-1.60186599E-34,-6.09548220E-35,2.08593325E+08,4.17263718E+07,2.08622040E-02,4.17321372E-03,-2.08584160E+08,-4.17242462E+07,-6.83476303E+01,-7.40809906E+01,-0.00000000E+00,-0.00000000E+00,2.62242348E-39,6.50785445E-40,-0.00000000E+00,-0.00000000E+00,2.62242348E-39,6.50785445E-40,-1.04066458E+04,-2.39964115E+03,-1.42316354E+00,-6.08824799E-01,1.04067603E+03,2.39966757E+02,9.60000000E+02,2.40000000E+02,7.76999300E+06,1.63109194E+09
6.00000000E+00,1.00000000E+00,3.10386764E-02,1.39979032E+08,4.98950446E+02,6.49787560E-06,-0.00000000E+00,-0.00000000E+00,-2.21595888E-34,-6.15830127E-35,2.50323094E+08,4.17297683E+07,2.50357584E-02,4.17355443E-03,-2.50311803E+08,-4.17276426E+07,-1.50691877E+02,-8.59996239E+01,-0.00000000E+00,-0.00000000E+00,3.27322453E-39,6.50796302E-40,-0.00000000E+00,-0.00000000E+00,3.27322453E-39,6.50796302E-40,-1.28062864E+04,-2.39964058E+03,-2.03201916E+00,-6.08851257E-01,1.28064273E+03,2.39966700E+02,1.20000000E+03,2.40000000E+02,7.76999111E+06,1.63109194E+09
7.00000000E+00,1.00000000E+00,3.11154130E-02,1.39978998E+08,4.99198233E+02,4.80012632E-06,-0.00000000E+00,-0.00000000E+00,-2.83203080E-34,-6.16135967E-35,2.92056254E+08,4.17331606E+07,2.92096532E-02,4.17389472E-03,-2.92042838E+08,-4.17310349E+07,-2.37388150E+02,-8.69175497E+01,-0.00000000E+00,-0.00000000E+00,3.92400046E-39,6.50761208E-40,-0.00000000E+00,-0.00000000E+00,3.92400046E-39,6.50761208E-40,-1.52059264E+04,-2.39964001E+03,-2.64085911E+00,-6.08827622E-01,1.52060937E+03,2.39966644E+02,1.44000000E+03,2.40000000E+02,7.76998922E+06,1.63109194E+09
8.00000000E+00,1.00000000E+00,3.11917725E-02,1.39978964E+08,4.99182188E+02,3.54596025E-06,-0.00000000E+00,-0.00000000E+00,-3.44815780E-34,-6.16116163E-35,3.33792804E+08,4.17365500E+07,3.33838879E-02,4.17423472E-03,-3.33777262E+08,-4.17344243E+07,-3.24334652E+02,-8.69519711E+01,-0.00000000E+00,-0.00000000E+00,4.57474071E-39,6.50725468E-40,-0.00000000E+00,-0.00000000E+00,4.57474071E-39,6.50725469E-40,-1.76055658E+04,-2.39963945E+03,-3.24967532E+00,-6.08803924E-01,1.76057596E+03,2.39966588E+02,1.68000000E+03,2.40000000E+02,7.76998734E+06,1.63109194E+09
9.00000000E+00,1.00000000E+00,3.12677798E-02,1.39978930E+08,4.99159817E+02,2.61947937E-06,-0.00000000E+00,-0.00000000E+00,-4.06425870E-34,-6.16088551E-35,3.75532741E+08,4.17399368E+07,3.75584623E-02,4.17457447E-03,-3.75515073E+08,-4.17378111E+07,-4.11293962E+02,-8.69591759E+01,-0.00000000E+00,-0.00000000E+00,5.22544536E-39,6.50689961E-40,-0.00000000E+00,-0.00000000E+00,5.22544536E-39,6.50689961E-40,-2.00052047E+04,-2.39963889E+03,-3.85846789E+00,-6.08780347E-01,2.00054249E+03,2.39966532E+02,1.92000000E+03,2.40000000E+02,7.76998545E+06,1.63109194E+09
1.00000000E+01,1.00000000E+00,3.13434515E-02,1.39978896E+08,4.99137467E+02,1.93506708E-06,-0.00000000E+00,-0.00000000E+00,-4.68033197E-34,-6.16060965E-35,4.17276062E+08,4.17433211E+07,4.17333763E-02,4.17491396E-03,-4.17256269E+08,-4.17411954E+07,-4.98260110E+02,-8.69659420E+01,-0.00000000E+00,-0.00000000E+00,5.87611463E-39,6.50654688E-40,-0.00000000E+00,-0.00000000E+00,5.87611464E-39,6.50654689E-40,-2.24048431E+04,-2.39963833E+03,-4.46723694E+00,-6.08756881E-01,2.24050897E+03,2.39966476E+02,2.16000000E+03,2.40000000E+02,7.76998356E+06,1.63109194E+09
1.10000000E+01,1.00000000E+00,3.14188018E-02,1.39978862E+08,4.99115215E+02,1.42947640E-06,-0.00000000E+00,-0.00000000E+00,-5.29637773E-34,-6.16033499E-35,4.59022765E+08,4.17467029E+07,4.59086295E-02,4.17525319E-03,-4.59000846E+08,-4.17445771E+07,-5.85232994E+02,-8.69726791E+01,-0.00000000E+00,-0.00000000E+00,6.52674877E-39,6.50619646E-40,-0.00000000E+00,-0.00000000E+00,6.52674878E-39,6.50619647E-40,-2.48044808E+04,-2.39963777E+03,-5.07598257E+00,-6.08733520E-01,2.48047539E+03,2.39966421E+02,2.40000000E+03,2.40000000E+02,7.76998168E+06,1.63109194E+09
1.20000000E+01,1.00000000E+00,3.14938436E-02,1.39978828E+08,4.99093056E+02,1.05598532E-06,-0.00000000E+00,-0.00000000E+00,-5.91239608E-34,-6.16006149E-35,5.00772847E+08,4.17500822E+07,5.00842217E-02,4.17559218E-03,-5.00748802E+08,-4.17479564E+07,-6.72212589E+02,-8.69793913E+01,-0.00000000E+00,-0.00000000E+00,7.17734800E-39,6.50584833E-40,-0.00000000E+00,-0.00000000E+00,7.17734801E-39,6.50584834E-40,-2.72041180E+04,-2.39963721E+03,-5.68470489E+00,-6.08710257E-01,2.72044175E+03,2.39966365E+02,2.64000000E+03,2.40000000E+02,7.76997980E+06,1.63109194E+09
1.30000000E+01,1.00000000E+00,3.15685888E-02,1.39978794E+08,4.99070986E+02,7.80079197E-07,-0.00000000E+00,-0.00000000E+00,-6.52838714E-34,-6.15978909E-35,5.42526306E+08,4.17534590E+07,5.42601526E-02,4.17593093E-03,-5.42500135E+08,-4.17513332E+07,-7.59198871E+02,-8.69860792E+01,-0.00000000E+00,-0.00000000E+00,7.82791255E-39,6.50550247E-40,-0.00000000E+00,-0.00000000E+00,7.82791256E-39,6.50550247E-40,-2.96037547E+04,-2.39963666E+03,-6.29340400E+00,-6.08687090E-01,2.96040806E+03,2.39966310E+02,2.88000000E+03,2.40000000E+02,7.76997791E+06,1.63109194E+09
1.40000000E+01,1.00000000E+00,3.16430485E-02,1.39978760E+08,4.99049003E+02,5.76261277E-07,-0.00000000E+00,-0.00000000E+00,-7.14435102E-34,-6.15951775E-35,5.84283140E+08,4.17568333E+07,5.84364220E-02,4.17626942E-03,-5.84254843E+08,-4.17547076E+07,-8.46191816E+02,-8.69927438E+01,-0.00000000E+00,-0.00000000E+00,8.47844265E-39,6.50515884E-40,-0.00000000E+00,-0.00000000E+00,8.47844266E-39,6.50515885E-40,-3.20033908E+04,-2.39963611E+03,-6.90207998E+00,-6.08664014E-01,3.20037432E+03,2.39966256E+02,3.12000000E+03,2.40000000E+02,7.76997603E+06,1.63109194E+09
1.50000000E+01,1.00000000E+00,3.17172330E-02,1.39978726E+08,4.99027102E+02,4.25696525E-07,-0.00000000E+00,-0.00000000E+00,-7.76028783E-34,-6.15924744E-35,6.26043345E+08,4.17602052E+07,6.26130297E-02,4.17660767E-03,-6.26012923E+08,-4.17580795E+07,-9.33191401E+02,-8.69993857E+01,-0.00000000E+00,-0.00000000E+00,9.12893851E-39,6.50481743E-40,-0.00000000E+00,-0.00000000E+00,9.12893852E-39,6.50481744E-40,-3.44030264E+04,-2.39963556E+03,-7.51073292E+00,-6.08641026E-01,3.44034052E+03,2.39966201E+02,3.36000000E+03,2.40000000E+02,7.76997415E+06,1.63109194E+09
1.60000000E+01,1.00000000E+00,3.17911518E-02,1.39978692E+08,4.99005282E+02,3.14471070E-07,-0.00000000E+00,-0.00000000E+00,-8.37619766E-34,-6.15897810E-35,6.67806919E+08,4.17635747E+07,6.67899754E-02,4.17694567E-03,-6.67774371E+08,-4.17614489E+07,-1.02019761E+03,-8.70060058E+01,-0.00000000E+00,-0.00000000E+00,9.77940037E-39,6.50447822E-40,-0.00000000E+00,-0.00000000E+00,9.77940037E-39,6.50447823E-40,-3.68026614E+04,-2.39963501E+03,-8.11936292E+00,-6.08618123E-01,3.68030667E+03,2.39966146E+02,3.60000000E+03,2.40000000E+02,7.76997226E+06,1.63109194E+09
1.70000000E+01,1.00000000E+00,3.18648139E-02,1.39978658E+08,4.98983538E+02,2.32306424E-07,-0.00000000E+00,-0.00000000E+00,-8.99208061E-34,-6.15870972E-35,7.09573861E+08,4.17669417E+07,7.09672588E-02,4.17728343E-03,-7.09539187E+08,-4.17648159E+07,-1.10721041E+03,-8.70126047E+01,-0.00000000E+00,-0.00000000E+00,1.04298284E-38,6.50414119E-40,-0.00000000E+00,-0.00000000E+00,1.04298284E-38,6.50414119E-40,-3.92022958E+04,-2.39963446E+03,-8.72797006E+00,-6.08595301E-01,3.92027276E+03,2.39966092E+02,3.84000000E+03,2.40000000E+02,7.76997038E+06,1.63109194E+09
1.80000000E+01,1.00000000E+00,3.19382274E-02,1.39978624E+08,4.98961868E+02,1.71609635E-07,-0.00000000E+00,-0.00000000E+00,-9.60793677E-34,-6.15844225E-35,7.51344167E+08,4.17703063E+07,7.51448798E-02,4.17762095E-03,-7.51307368E+08,-4.17681805E+07,-1.19422979E+03,-8.70191830E+01,-0.00000000E+00,-0.00000000E+00,1.10802229E-38,6.50380631E-40,-0.00000000E+00,-0.00000000E+00,1.10802229E-38,6.50380631E-40,-4.16019298E+04,-2.39963392E+03,-9.33655441E+00,-6.08572557E-01,4.16023880E+03,2.39966038E+02,4.08000000E+03,2.40000000E+02,7.76996850E+06,1.63109194E+09
