Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,6.13461663E-02,1.39978320E+08,1.05948640E-02,2.96332533E-05,-0.00000000E+00,-0.00000000E+00,2.49787922E-40,4.20291077E-40,1.66803051E+07,1.66794286E+07,1.66828134E-03,1.66819370E-03,-1.66828739E+07,-1.66833212E+07,-1.41585275E-03,-1.23614829E-03,-0.00000000E+00,-0.00000000E+00,2.48238830E-40,4.17687195E-40,-0.00000000E+00,-0.00000000E+00,2.48238830E-40,4.17687195E-40,-8.08072447E+02,-1.22621007E+03,-6.54537090E-08,-9.08630087E-08,3.36697450E+03,5.10921771E+03,3.36749000E-07,5.11000000E-07,7.76995159E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,4.90666061E-02,1.39978311E+08,8.52754252E+03,2.19140279E-05,-0.00000000E+00,-0.00000000E+00,-5.94481665E-34,-1.05254066E-33,3.33571708E+07,1.66769497E+07,3.33621876E-03,1.66794584E-03,-3.33673472E+07,-1.66845570E+07,-2.48170074E-03,-9.91554219E-04,-0.00000000E+00,-0.00000000E+00,8.23528360E-40,6.91149042E-40,-0.00000000E+00,-0.00000000E+00,8.23528359E-40,6.91149042E-40,-3.20770065E+03,-2.39962816E+03,-1.41890190E+00,-5.81665104E+00,1.33654432E+04,9.99846861E+03,1.00000000E+04,1.00000000E+04,7.76995111E+06,1.63109997E+09
3.00000000E+00,1.00000000E+00,2.45924581E-02,1.39978304E+08,1.48129372E+04,1.62068845E-05,-0.00000000E+00,-0.00000000E+00,-2.08618643E-33,-1.82833795E-33,5.00344166E+07,1.66772458E+07,5.00419427E-03,1.66797551E-03,-5.00521992E+07,-1.66848520E+07,-3.37722551E-02,-1.47728289E-01,-0.00000000E+00,-0.00000000E+00,1.61524262E-39,8.64804700E-40,-0.00000000E+00,-0.00000000E+00,1.61524262E-39,8.64804700E-40,-5.60732869E+03,-2.39962805E+03,-2.47668548E+01,-3.95738331E+01,2.33639114E+04,9.99846821E+03,2.00000000E+04,1.00000000E+04,7.76995070E+06,1.63110626E+09
4.00000000E+00,1.00000000E+00,5.87092291E-02,1.39978297E+08,1.94260089E+04,1.19941979E-05,-0.00000000E+00,-0.00000000E+00,-4.24106878E-33,-2.39772280E-33,6.67119272E+07,1.66775106E+07,6.67219633E-03,1.66800206E-03,-6.67373153E+07,-1.66851161E+07,-3.83786821E+00,-1.19663342E+01,-0.00000000E+00,-0.00000000E+00,2.54309559E-39,9.71842780E-40,-0.00000000E+00,-0.00000000E+00,2.54309558E-39,9.71842780E-40,-8.00695664E+03,-2.39962794E+03,-7.56321244E+01,-5.63970325E+01,3.33623793E+04,9.99846783E+03,3.00000000E+04,1.00000000E+04,7.76995033E+06,1.63111087E+09
5.00000000E+00,1.00000000E+00,7.42917934E-02,1.39978291E+08,2.27720291E+04,8.88261554E-06,-0.00000000E+00,-0.00000000E+00,-6.87995182E-33,-2.81071729E-33,8.33896813E+07,1.66777541E+07,8.34022282E-03,1.66802648E-03,-8.34226744E+07,-1.66853591E+07,-6.97371078E+01,-1.40726443E+02,-0.00000000E+00,-0.00000000E+00,3.55306832E-39,1.03536411E-39,-0.00000000E+00,-0.00000000E+00,3.55306832E-39,1.03536411E-39,-1.04065845E+04,-2.39962785E+03,-1.33793966E+02,-5.88009853E+01,4.33608467E+04,9.99846746E+03,4.00000000E+04,1.00000000E+04,7.76994999E+06,1.63111421E+09
6.00000000E+00,1.00000000E+00,1.45509590E-01,1.39978285E+08,2.50008315E+04,6.58434364E-06,-0.00000000E+00,-0.00000000E+00,-9.85732682E-33,-3.08581518E-33,1.00067666E+08,1.66779846E+07,1.00082724E-02,1.66804960E-03,-1.00108264E+08,-1.66855892E+07,-4.14476934E+02,-5.38740830E+02,-0.00000000E+00,-0.00000000E+00,4.61034715E-39,1.07093970E-39,-0.00000000E+00,-0.00000000E+00,4.61034715E-39,1.07093970E-39,-1.28062122E+04,-2.39962776E+03,-1.92735022E+02,-5.89833529E+01,5.33593138E+04,9.99846708E+03,5.00000000E+04,1.00000000E+04,7.76994967E+06,1.63111644E+09
7.00000000E+00,1.00000000E+00,1.45521639E-01,1.39978279E+08,2.62299019E+04,4.88293477E-06,-0.00000000E+00,-0.00000000E+00,-1.30386838E-32,-3.23751760E-33,1.16745874E+08,1.66782078E+07,1.16763444E-02,1.66807199E-03,-1.16794076E+08,-1.66858123E+07,-1.25414507E+03,-1.06044808E+03,-0.00000000E+00,-0.00000000E+00,5.69286305E-39,1.08934856E-39,-0.00000000E+00,-0.00000000E+00,5.69286305E-39,1.08934856E-39,-1.52058399E+04,-2.39962767E+03,-2.51726207E+02,-5.89931989E+01,6.33577805E+04,9.99846671E+03,6.00000000E+04,1.00000000E+04,7.76994936E+06,1.63111767E+09
8.00000000E+00,1.00000000E+00,1.45532527E-01,1.39978274E+08,2.67602218E+04,3.62117371E-06,-0.00000000E+00,-0.00000000E+00,-1.63187678E-32,-3.30297422E-33,1.33424301E+08,1.66784273E+07,1.33444384E-02,1.66809401E-03,-1.33480108E+08,-1.66860317E+07,-2.54826132E+03,-1.43854907E+03,-0.00000000E+00,-0.00000000E+00,6.78768230E-39,1.09791489E-39,-0.00000000E+00,-0.00000000E+00,6.78768230E-39,1.09791489E-39,-1.76054675E+04,-2.39962758E+03,-3.10719595E+02,-5.89933110E+01,7.33562469E+04,9.99846634E+03,7.00000000E+04,1.00000000E+04,7.76994905E+06,1.63111820E+09
9.00000000E+00,1.00000000E+00,1.45543311E-01,1.39978269E+08,2.69379844E+04,2.68545448E-06,-0.00000000E+00,-0.00000000E+00,-1.96364243E-32,-3.32491520E-33,1.50102946E+08,1.66786450E+07,1.50125543E-02,1.66811584E-03,-1.50166357E+08,-1.66862493E+07,-4.10196208E+03,-1.61623382E+03,-0.00000000E+00,-0.00000000E+00,7.88786873E-39,1.10141206E-39,-0.00000000E+00,-0.00000000E+00,7.88786873E-39,1.10141206E-39,-2.00050950E+04,-2.39962749E+03,-3.69712740E+02,-5.89929782E+01,8.33547128E+04,9.99846597E+03,8.00000000E+04,1.00000000E+04,7.76994875E+06,1.63111838E+09
1.00000000E+01,1.00000000E+00,1.45554049E-01,1.39978263E+08,2.69852274E+04,1.99152716E-06,-0.00000000E+00,-0.00000000E+00,-2.29653371E-32,-3.33074634E-33,1.66781808E+08,1.66788618E+07,1.66806918E-02,1.66813759E-03,-1.66852823E+08,-1.66864661E+07,-5.75832889E+03,-1.67606077E+03,-0.00000000E+00,-0.00000000E+00,8.99009901E-39,1.10265029E-39,-0.00000000E+00,-0.00000000E+00,8.99009901E-39,1.10265029E-39,-2.24047224E+04,-2.39962740E+03,-4.28705540E+02,-5.89926324E+01,9.33531784E+04,9.99846560E+03,9.00000000E+04,1.00000000E+04,7.76994845E+06,1.63111843E+09
