Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,1.05000000E-01,1.39977912E+08,1.04754498E-02,2.97108677E-05,-0.00000000E+00,-0.00000000E+00,2.68182786E-40,4.35030194E-40,5.56099616E+06,5.56118120E+06,5.56186536E-04,5.56205044E-04,-5.56027007E+06,-5.56007877E+06,-4.68362358E-04,-4.13052645E-04,-0.00000000E+00,-0.00000000E+00,2.66517123E-40,4.32328316E-40,-0.00000000E+00,-0.00000000E+00,2.66517123E-40,4.32328316E-40,-8.08070090E+02,-1.22620651E+03,-6.49142590E-08,-9.10935119E-08,8.08070566E+01,1.22620723E+02,8.08197600E-09,1.22640000E-08,7.76992896E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,4.00000000E-02,1.39977911E+08,2.04336716E+02,2.19851824E-05,-0.00000000E+00,-0.00000000E+00,-1.44145981E-35,-2.52192609E-35,1.11226933E+07,5.56170082E+06,1.11244318E-03,5.56257016E-04,-1.11198087E+07,-5.55954226E+06,-8.19988931E-04,-3.05617477E-04,-0.00000000E+00,-0.00000000E+00,8.78511333E-40,7.44821604E-40,-0.00000000E+00,-0.00000000E+00,8.78511334E-40,7.44821605E-40,-3.20769142E+03,-2.39962132E+03,-1.01323051E-04,-4.95136522E-04,3.20769331E+02,2.39962274E+02,2.40000000E+02,2.40000000E+02,7.76992890E+06,1.63109165E+09
3.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977910E+08,3.55325254E+02,1.62759057E-05,-0.00000000E+00,-0.00000000E+00,-5.03806705E-35,-4.38555605E-35,1.66844082E+07,5.56171493E+06,1.66870161E-03,5.56258430E-04,-1.66793650E+07,-5.55955634E+06,-1.07984156E-03,-2.26252994E-04,-0.00000000E+00,-0.00000000E+00,1.75179034E-39,9.66250482E-40,-0.00000000E+00,-0.00000000E+00,1.75179034E-39,9.66250483E-40,-5.60731272E+03,-2.39962130E+03,-9.53700821E-03,-2.63563696E-02,5.60731603E+02,2.39962272E+02,4.80000000E+02,2.40000000E+02,7.76992884E+06,1.63109180E+09
4.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977909E+08,4.67025825E+02,1.20492567E-05,-0.00000000E+00,-0.00000000E+00,-1.02188139E-34,-5.76426024E-35,2.22461367E+07,5.56172849E+06,2.22496140E-03,5.56259788E-04,-2.22389349E+07,-5.55956985E+06,-1.27221469E-03,-1.67500520E-04,-0.00000000E+00,-0.00000000E+00,2.80910952E-39,1.12318847E-39,-0.00000000E+00,-0.00000000E+00,2.80910952E-39,1.12318847E-39,-8.00693401E+03,-2.39962128E+03,-1.07474090E-01,-1.84558999E-01,8.00693874E+02,2.39962271E+02,7.20000000E+02,2.40000000E+02,7.76992878E+06,1.63109191E+09
5.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977908E+08,5.49491619E+02,8.92021550E-06,-0.00000000E+00,-0.00000000E+00,-1.65703706E-34,-6.78212375E-35,2.78078782E+07,5.56174147E+06,2.78122249E-03,5.56261089E-04,-2.77985176E+07,-5.55958279E+06,-1.41469168E-03,-1.24208499E-04,-0.00000000E+00,-0.00000000E+00,3.99673384E-39,1.23419785E-39,-0.00000000E+00,-0.00000000E+00,3.99673385E-39,1.23419785E-39,-1.04065553E+04,-2.39962127E+03,-4.68545345E-01,-5.25702243E-01,1.04065614E+03,2.39962269E+02,9.60000000E+02,2.40000000E+02,7.76992873E+06,1.63109199E+09
6.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977907E+08,6.10212054E+02,6.60374718E-06,-0.00000000E+00,-0.00000000E+00,-2.37850668E-34,-7.53158740E-35,3.33696321E+07,5.56175389E+06,3.33748483E-03,5.56262333E-04,-3.33581128E+07,-5.55959516E+06,-1.52241424E-03,-9.82782766E-05,-0.00000000E+00,-0.00000000E+00,5.27642568E-39,1.31254925E-39,-0.00000000E+00,-0.00000000E+00,5.27642568E-39,1.31254925E-39,-1.28061765E+04,-2.39962125E+03,-1.21662550E+00,-9.24188237E-01,1.28061841E+03,2.39962268E+02,1.20000000E+03,2.40000000E+02,7.76992867E+06,1.63109205E+09
7.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977906E+08,6.54860945E+02,4.88883668E-06,-0.00000000E+00,-0.00000000E+00,-3.16347452E-34,-8.08268229E-35,3.89313978E+07,5.56176573E+06,3.89374835E-03,5.56263520E-04,-3.89177198E+07,-5.55960696E+06,-1.63976536E-03,-1.62458402E-04,-0.00000000E+00,-0.00000000E+00,6.62101957E-39,1.36771819E-39,-0.00000000E+00,-0.00000000E+00,6.62101957E-39,1.36771819E-39,-1.52057978E+04,-2.39962123E+03,-2.32360478E+00,-1.23656852E+00,1.52058068E+03,2.39962267E+02,1.44000000E+03,2.40000000E+02,7.76992862E+06,1.63109210E+09
8.00000000E+00,1.00000000E+00,4.00000000E-02,1.39977905E+08,6.87373572E+02,3.63220482E-06,-0.00000000E+00,-0.00000000E+00,-3.99649062E-34,-8.48398100E-35,4.44931748E+07,5.56177702E+06,4.45001300E-03,5.56264652E-04,-4.44773380E+07,-5.55961821E+06,-2.16084635E-03,-9.62657549E-04,-0.00000000E+00,-0.00000000E+00,8.01249495E-39,1.40600881E-39,-0.00000000E+00,-0.00000000E+00,8.01249496E-39,1.40600881E-39,-1.76054190E+04,-2.39962122E+03,-3.67690587E+00,-1.41826583E+00,1.76054294E+03,2.39962266E+02,1.68000000E+03,2.40000000E+02,7.76992858E+06,1.63109213E+09
9.00000000E+00,1.00000000E+00,1.04000000E-01,1.39977904E+08,7.11408534E+02,2.69920356E-06,-0.00000000E+00,-0.00000000E+00,-4.86325709E-34,-8.78064110E-35,5.00549626E+07,5.56178778E+06,5.00627873E-03,5.56265730E-04,-5.00369669E+07,-5.55962893E+06,-5.14244190E-03,-5.11186395E-03,-0.00000000E+00,-0.00000000E+00,9.43528238E-39,1.43292843E-39,-0.00000000E+00,-0.00000000E+00,9.43528239E-39,1.43292843E-39,-2.00050402E+04,-2.39962121E+03,-5.15388089E+00,-1.50762636E+00,2.00050521E+03,2.39962265E+02,1.92000000E+03,2.40000000E+02,7.76992853E+06,1.63109215E+09
1.00000000E+01,1.00000000E+00,2.32000000E-01,1.39977904E+08,7.29154928E+02,2.00818757E-06,-0.00000000E+00,-0.00000000E+00,-5.75516931E-34,-8.99968231E-35,5.56167606E+07,5.56179804E+06,5.56254549E-03,5.56266759E-04,-5.55966061E+07,-5.55963915E+06,-1.78378135E-02,-1.95265035E-02,-0.00000000E+00,-0.00000000E+00,1.08801870E-38,1.45174138E-39,-0.00000000E+00,-0.00000000E+00,1.08801870E-38,1.45174138E-39,-2.24046614E+04,-2.39962119E+03,-6.68739401E+00,-1.54579376E+00,2.24046747E+03,2.39962264E+02,2.16000000E+03,2.40000000E+02,7.76992849E+06,1.63109217E+09
