Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Vaq Total Mas [mol],Region Region__all Vim Total Mas [mol]
1.10000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,2.15359637E+01,2.06103418E+00,-0.00000000E+00,-0.00000000E+00,-6.09114747E-37,-1.06325611E-35,5.97886435E+04,5.46483592E+04,6.71924265E-06,6.24546475E-06,-5.85880398E+04,-5.24887593E+04,-2.38242447E-06,-6.27620907E-07,-0.00000000E+00,-0.00000000E+00,2.42998180E-08,3.24514423E-08,-0.00000000E+00,-0.00000000E+00,2.42997834E-08,3.24513536E-08,-1.33400536E+03,-2.39956211E+03,-3.48017103E-08,-2.76547035E-08,1.33400546E+02,2.39956229E+02,2.40000000E+01,2.40000000E+02,1.04980845E+06,2.15359637E+01,2.06103418E+00
1.20000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,3.91848362E+01,7.29498320E+00,-0.00000000E+00,-0.00000000E+00,-2.17848959E-36,-1.93460616E-35,6.52534800E+04,5.46483648E+04,7.34383895E-06,6.24630120E-06,-6.38369157E+04,-5.24887594E+04,-2.43876012E-06,-5.16940207E-07,-0.00000000E+00,-0.00000000E+00,2.75880198E-08,3.31922635E-08,-0.00000000E+00,-0.00000000E+00,2.75879759E-08,3.31921677E-08,-1.57396157E+03,-2.39956211E+03,-3.72769819E-08,-2.26618197E-08,1.57396169E+02,2.39956229E+02,4.80000000E+01,2.40000000E+02,1.04980845E+06,3.91848362E+01,7.29498320E+00
1.30000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,5.36743289E+01,1.50013187E+01,-0.00000000E+00,-0.00000000E+00,-4.52860705E-36,-2.64997311E-35,7.07183166E+04,5.46483656E+04,7.96850299E-06,6.24686955E-06,-6.90857917E+04,-5.24887602E+04,-2.48516436E-06,-4.25835902E-07,-0.00000000E+00,-0.00000000E+00,3.09424332E-08,3.37976659E-08,-0.00000000E+00,-0.00000000E+00,3.09423794E-08,3.37975643E-08,-1.81391779E+03,-2.39956211E+03,-3.93058794E-08,-1.85784201E-08,1.81391792E+02,2.39956229E+02,7.20000000E+01,2.40000000E+02,1.04980845E+06,5.36743289E+01,1.50013187E+01
1.40000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,6.55710874E+01,2.46340202E+01,-0.00000000E+00,-0.00000000E+00,-7.51973631E-36,-3.23733307E-35,7.61831532E+04,5.46483665E+04,8.59321274E-06,6.24725098E-06,-7.43346679E+04,-5.24887611E+04,-2.52339378E-06,-3.50845455E-07,-0.00000000E+00,-0.00000000E+00,3.43509541E-08,3.42923896E-08,-0.00000000E+00,-0.00000000E+00,3.43508898E-08,3.42922831E-08,-2.05387400E+03,-2.39956211E+03,-4.09694707E-08,-1.52352467E-08,2.05387414E+02,2.39956229E+02,9.60000000E+01,2.40000000E+02,1.04980845E+06,6.55710874E+01,2.46340202E+01
1.50000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,7.53398031E+01,3.57484019E+01,-0.00000000E+00,-0.00000000E+00,-1.10371982E-35,-3.71962853E-35,8.16479900E+04,5.46483674E+04,9.21795306E-06,6.24750550E-06,-7.95835441E+04,-5.24887620E+04,-2.55489430E-06,-2.89118763E-07,-0.00000000E+00,-0.00000000E+00,3.78036900E-08,3.46966567E-08,-0.00000000E+00,-0.00000000E+00,3.78036148E-08,3.46965462E-08,-2.29383021E+03,-2.39956211E+03,-4.23338756E-08,-1.24965187E-08,2.29383037E+02,2.39956229E+02,1.20000000E+02,2.40000000E+02,1.04980845E+06,7.53398031E+01,3.57484019E+01
1.60000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,8.33616416E+01,4.79827038E+01,-0.00000000E+00,-0.00000000E+00,-1.49868601E-35,-4.11567815E-35,8.71128268E+04,5.46483682E+04,9.84271375E-06,6.24767501E-06,-8.48324203E+04,-5.24887628E+04,-2.58085606E-06,-2.38309832E-07,-0.00000000E+00,-0.00000000E+00,4.12925558E-08,3.50269966E-08,-0.00000000E+00,-0.00000000E+00,4.12924694E-08,3.50268828E-08,-2.53378642E+03,-2.39956211E+03,-4.34531294E-08,-1.02520281E-08,2.53378660E+02,2.39956229E+02,1.44000000E+02,2.40000000E+02,1.04980845E+06,8.33616416E+01,4.79827038E+01
1.70000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,8.99493320E+01,6.10430191E+01,-0.00000000E+00,-0.00000000E+00,-1.92914448E-35,-4.44092184E-35,9.25776637E+04,5.46483691E+04,1.04674880E-05,6.24778789E-06,-9.00812967E+04,-5.24887637E+04,-2.60225872E-06,-1.96487607E-07,-0.00000000E+00,-0.00000000E+00,4.48109441E-08,3.52969194E-08,-0.00000000E+00,-0.00000000E+00,4.48108462E-08,3.52968030E-08,-2.77374263E+03,-2.39956211E+03,-4.43714360E-08,-8.41199240E-09,2.77374283E+02,2.39956229E+02,1.68000000E+02,2.40000000E+02,1.04980845E+06,8.99493320E+01,6.10430191E+01
1.80000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,9.53595082E+01,7.46909717E+01,-0.00000000E+00,-0.00000000E+00,-2.38875063E-35,-4.70802996E-35,9.80425007E+04,5.46483699E+04,1.10922713E-05,6.24786314E-06,-9.53301732E+04,-5.24887645E+04,-2.61990867E-06,-1.62062586E-07,-0.00000000E+00,-0.00000000E+00,4.83534550E-08,3.55174679E-08,-0.00000000E+00,-0.00000000E+00,4.83533453E-08,3.55173493E-08,-3.01369884E+03,-2.39956211E+03,-4.51249815E-08,-6.90313339E-09,3.01369906E+02,2.39956229E+02,1.92000000E+02,2.40000000E+02,1.04980845E+06,9.53595082E+01,7.46909717E+01
1.90000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,9.98028062E+01,8.87336349E+01,-0.00000000E+00,-0.00000000E+00,-2.87229497E-35,-4.92740193E-35,1.03507338E+05,5.46483707E+04,1.17170606E-05,6.24791335E-06,-1.00579050E+05,-5.24887653E+04,-2.63446965E-06,-1.33726407E-07,-0.00000000E+00,-0.00000000E+00,5.19156756E-08,3.56976674E-08,-0.00000000E+00,-0.00000000E+00,5.19155539E-08,3.56975472E-08,-3.25365505E+03,-2.39956211E+03,-4.57434037E-08,-5.66557338E-09,3.25365529E+02,2.39956229E+02,2.16000000E+02,2.40000000E+02,1.04980845E+06,9.98028062E+01,8.87336349E+01
2.00000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.03452133E+02,1.03015280E+02,-0.00000000E+00,-0.00000000E+00,-3.37549971E-35,-5.10757440E-35,1.08972175E+05,5.46483716E+04,1.23418540E-05,6.24794688E-06,-1.05827926E+05,-5.24887662E+04,-2.64648801E-06,-1.10402120E-07,-0.00000000E+00,-0.00000000E+00,5.54939997E-08,3.58448947E-08,-0.00000000E+00,-0.00000000E+00,5.54938660E-08,3.58447731E-08,-3.49361126E+03,-2.39956211E+03,-4.62509866E-08,-4.65034308E-09,3.49361152E+02,2.39956229E+02,2.40000000E+02,2.40000000E+02,1.04980845E+06,1.03452133E+02,1.03015280E+02
2.10000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.06449439E+02,1.17410617E+02,-0.00000000E+00,-0.00000000E+00,-3.89485198E-35,-5.25555570E-35,1.14437012E+05,5.46483724E+04,1.29666500E-05,6.24796925E-06,-1.11076803E+05,-5.24887670E+04,-2.65641348E-06,-9.12032591E-08,-0.00000000E+00,-0.00000000E+00,5.90854806E-08,3.59651786E-08,-0.00000000E+00,-0.00000000E+00,5.90853346E-08,3.59650559E-08,-3.73356747E+03,-2.39956211E+03,-4.66676347E-08,-3.81736806E-09,3.73356775E+02,2.39956229E+02,2.64000000E+02,2.40000000E+02,1.04980845E+06,1.06449439E+02,1.17410617E+02
2.20000000E+00,1.00000000E-01,1.20000000E-02,1.04980845E+06,1.08896255E+02,1.31816529E+02,-0.00000000E+00,-0.00000000E+00,-4.42783896E-35,-5.37635848E-35,1.19901849E+05,5.46483732E+04,1.35914478E-05,6.24798395E-06,-1.16325680E+05,-5.24887678E+04,-2.66456778E-06,-7.54956503E-08,-0.00000000E+00,-0.00000000E+00,6.26880098E-08,3.60628324E-08,-0.00000000E+00,-0.00000000E+00,6.26878515E-08,3.60627088E-08,-3.97352369E+03,-2.39956211E+03,-4.70075757E-08,-3.13802116E-09,3.97352397E+02,2.39956229E+02,2.88000000E+02,2.40000000E+02,1.04980845E+06,1.08896255E+02,1.31816529E+02
2.30000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.10898599E+02,1.46147416E+02,-0.00000000E+00,-0.00000000E+00,-4.97183580E-35,-5.47521705E-35,1.25366687E+05,5.46483740E+04,1.42162469E-05,6.24799357E-06,-1.21574557E+05,-5.24887686E+04,-2.67128866E-06,-6.26135499E-08,-0.00000000E+00,-0.00000000E+00,6.62994103E-08,3.61423119E-08,-0.00000000E+00,-0.00000000E+00,6.62992396E-08,3.61421878E-08,-4.21347990E+03,-2.39956211E+03,-4.72856324E-08,-2.58253723E-09,4.21348020E+02,2.39956229E+02,3.12000000E+02,2.40000000E+02,1.04980845E+06,1.10898599E+02,1.46147416E+02
2.40000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.12547238E+02,1.60342585E+02,-0.00000000E+00,-0.00000000E+00,-5.52459486E-35,-5.55661273E-35,1.30831524E+05,5.46483749E+04,1.48410466E-05,6.24799982E-06,-1.26823434E+05,-5.24887694E+04,-2.67686629E-06,-5.19849643E-08,-0.00000000E+00,-0.00000000E+00,6.99178324E-08,3.62074038E-08,-0.00000000E+00,-0.00000000E+00,6.99176493E-08,3.62072791E-08,-4.45343611E+03,-2.39956211E+03,-4.75144762E-08,-2.12550220E-09,4.45343643E+02,2.39956229E+02,3.36000000E+02,2.40000000E+02,1.04980845E+06,1.12547238E+02,1.60342585E+02
2.50000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.13904670E+02,1.74354204E+02,-0.00000000E+00,-0.00000000E+00,-6.08456837E-35,-5.62363110E-35,1.36296362E+05,5.46483757E+04,1.54658469E-05,6.24800373E-06,-1.32072311E+05,-5.24887703E+04,-2.68150067E-06,-4.32156773E-08,-0.00000000E+00,-0.00000000E+00,7.35420050E-08,3.62607105E-08,-0.00000000E+00,-0.00000000E+00,7.35418093E-08,3.62605855E-08,-4.69339232E+03,-2.39956211E+03,-4.77028271E-08,-1.74943596E-09,4.69339266E+02,2.39956229E+02,3.60000000E+02,2.40000000E+02,1.04980845E+06,1.13904670E+02,1.74354204E+02
2.60000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.15022344E+02,1.88145049E+02,-0.00000000E+00,-0.00000000E+00,-6.65048207E-35,-5.67881228E-35,1.41761200E+05,5.46483765E+04,1.60906474E-05,6.24800602E-06,-1.37321188E+05,-5.24887711E+04,-2.68535681E-06,-3.59804348E-08,-0.00000000E+00,-0.00000000E+00,7.71708867E-08,3.63043642E-08,-0.00000000E+00,-0.00000000E+00,7.71706785E-08,3.63042390E-08,-4.93334853E+03,-2.39956211E+03,-4.78578571E-08,-1.43997103E-09,4.93334889E+02,2.39956229E+02,3.84000000E+02,2.40000000E+02,1.04980845E+06,1.15022344E+02,1.88145049E+02
2.70000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.15942617E+02,2.01686565E+02,-0.00000000E+00,-0.00000000E+00,-7.22128678E-35,-5.72424747E-35,1.47226037E+05,5.46483773E+04,1.67154481E-05,6.24800716E-06,-1.42570065E+05,-5.24887718E+04,-2.68857084E-06,-3.00108803E-08,-0.00000000E+00,-0.00000000E+00,8.08036247E-08,3.63401116E-08,-0.00000000E+00,-0.00000000E+00,8.08034041E-08,3.63399862E-08,-5.17330474E+03,-2.39956211E+03,-4.79854665E-08,-1.18529668E-09,5.17330512E+02,2.39956229E+02,4.08000000E+02,2.40000000E+02,1.04980845E+06,1.15942617E+02,2.01686565E+02
2.80000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.16700360E+02,2.14957267E+02,-0.00000000E+00,-0.00000000E+00,-7.79611869E-35,-5.76165829E-35,1.52690875E+05,5.46483781E+04,1.73402489E-05,6.24800753E-06,-1.47818942E+05,-5.24887726E+04,-2.69125509E-06,-2.50856022E-08,-0.00000000E+00,-0.00000000E+00,8.44395206E-08,3.63693835E-08,-0.00000000E+00,-0.00000000E+00,8.44392874E-08,3.63692580E-08,-5.41326095E+03,-2.39956211E+03,-4.80905094E-08,-9.75705815E-10,5.41326135E+02,2.39956229E+02,4.32000000E+02,2.40000000E+02,1.04980845E+06,1.16700360E+02,2.14957267E+02
2.90000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.17324281E+02,2.27941430E+02,-0.00000000E+00,-0.00000000E+00,-8.37426656E-35,-5.79246215E-35,1.58155713E+05,5.46483788E+04,1.79650496E-05,6.24800738E-06,-1.53067820E+05,-5.24887734E+04,-2.69350224E-06,-2.10219211E-08,-0.00000000E+00,-0.00000000E+00,8.80780022E-08,3.63933520E-08,-0.00000000E+00,-0.00000000E+00,8.80777564E-08,3.63932264E-08,-5.65321716E+03,-2.39956211E+03,-4.81769815E-08,-8.03232727E-10,5.65321757E+02,2.39956229E+02,4.56000000E+02,2.40000000E+02,1.04980845E+06,1.17324281E+02,2.27941430E+02
3.00000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.17838017E+02,2.40628014E+02,-0.00000000E+00,-0.00000000E+00,-8.95514479E-35,-5.81782605E-35,1.63620551E+05,5.46483796E+04,1.85898503E-05,6.24800689E-06,-1.58316697E+05,-5.24887742E+04,-2.69538875E-06,-1.76691144E-08,-0.00000000E+00,-0.00000000E+00,9.17186010E-08,3.64129772E-08,-0.00000000E+00,-0.00000000E+00,9.17183427E-08,3.64128516E-08,-5.89317337E+03,-2.39956211E+03,-4.82481758E-08,-6.61385451E-10,5.89317380E+02,2.39956229E+02,4.80000000E+02,2.40000000E+02,1.04980845E+06,1.17838017E+02,2.40628014E+02
3.10000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.18261029E+02,2.53009776E+02,-0.00000000E+00,-0.00000000E+00,-9.53827120E-35,-5.83871078E-35,1.69085389E+05,5.46483804E+04,1.92146510E-05,6.24800622E-06,-1.63565574E+05,-5.24887750E+04,-2.69697771E-06,-1.49028261E-08,-0.00000000E+00,-0.00000000E+00,9.53609333E-08,3.64290455E-08,-0.00000000E+00,-0.00000000E+00,9.53606624E-08,3.64289199E-08,-6.13312958E+03,-2.39956211E+03,-4.83068208E-08,-5.45009265E-10,6.13313003E+02,2.39956229E+02,5.04000000E+02,2.40000000E+02,1.04980845E+06,1.18261029E+02,2.53009776E+02
3.20000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.18609341E+02,2.65082546E+02,-0.00000000E+00,-0.00000000E+00,-1.01232488E-34,-5.85590745E-35,1.74550227E+05,5.46483812E+04,1.98394515E-05,6.24800544E-06,-1.68814452E+05,-5.24887757E+04,-2.69832117E-06,-1.26204541E-08,-0.00000000E+00,-0.00000000E+00,9.90046849E-08,3.64422011E-08,-0.00000000E+00,-0.00000000E+00,9.90044015E-08,3.64420755E-08,-6.37308579E+03,-2.39956211E+03,-4.83552178E-08,-4.50384870E-10,6.37308626E+02,2.39956229E+02,5.28000000E+02,2.40000000E+02,1.04980845E+06,1.18609341E+02,2.65082546E+02
3.30000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.18896146E+02,2.76844629E+02,-0.00000000E+00,-0.00000000E+00,-1.07097506E-34,-5.87006737E-35,1.80015065E+05,5.46483819E+04,2.04642520E-05,6.24800465E-06,-1.74063330E+05,-5.24887765E+04,-2.69946207E-06,-1.07373450E-08,-0.00000000E+00,-0.00000000E+00,1.02649599E-07,3.64529714E-08,-0.00000000E+00,-0.00000000E+00,1.02649303E-07,3.64528458E-08,-6.61304201E+03,-2.39956211E+03,-4.83954149E-08,-3.75793149E-10,6.61304249E+02,2.39956229E+02,5.52000000E+02,2.40000000E+02,1.04980845E+06,1.18896146E+02,2.76844629E+02
3.40000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.19132304E+02,2.88296314E+02,-0.00000000E+00,-0.00000000E+00,-1.12975076E-34,-5.88172686E-35,1.85479904E+05,5.46483827E+04,2.10890525E-05,6.24800389E-06,-1.79312207E+05,-5.24887773E+04,-2.70043586E-06,-9.18365410E-09,-0.00000000E+00,-0.00000000E+00,1.06295463E-07,3.64617887E-08,-0.00000000E+00,-0.00000000E+00,1.06295155E-07,3.64616632E-08,-6.85299822E+03,-2.39956211E+03,-4.84294915E-08,-3.23002053E-10,6.85299872E+02,2.39956229E+02,5.76000000E+02,2.40000000E+02,1.04980845E+06,1.19132304E+02,2.88296314E+02
3.50000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.19326761E+02,2.99439476E+02,-0.00000000E+00,-0.00000000E+00,-1.18862980E-34,-5.89132749E-35,1.90944742E+05,5.46483835E+04,2.17138528E-05,6.24800318E-06,-1.84561085E+05,-5.24887780E+04,-2.70127176E-06,-7.90175488E-09,-0.00000000E+00,-0.00000000E+00,1.09942107E-07,3.64690067E-08,-0.00000000E+00,-0.00000000E+00,1.09941786E-07,3.64688813E-08,-7.09295443E+03,-2.39956211E+03,-4.84600919E-08,-3.00485179E-10,7.09295494E+02,2.39956228E+02,6.00000000E+02,2.40000000E+02,1.04980845E+06,1.19326761E+02,2.99439476E+02
3.60000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.19486881E+02,3.10277246E+02,-0.00000000E+00,-0.00000000E+00,-1.24759394E-34,-5.89923282E-35,1.96409580E+05,5.46483842E+04,2.23386531E-05,6.24800255E-06,-1.89809963E+05,-5.24887788E+04,-2.70199390E-06,-6.84410167E-09,-0.00000000E+00,-0.00000000E+00,1.13589388E-07,3.64749154E-08,-0.00000000E+00,-0.00000000E+00,1.13589055E-07,3.64747900E-08,-7.33291064E+03,-2.39956211E+03,-4.84914608E-08,-3.29686994E-10,7.33291117E+02,2.39956228E+02,6.24000000E+02,2.40000000E+02,1.04980845E+06,1.19486881E+02,3.10277246E+02
3.70000000E+00,1.00000000E-01,4.00000000E-03,1.04980845E+06,1.19618727E+02,3.20813740E+02,-0.00000000E+00,-0.00000000E+00,-1.30662815E-34,-5.90574225E-35,2.01874419E+05,5.46483850E+04,2.29634533E-05,6.24800201E-06,-1.95058841E+05,-5.24887795E+04,-2.70262218E-06,-5.97146618E-09,-0.00000000E+00,-0.00000000E+00,1.17237191E-07,3.64797520E-08,-0.00000000E+00,-0.00000000E+00,1.17236845E-07,3.64796266E-08,-7.57286685E+03,-2.39956211E+03,-4.85314025E-08,-4.56293894E-10,7.57286740E+02,2.39956228E+02,6.48000000E+02,2.40000000E+02,1.04980845E+06,1.19618727E+02,3.20813740E+02
