Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Vaq Total Mas [mol],Region Region__all Vim Total Mas [mol]
1.10000000E+00,1.00000000E-01,9.60992048E-03,1.04980866E+06,2.07288003E+01,2.87944366E+00,-0.00000000E+00,-0.00000000E+00,-5.76859137E-37,-1.02340530E-35,2.37030398E+05,2.15777483E+05,2.51519870E-05,2.29621096E-05,-2.35829800E+05,-2.13617878E+05,-7.32310646E-06,-1.06579222E-06,-0.00000000E+00,-0.00000000E+00,1.07975630E-07,1.32584741E-07,-0.00000000E+00,-0.00000000E+00,1.07975533E-07,1.32584521E-07,-1.33400554E+03,-2.39956242E+03,-2.22709058E-08,-1.16793024E-08,1.33400592E+02,2.39956311E+02,2.40000000E+01,2.40000000E+02,1.04980866E+06,2.07288003E+01,2.87944366E+00
1.20000000E+00,1.00000000E-01,1.04680707E-03,1.04980866E+06,3.63957078E+01,1.01021183E+01,-0.00000000E+00,-0.00000000E+00,-2.04659526E-36,-1.79690291E-35,2.58608151E+05,2.15777526E+05,2.74481961E-05,2.29620791E-05,-2.57191593E+05,-2.13617926E+05,-7.41519801E-06,-8.14696189E-07,-0.00000000E+00,-0.00000000E+00,1.21311005E-07,1.33912281E-07,-0.00000000E+00,-0.00000000E+00,1.21310885E-07,1.33912053E-07,-1.57396178E+03,-2.39956242E+03,-2.32763713E-08,-8.86400366E-09,1.57396223E+02,2.39956310E+02,4.80000000E+01,2.40000000E+02,1.04980866E+06,3.63957078E+01,1.01021183E+01
1.30000000E+00,1.00000000E-01,1.04682362E-03,1.04980866E+06,4.82881156E+01,2.04118832E+01,-0.00000000E+00,-0.00000000E+00,-4.18229555E-36,-2.38404807E-35,2.80185908E+05,2.15777570E+05,2.97444038E-05,2.29620713E-05,-2.78553390E+05,-2.13617971E+05,-7.48566369E-06,-6.23979144E-07,-0.00000000E+00,-0.00000000E+00,1.34759016E-07,1.34892412E-07,-0.00000000E+00,-0.00000000E+00,1.34758873E-07,1.34892181E-07,-1.81391802E+03,-2.39956242E+03,-2.40395121E-08,-6.72799454E-09,1.81391854E+02,2.39956310E+02,7.20000000E+01,2.40000000E+02,1.04980866E+06,4.82881156E+01,2.04118832E+01
1.40000000E+00,1.00000000E-01,1.04684039E-03,1.04980866E+06,5.73157461E+01,3.29196600E+01,-0.00000000E+00,-0.00000000E+00,-6.82352664E-36,-2.82975508E-35,3.01763669E+05,2.15777613E+05,3.20406102E-05,2.29620520E-05,-2.99915191E+05,-2.13618014E+05,-7.53970365E-06,-4.79121193E-07,-0.00000000E+00,-0.00000000E+00,1.48290154E-07,1.35615522E-07,-0.00000000E+00,-0.00000000E+00,1.48289987E-07,1.35615288E-07,-2.05387426E+03,-2.39956242E+03,-2.46187793E-08,-5.10722848E-09,2.05387485E+02,2.39956310E+02,9.60000000E+01,2.40000000E+02,1.04980866E+06,5.73157461E+01,3.29196600E+01
1.50000000E+00,1.00000000E-01,1.04685671E-03,1.04980866E+06,6.41688450E+01,4.69552269E+01,-0.00000000E+00,-0.00000000E+00,-9.84851531E-36,-3.16810236E-35,3.23341434E+05,2.15777655E+05,3.43368132E-05,2.29620045E-05,-3.21276996E+05,-2.13618055E+05,-7.58126749E-06,-3.69094450E-07,-0.00000000E+00,-0.00000000E+00,1.61882596E-07,1.36148599E-07,-0.00000000E+00,-0.00000000E+00,1.61882406E-07,1.36148365E-07,-2.29383051E+03,-2.39956241E+03,-2.50593460E-08,-3.90798721E-09,2.29383116E+02,2.39956310E+02,1.20000000E+02,2.40000000E+02,1.04980866E+06,6.41688450E+01,4.69552269E+01
1.60000000E+00,1.00000000E-01,1.04687258E-03,1.04980866E+06,6.93712643E+01,6.20141545E+01,-0.00000000E+00,-0.00000000E+00,-1.31648259E-35,-3.42495324E-35,3.44919204E+05,2.15777696E+05,3.66330101E-05,2.29619342E-05,-3.42638806E+05,-2.13618096E+05,-7.61335509E-06,-2.85523330E-07,-0.00000000E+00,-0.00000000E+00,1.75520212E-07,1.36541264E-07,-0.00000000E+00,-0.00000000E+00,1.75519999E-07,1.36541031E-07,-2.53378675E+03,-2.39956241E+03,-2.54467916E-08,-4.62384617E-09,2.53378747E+02,2.39956310E+02,1.44000000E+02,2.40000000E+02,1.04980866E+06,6.93712643E+01,6.20141545E+01
1.70000000E+00,1.00000000E-01,1.04688802E-03,1.04980866E+06,7.33206234E+01,7.77176628E+01,-0.00000000E+00,-0.00000000E+00,-1.67022897E-35,-3.61993874E-35,3.66496978E+05,2.15777736E+05,3.89291996E-05,2.29618612E-05,-3.64000620E+05,-2.13618136E+05,-7.63824497E-06,-2.22046656E-07,-0.00000000E+00,-0.00000000E+00,1.89191089E-07,1.36830255E-07,-0.00000000E+00,-0.00000000E+00,1.89190853E-07,1.36830023E-07,-2.77374299E+03,-2.39956241E+03,-2.72673764E-08,-4.48875061E-08,2.77374378E+02,2.39956310E+02,1.68000000E+02,2.40000000E+02,1.04980866E+06,7.33206234E+01,7.77176628E+01
1.80000000E+00,1.00000000E-01,1.04690302E-03,1.04980866E+06,7.63187470E+01,9.37822007E+01,-0.00000000E+00,-0.00000000E+00,-2.04076399E-35,-3.76796038E-35,3.88074755E+05,2.15777775E+05,4.12253824E-05,2.29618019E-05,-3.85362437E+05,-2.13618175E+05,-7.65766783E-06,-1.73833112E-07,-0.00000000E+00,-0.00000000E+00,2.02886433E-07,1.37042750E-07,-0.00000000E+00,-0.00000000E+00,2.02886174E-07,1.37042520E-07,-3.01369923E+03,-2.39956241E+03,-5.27688672E-08,-6.07711091E-07,3.01370009E+02,2.39956310E+02,1.92000000E+02,2.40000000E+02,1.04980866E+06,7.63187470E+01,9.37822007E+01
1.90000000E+00,1.00000000E-01,1.04691762E-03,1.04980866E+06,7.85947518E+01,1.09996376E+02,-0.00000000E+00,-0.00000000E+00,-2.42404398E-35,-3.88032999E-35,4.09652537E+05,2.15777813E+05,4.35215604E-05,2.29617618E-05,-4.06724258E+05,-2.13618212E+05,-7.67293825E-06,-1.37213213E-07,-0.00000000E+00,-0.00000000E+00,2.16599759E-07,1.37198847E-07,-0.00000000E+00,-0.00000000E+00,2.16599476E-07,1.37198619E-07,-3.25365547E+03,-2.39956241E+03,-3.07816827E-07,-5.43935286E-06,3.25365640E+02,2.39956310E+02,2.16000000E+02,2.40000000E+02,1.04980866E+06,7.85947518E+01,1.09996376E+02
2.00000000E+00,1.00000000E-01,1.04693181E-03,1.04980866E+06,8.03225642E+01,1.26203454E+02,-0.00000000E+00,-0.00000000E+00,-2.81699922E-35,-3.96563456E-35,4.31230321E+05,2.15777849E+05,4.58177354E-05,2.29617386E-05,-4.28086083E+05,-2.13618249E+05,-7.68505479E-06,-1.09399810E-07,-0.00000000E+00,-0.00000000E+00,2.30326286E-07,1.37313399E-07,-0.00000000E+00,-0.00000000E+00,2.30325981E-07,1.37313173E-07,-3.49361171E+03,-2.39956241E+03,-2.05744024E-06,-3.36620982E-05,3.49361271E+02,2.39956310E+02,2.40000000E+02,2.40000000E+02,1.04980866E+06,8.03225642E+01,1.26203454E+02
2.10000000E+00,1.00000000E-01,1.04694563E-03,1.04980866E+06,8.16342134E+01,1.42288075E+02,-0.00000000E+00,-0.00000000E+00,-3.21729935E-35,-4.03039255E-35,4.52808110E+05,2.15777885E+05,4.81139087E-05,2.29617272E-05,-4.49447912E+05,-2.13618284E+05,-7.69477596E-06,-8.82758878E-08,-0.00000000E+00,-0.00000000E+00,2.44062497E-07,1.37397370E-07,-0.00000000E+00,-0.00000000E+00,2.44062169E-07,1.37397146E-07,-3.73356795E+03,-2.39956241E+03,-1.08112748E-05,-1.53629392E-04,3.73356902E+02,2.39956310E+02,2.64000000E+02,2.40000000E+02,1.04980866E+06,8.16342134E+01,1.42288075E+02
2.20000000E+00,1.00000000E-01,7.64382921E-03,1.04980865E+06,8.26276879E+01,1.58163652E+02,-0.00000000E+00,-0.00000000E+00,-3.62321453E-35,-4.07944181E-35,4.74385902E+05,2.15777920E+05,5.04100813E-05,2.29617230E-05,-4.70809743E+05,-2.13618319E+05,-7.70266510E-06,-7.22700617E-08,-0.00000000E+00,-0.00000000E+00,2.57805849E-07,1.37458701E-07,-0.00000000E+00,-0.00000000E+00,2.57805499E-07,1.37458479E-07,-3.97352419E+03,-2.39956240E+03,-4.51012440E-05,-5.50203520E-04,3.97352533E+02,2.39956310E+02,2.88000000E+02,2.40000000E+02,1.04980865E+06,8.26276879E+01,1.58163652E+02
2.30000000E+00,1.00000000E-01,7.64384147E-03,1.04980865E+06,8.33823414E+01,1.73771518E+02,-0.00000000E+00,-0.00000000E+00,-4.03334333E-35,-4.11670013E-35,4.95963697E+05,2.15777954E+05,5.27062537E-05,2.29617226E-05,-4.92171579E+05,-2.13618352E+05,-7.70917942E-06,-6.01192700E-08,-0.00000000E+00,-0.00000000E+00,2.71554366E-07,1.37503593E-07,-0.00000000E+00,-0.00000000E+00,2.71553994E-07,1.37503372E-07,-4.21348043E+03,-2.39956240E+03,-1.51130101E-04,-1.58235813E-03,4.21348163E+02,2.39956309E+02,3.12000000E+02,2.40000000E+02,1.04980865E+06,8.33823414E+01,1.73771518E+02
2.40000000E+00,1.00000000E-01,7.64385345E-03,1.04980865E+06,8.39554824E+01,1.89069482E+02,-0.00000000E+00,-0.00000000E+00,-4.44667256E-35,-4.14499692E-35,5.17541496E+05,2.15777987E+05,5.50024262E-05,2.29617242E-05,-5.13533417E+05,-2.13618385E+05,-7.71465479E-06,-5.10116229E-08,-0.00000000E+00,-0.00000000E+00,2.85306660E-07,1.37536409E-07,-0.00000000E+00,-0.00000000E+00,2.85306266E-07,1.37536190E-07,-4.45343667E+03,-2.39956240E+03,-4.21697332E-04,-3.79028953E-03,4.45343794E+02,2.39956309E+02,3.36000000E+02,2.40000000E+02,1.04980865E+06,8.39554824E+01,1.89069482E+02
2.50000000E+00,1.00000000E-01,7.64386519E-03,1.04980865E+06,8.43905962E+01,2.04028661E+02,-0.00000000E+00,-0.00000000E+00,-4.86243199E-35,-4.16647911E-35,5.39119298E+05,2.15778019E+05,5.72985989E-05,2.29617267E-05,-5.34895259E+05,-2.13618418E+05,-7.71938750E-06,-4.50347233E-08,-0.00000000E+00,-0.00000000E+00,2.99061714E-07,1.37560364E-07,-0.00000000E+00,-0.00000000E+00,2.99061299E-07,1.37560147E-07,-4.69339291E+03,-2.39956240E+03,-1.00904152E-03,-7.78587875E-03,4.69339425E+02,2.39956309E+02,3.60000000E+02,2.40000000E+02,1.04980865E+06,8.43905962E+01,2.04028661E+02
2.60000000E+00,1.00000000E-01,7.64387672E-03,1.04980865E+06,8.47206712E+01,2.18630180E+02,-0.00000000E+00,-0.00000000E+00,-5.28003566E-35,-4.18277538E-35,5.60697103E+05,2.15778051E+05,5.95947718E-05,2.29617295E-05,-5.56257104E+05,-2.13618449E+05,-7.72385255E-06,-4.60855421E-08,-0.00000000E+00,-0.00000000E+00,3.12818781E-07,1.37577826E-07,-0.00000000E+00,-0.00000000E+00,3.12818344E-07,1.37577610E-07,-4.93334915E+03,-2.39956240E+03,-2.12091146E-03,-1.40468655E-02,4.93335056E+02,2.39956309E+02,3.84000000E+02,2.40000000E+02,1.04980865E+06,8.47206712E+01,2.18630180E+02
2.70000000E+00,1.00000000E-01,7.64388806E-03,1.04980865E+06,8.49707448E+01,2.32862657E+02,-0.00000000E+00,-0.00000000E+00,-5.69903747E-35,-4.19512187E-35,5.82274911E+05,2.15778082E+05,6.18909451E-05,2.29617326E-05,-5.77618952E+05,-2.13618480E+05,-7.72963275E-06,-7.37871973E-08,-0.00000000E+00,-0.00000000E+00,3.26577314E-07,1.37590534E-07,-0.00000000E+00,-0.00000000E+00,3.26576855E-07,1.37590319E-07,-5.17330539E+03,-2.39956240E+03,-3.99479453E-03,-2.27054899E-02,5.17330687E+02,2.39956309E+02,4.08000000E+02,2.40000000E+02,1.04980865E+06,8.49707448E+01,2.32862657E+02
2.80000000E+00,1.00000000E-01,7.64389924E-03,1.04980865E+06,8.51598504E+01,2.46720321E+02,-0.00000000E+00,-0.00000000E+00,-6.11909752E-35,-4.20445829E-35,6.03852722E+05,2.15778112E+05,6.41871187E-05,2.29617357E-05,-5.98980803E+05,-2.13618511E+05,-7.74284234E-06,-2.02335254E-07,-0.00000000E+00,-0.00000000E+00,3.40336913E-07,1.37599767E-07,-0.00000000E+00,-0.00000000E+00,3.40336433E-07,1.37599553E-07,-5.41326163E+03,-2.39956240E+03,-6.85614687E-03,-3.34418753E-02,5.41326318E+02,2.39956309E+02,4.32000000E+02,2.40000000E+02,1.04980865E+06,8.51598504E+01,2.46720321E+02
2.90000000E+00,1.00000000E-01,7.64391028E-03,1.04980865E+06,8.53024977E+01,2.60201577E+02,-0.00000000E+00,-0.00000000E+00,-6.53995677E-35,-4.21150099E-35,6.25430537E+05,2.15778142E+05,6.64832926E-05,2.29617387E-05,-6.20342657E+05,-2.13618541E+05,-7.78466561E-06,-6.63770092E-07,-0.00000000E+00,-0.00000000E+00,3.54097285E-07,1.37606463E-07,-0.00000000E+00,-0.00000000E+00,3.54096784E-07,1.37606249E-07,-5.65321787E+03,-2.39956240E+03,-1.08748671E-02,-4.55370895E-02,5.65321949E+02,2.39956309E+02,4.56000000E+02,2.40000000E+02,1.04980865E+06,8.53024977E+01,2.60201577E+02
3.00000000E+00,1.00000000E-01,7.64392121E-03,1.04980865E+06,8.54097847E+01,2.73307943E+02,-0.00000000E+00,-0.00000000E+00,-6.96141795E-35,-4.21679790E-35,6.47008354E+05,2.15778172E+05,6.87794667E-05,2.29617418E-05,-6.41704514E+05,-2.13618570E+05,-7.91861762E-06,-2.07416597E-06,-0.00000000E+00,-0.00000000E+00,3.67858218E-07,1.37611310E-07,-0.00000000E+00,-0.00000000E+00,3.67857695E-07,1.37611097E-07,-5.89317411E+03,-2.39956240E+03,-1.61349471E-02,-5.80560465E-02,5.89317580E+02,2.39956309E+02,4.80000000E+02,2.40000000E+02,1.04980865E+06,8.54097847E+01,2.73307943E+02
3.10000000E+00,1.00000000E-01,7.64393205E-03,1.04980865E+06,8.54902242E+01,2.86043231E+02,-0.00000000E+00,-0.00000000E+00,-7.38333107E-35,-4.22076931E-35,6.68586174E+05,2.15778202E+05,7.10756412E-05,2.29617448E-05,-6.63066374E+05,-2.13618600E+05,-8.31032905E-06,-5.84229643E-06,-0.00000000E+00,-0.00000000E+00,3.81619557E-07,1.37614811E-07,-0.00000000E+00,-0.00000000E+00,3.81619012E-07,1.37614598E-07,-6.13313035E+03,-2.39956240E+03,-2.26256960E-02,-7.00746822E-02,6.13313211E+02,2.39956309E+02,5.04000000E+02,2.40000000E+02,1.04980865E+06,8.54902242E+01,2.86043231E+02
3.20000000E+00,1.00000000E-01,7.64394282E-03,1.04980865E+06,8.55503533E+01,2.98412943E+02,-0.00000000E+00,-0.00000000E+00,-7.80558249E-35,-4.22373797E-35,6.90163997E+05,2.15778231E+05,7.33718160E-05,2.29617478E-05,-6.84428237E+05,-2.13618629E+05,-9.33936853E-06,-1.47713415E-05,-0.00000000E+00,-0.00000000E+00,3.95381188E-07,1.37617334E-07,-0.00000000E+00,-0.00000000E+00,3.95380622E-07,1.37617122E-07,-6.37308659E+03,-2.39956239E+03,-3.02538738E-02,-8.08646253E-02,6.37308842E+02,2.39956309E+02,5.28000000E+02,2.40000000E+02,1.04980865E+06,8.55503533E+01,2.98412943E+02
3.30000000E+00,1.00000000E-01,7.64395352E-03,1.04980865E+06,8.55951858E+01,3.10423799E+02,-0.00000000E+00,-0.00000000E+00,-8.22808643E-35,-4.22595142E-35,7.11741823E+05,2.15778260E+05,7.56679911E-05,2.29617508E-05,-7.05790103E+05,-2.13618658E+05,-1.17777778E-05,-3.37510498E-05,-0.00000000E+00,-0.00000000E+00,4.09143029E-07,1.37619149E-07,-0.00000000E+00,-0.00000000E+00,4.09142442E-07,1.37618937E-07,-6.61304283E+03,-2.39956239E+03,-3.88693802E-02,-8.99873151E-02,6.61304472E+02,2.39956308E+02,5.52000000E+02,2.40000000E+02,1.04980865E+06,8.55951858E+01,3.10423799E+02
3.40000000E+00,1.00000000E-01,7.64396418E-03,1.04980865E+06,8.56285515E+01,3.22083374E+02,-0.00000000E+00,-0.00000000E+00,-8.65077844E-35,-4.22759873E-35,7.33319652E+05,2.15778289E+05,7.79641665E-05,2.29617538E-05,-7.27151972E+05,-2.13618687E+05,-1.70313998E-05,-7.02897313E-05,-0.00000000E+00,-0.00000000E+00,4.22905021E-07,1.37620451E-07,-0.00000000E+00,-0.00000000E+00,4.22904413E-07,1.37620239E-07,-6.85299907E+03,-2.39956239E+03,-4.82949959E-02,-9.72957132E-02,6.85300103E+02,2.39956308E+02,5.76000000E+02,2.40000000E+02,1.04980865E+06,8.56285515E+01,3.22083374E+02
3.50000000E+00,1.00000000E-01,7.64397480E-03,1.04980865E+06,8.56533586E+01,3.33399824E+02,-0.00000000E+00,-0.00000000E+00,-9.07361034E-35,-4.22882349E-35,7.54897484E+05,2.15778317E+05,8.02603421E-05,2.29617567E-05,-7.48513843E+05,-2.13618715E+05,-2.74086293E-05,-1.34536586E-04,-0.00000000E+00,-0.00000000E+00,4.36667122E-07,1.37621382E-07,-0.00000000E+00,-0.00000000E+00,4.36666493E-07,1.37621170E-07,-7.09295531E+03,-2.39956239E+03,-5.83524467E-02,-1.02873165E-01,7.09295734E+02,2.39956308E+02,6.00000000E+02,2.40000000E+02,1.04980865E+06,8.56533586E+01,3.33399824E+02
3.60000000E+00,1.00000000E-01,7.64398540E-03,1.04980865E+06,8.56717996E+01,3.44381670E+02,-0.00000000E+00,-0.00000000E+00,-9.49654623E-35,-4.22973395E-35,7.76475318E+05,2.15778346E+05,8.25565181E-05,2.29617597E-05,-7.69875717E+05,-2.13618744E+05,-4.63471706E-05,-2.38486512E-04,-0.00000000E+00,-0.00000000E+00,4.50429300E-07,1.37622047E-07,-0.00000000E+00,-0.00000000E+00,4.50428649E-07,1.37621835E-07,-7.33291155E+03,-2.39956239E+03,-6.88806321E-02,-1.06946939E-01,7.33291365E+02,2.39956308E+02,6.24000000E+02,2.40000000E+02,1.04980865E+06,8.56717996E+01,3.44381670E+02
3.70000000E+00,1.00000000E-01,7.64399598E-03,1.04980865E+06,8.56855152E+01,3.55037635E+02,-0.00000000E+00,-0.00000000E+00,-9.91955945E-35,-4.23041111E-35,7.98053156E+05,2.15778374E+05,8.48526944E-05,2.29617626E-05,-7.91237595E+05,-2.13618772E+05,-7.85097414E-05,-3.94281644E-04,-0.00000000E+00,-0.00000000E+00,4.64191533E-07,1.37622521E-07,-0.00000000E+00,-0.00000000E+00,4.64190862E-07,1.37622309E-07,-7.57286779E+03,-2.39956239E+03,-7.97452821E-02,-1.09806478E-01,7.57286996E+02,2.39956308E+02,6.48000000E+02,2.40000000E+02,1.04980865E+06,8.56855152E+01,3.55037635E+02
