Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Vaq Total Mas [mol],Region Region__all Vim Total Mas [mol]
1.10000000E+00,1.00000000E-01,4.39089594E-04,1.04981171E+06,1.81883475E+01,5.44522969E+00,-0.00000000E+00,-0.00000000E+00,-4.96331353E-37,-8.97979515E-36,3.75297369E+06,3.41268969E+06,3.78969170E-04,3.44617683E-04,-3.75177436E+06,-3.41053115E+06,-9.78507448E-05,-6.35521574E-05,-0.00000000E+00,-0.00000000E+00,1.26812903E-06,1.23816516E-06,-0.00000000E+00,-0.00000000E+00,1.26812956E-06,1.23816617E-06,-1.33400794E+03,-2.39956598E+03,-3.99617552E-04,-4.82666358E-02,1.33401396E+02,2.39957681E+02,2.40000000E+01,2.40000000E+02,1.04981171E+06,1.81883475E+01,5.44522969E+00
1.20000000E+00,1.00000000E-01,9.50099766E-04,1.04981161E+06,2.82748100E+01,1.81291287E+01,-0.00000000E+00,-0.00000000E+00,-1.67160118E-36,-1.39596258E-35,4.09425433E+06,3.41280637E+06,4.13432111E-04,3.44629411E-04,-4.09283914E+06,-3.41064784E+06,-6.13216826E-02,-4.27449469E+00,-0.00000000E+00,-0.00000000E+00,1.39194825E-06,1.23818500E-06,-0.00000000E+00,-0.00000000E+00,1.39194887E-06,1.23818603E-06,-1.57396451E+03,-2.39956573E+03,-9.27977138E-02,-1.72529669E+00,1.57397161E+02,2.39957656E+02,4.80000000E+01,2.40000000E+02,1.04981161E+06,2.82748100E+01,1.81291287E+01
1.30000000E+00,1.00000000E-01,9.53527245E-04,1.04981150E+06,3.17032328E+01,3.40704744E+01,-0.00000000E+00,-0.00000000E+00,-3.18098332E-36,-1.56522871E-35,4.43554661E+06,3.41292280E+06,4.47896225E-04,3.44641132E-04,-4.43391557E+06,-3.41076426E+06,-2.78025966E+00,-4.83864022E+01,-0.00000000E+00,-0.00000000E+00,1.51576957E-06,1.23820737E-06,-0.00000000E+00,-0.00000000E+00,1.51577030E-06,1.23820839E-06,-1.81392106E+03,-2.39956548E+03,-2.74133522E-01,-1.83006153E+00,1.81392924E+02,2.39957631E+02,7.20000000E+01,2.40000000E+02,1.04981150E+06,3.17032328E+01,3.40704744E+01
1.40000000E+00,1.00000000E-01,9.56956067E-04,1.04981139E+06,3.18407896E+01,5.01981274E+01,-0.00000000E+00,-0.00000000E+00,-4.75172682E-36,-1.57202008E-35,4.77685050E+06,3.41303897E+06,4.82361508E-04,3.44652827E-04,-4.77500361E+06,-3.41088043E+06,-8.06988349E+00,-5.40970427E+01,-0.00000000E+00,-0.00000000E+00,1.63959315E-06,1.23823017E-06,-0.00000000E+00,-0.00000000E+00,1.63959397E-06,1.23823119E-06,-2.05387758E+03,-2.39956522E+03,-4.57146781E-01,-1.83012899E+00,2.05388685E+02,2.39957605E+02,9.60000000E+01,2.40000000E+02,1.04981139E+06,3.18407896E+01,5.01981274E+01
1.50000000E+00,1.00000000E-01,9.60385068E-04,1.04981129E+06,3.18405250E+01,6.58547382E+01,-0.00000000E+00,-0.00000000E+00,-6.32374629E-36,-1.57200702E-35,5.11816599E+06,3.41315490E+06,5.16827958E-04,3.44664497E-04,-5.11610325E+06,-3.41099636E+06,-1.34821675E+01,-5.41267818E+01,-0.00000000E+00,-0.00000000E+00,1.76341897E-06,1.23825272E-06,-0.00000000E+00,-0.00000000E+00,1.76341990E-06,1.23825374E-06,-2.29383408E+03,-2.39956497E+03,-6.40158435E-01,-1.83010197E+00,2.29384443E+02,2.39957580E+02,1.20000000E+02,2.40000000E+02,1.04981129E+06,3.18405250E+01,6.58547382E+01
1.60000000E+00,1.00000000E-01,9.63813787E-04,1.04981118E+06,3.18398217E+01,8.10403352E+01,-0.00000000E+00,-0.00000000E+00,-7.89573404E-36,-1.57197230E-35,5.45949305E+06,3.41327058E+06,5.51295572E-04,3.44676143E-04,-5.45721445E+06,-3.41111203E+06,-1.88950378E+01,-5.41286325E+01,-0.00000000E+00,-0.00000000E+00,1.88724701E-06,1.23827499E-06,-0.00000000E+00,-0.00000000E+00,1.88724804E-06,1.23827601E-06,-2.53379055E+03,-2.39956472E+03,-8.23167386E-01,-1.83007494E+00,2.53380198E+02,2.39957555E+02,1.44000000E+02,2.40000000E+02,1.04981118E+06,3.18398217E+01,8.10403352E+01
1.70000000E+00,1.00000000E-01,9.67242104E-04,1.04981108E+06,3.18391182E+01,9.57690519E+01,-0.00000000E+00,-0.00000000E+00,-9.46768706E-36,-1.57193757E-35,5.80083165E+06,3.41338602E+06,5.85764349E-04,3.44687764E-04,-5.79833720E+06,-3.41122747E+06,-2.43080914E+01,-5.41304616E+01,-0.00000000E+00,-0.00000000E+00,2.01107724E-06,1.23829698E-06,-0.00000000E+00,-0.00000000E+00,2.01107838E-06,1.23829800E-06,-2.77374700E+03,-2.39956447E+03,-1.00617363E+00,-1.83004790E+00,2.77375951E+02,2.39957530E+02,1.68000000E+02,2.40000000E+02,1.04981108E+06,3.18391182E+01,9.57690519E+01
1.80000000E+00,1.00000000E-01,9.70669992E-04,1.04981097E+06,3.18384148E+01,1.10054629E+02,-0.00000000E+00,-0.00000000E+00,-1.10396053E-35,-1.57190284E-35,6.14218177E+06,3.41350121E+06,6.20234285E-04,3.44699361E-04,-6.13947147E+06,-3.41134266E+06,-2.97213278E+01,-5.41322906E+01,-0.00000000E+00,-0.00000000E+00,2.13490964E-06,1.23831870E-06,-0.00000000E+00,-0.00000000E+00,2.13491088E-06,1.23831972E-06,-3.01370342E+03,-2.39956422E+03,-1.18917718E+00,-1.83002087E+00,3.01371702E+02,2.39957505E+02,1.92000000E+02,2.40000000E+02,1.04981097E+06,3.18384148E+01,1.10054629E+02
1.90000000E+00,1.00000000E-01,9.74097448E-04,1.04981086E+06,3.18377114E+01,1.23910396E+02,-0.00000000E+00,-0.00000000E+00,-1.26114889E-35,-1.57186811E-35,6.48354339E+06,3.41361617E+06,6.54705379E-04,3.44710934E-04,-6.48061723E+06,-3.41145762E+06,-3.51347471E+01,-5.41341194E+01,-0.00000000E+00,-0.00000000E+00,2.25874418E-06,1.23834015E-06,-0.00000000E+00,-0.00000000E+00,2.25874552E-06,1.23834117E-06,-3.25365982E+03,-2.39956397E+03,-1.37217802E+00,-1.82999385E+00,3.25367450E+02,2.39957480E+02,2.16000000E+02,2.40000000E+02,1.04981086E+06,3.18377114E+01,1.23910396E+02
2.00000000E+00,1.00000000E-01,9.77524469E-04,1.04981076E+06,3.18370081E+01,1.37349278E+02,-0.00000000E+00,-0.00000000E+00,-1.41833377E-35,-1.57183339E-35,6.82491648E+06,3.41373090E+06,6.89177628E-04,3.44722483E-04,-6.82177446E+06,-3.41157235E+06,-4.05483492E+01,-5.41359480E+01,-0.00000000E+00,-0.00000000E+00,2.38258083E-06,1.23836134E-06,-0.00000000E+00,-0.00000000E+00,2.38258227E-06,1.23836236E-06,-3.49361619E+03,-2.39956372E+03,-1.55517616E+00,-1.82996682E+00,3.49363196E+02,2.39957455E+02,2.40000000E+02,2.40000000E+02,1.04981076E+06,3.18370081E+01,1.37349278E+02
2.10000000E+00,1.00000000E-01,9.80951057E-04,1.04981065E+06,3.18363049E+01,1.50383815E+02,-0.00000000E+00,-0.00000000E+00,-1.57551519E-35,-1.57179867E-35,7.16630102E+06,3.41384539E+06,7.23651029E-04,3.44734009E-04,-7.16294315E+06,-3.41168684E+06,-4.59621342E+01,-5.41377765E+01,-0.00000000E+00,-0.00000000E+00,2.50641957E-06,1.23838228E-06,-0.00000000E+00,-0.00000000E+00,2.50642111E-06,1.23838330E-06,-3.73357254E+03,-2.39956347E+03,-1.73817159E+00,-1.82993979E+00,3.73358939E+02,2.39957430E+02,2.64000000E+02,2.40000000E+02,1.04981065E+06,3.18363049E+01,1.50383815E+02
