Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Vaq Total Mas [mol],Region Region__all Vim Total Mas [mol]
1.10000000E+00,1.00000000E-01,2.67398591E-05,1.04971765E+06,5.19675914E+00,4.84073961E+00,-0.00000000E+00,-0.00000000E+00,-2.25713511E-37,-2.56566239E-36,3.83229402E+07,3.54564905E+07,3.83992129E-03,3.55285158E-03,-3.83218749E+07,-3.54544652E+07,-1.37295093E+01,-1.82287728E+02,-0.00000000E+00,-0.00000000E+00,3.84314305E-06,3.54853541E-06,-0.00000000E+00,-0.00000000E+00,3.84314333E-06,3.54853593E-06,-1.33391955E+03,-2.39931381E+03,-3.12468320E-02,-3.66696056E-01,1.33397960E+02,2.39942177E+02,2.40000000E+01,2.40000000E+02,1.04971765E+06,5.19675914E+00,4.84073961E+00
1.20000000E+00,1.00000000E-01,8.93008905E-05,1.04970382E+06,5.17976243E+00,1.01784691E+01,-0.00000000E+00,-0.00000000E+00,-4.81544005E-37,-2.55727087E-36,4.18809225E+07,3.55798229E+07,4.19644556E-03,3.56524268E-03,-4.18796549E+07,-3.55778006E+07,-3.19844121E+01,-1.82402388E+02,-0.00000000E+00,-0.00000000E+00,4.19851847E-06,3.55315401E-06,-0.00000000E+00,-0.00000000E+00,4.19851880E-06,3.55315449E-06,-1.57384767E+03,-2.39928122E+03,-6.78174067E-02,-3.65522929E-01,1.57391852E+02,2.39938918E+02,4.80000000E+01,2.40000000E+02,1.04970382E+06,5.17976243E+00,1.01784691E+01
1.30000000E+00,1.00000000E-01,5.51686542E-05,1.04968973E+06,5.16279708E+00,1.53449715E+01,-0.00000000E+00,-0.00000000E+00,-7.36536344E-37,-2.54889483E-36,4.54512695E+07,3.57034699E+07,4.55421221E-03,3.57766642E-03,-4.54497999E+07,-3.57014504E+07,-5.02507516E+01,-1.82516973E+02,-0.00000000E+00,-0.00000000E+00,4.55435020E-06,3.55772458E-06,-0.00000000E+00,-0.00000000E+00,4.55435058E-06,3.55772515E-06,-1.81377247E+03,-2.39924799E+03,-1.04270821E-01,-3.64352309E-01,1.81385411E+02,2.39935593E+02,7.20000000E+01,2.40000000E+02,1.04968973E+06,5.16279708E+00,1.53449715E+01
1.40000000E+00,1.00000000E-01,2.29989297E-05,1.04967540E+06,5.14586285E+00,2.03454034E+01,-0.00000000E+00,-0.00000000E+00,-9.90692065E-37,-2.54053416E-36,4.90340130E+07,3.58274351E+07,4.91322453E-03,3.59012319E-03,-4.90323418E+07,-3.58254181E+07,-6.85285206E+01,-1.82631485E+02,-0.00000000E+00,-0.00000000E+00,4.91063354E-06,3.56224824E-06,-0.00000000E+00,-0.00000000E+00,4.91063398E-06,3.56224881E-06,-2.05369388E+03,-2.39921409E+03,-1.40607274E-01,-3.63183671E-01,2.05378631E+02,2.39932201E+02,9.60000000E+01,2.40000000E+02,1.04967540E+06,5.14586285E+00,2.03454034E+01
1.50000000E+00,1.00000000E-01,8.98757724E-05,1.04966083E+06,5.12895972E+00,2.51847664E+01,-0.00000000E+00,-0.00000000E+00,-1.24401270E-36,-2.53218885E-36,5.26291853E+07,3.59517227E+07,5.27348588E-03,3.60261338E-03,-5.26273126E+07,-3.59497079E+07,-8.68177119E+01,-1.82745924E+02,-0.00000000E+00,-0.00000000E+00,5.26736393E-06,3.56672597E-06,-0.00000000E+00,-0.00000000E+00,5.26736442E-06,3.56672645E-06,-2.29361183E+03,-2.39917952E+03,-1.76826963E-01,-3.62017012E-01,2.29371505E+02,2.39928742E+02,1.20000000E+02,2.40000000E+02,1.04966083E+06,5.12895972E+00,2.51847664E+01
1.60000000E+00,1.00000000E-01,6.12562058E-05,1.04964600E+06,5.11208763E+00,2.98679115E+01,-0.00000000E+00,-0.00000000E+00,-1.49649980E-36,-2.52385885E-36,5.62368189E+07,3.60763361E+07,5.63499962E-03,3.61513738E-03,-5.62347449E+07,-3.60743239E+07,-1.05118318E+02,-1.82860291E+02,-0.00000000E+00,-0.00000000E+00,5.62453688E-06,3.57115863E-06,-0.00000000E+00,-0.00000000E+00,5.62453742E-06,3.57115912E-06,-2.53352626E+03,-2.39914427E+03,-2.12930085E-01,-3.60852325E-01,2.53364027E+02,2.39925216E+02,1.44000000E+02,2.40000000E+02,1.04964600E+06,5.11208763E+00,2.98679115E+01
1.70000000E+00,1.00000000E-01,3.45722338E-05,1.04963093E+06,5.09524665E+00,3.43995439E+01,-0.00000000E+00,-0.00000000E+00,-1.74815488E-36,-2.51554422E-36,5.98569468E+07,3.62012792E+07,5.99776918E-03,3.62769559E-03,-5.98546719E+07,-3.61992696E+07,-1.23430332E+02,-1.82974583E+02,-0.00000000E+00,-0.00000000E+00,5.98214799E-06,3.57554720E-06,-0.00000000E+00,-0.00000000E+00,5.98214858E-06,3.57554769E-06,-2.77343709E+03,-2.39910835E+03,-2.48916840E-01,-3.59689619E-01,2.77356189E+02,2.39921622E+02,1.68000000E+02,2.40000000E+02,1.04963093E+06,5.09524665E+00,3.43995439E+01
1.80000000E+00,1.00000000E-01,9.81454418E-06,1.04961561E+06,5.07843682E+00,3.87842273E+01,-0.00000000E+00,-0.00000000E+00,-1.99897950E-36,-2.50724497E-36,6.34896024E+07,3.63265558E+07,6.36179803E-03,3.64028838E-03,-6.34871268E+07,-3.63245487E+07,-1.41753746E+02,-1.83088802E+02,-0.00000000E+00,-0.00000000E+00,6.34019296E-06,3.57989258E-06,-0.00000000E+00,-0.00000000E+00,6.34019360E-06,3.57989308E-06,-3.01334427E+03,-2.39907175E+03,-2.84787426E-01,-3.58528897E-01,3.01347985E+02,2.39917960E+02,1.92000000E+02,2.40000000E+02,1.04961561E+06,5.07843682E+00,3.87842273E+01
1.90000000E+00,1.00000000E-01,8.26797016E-05,1.04960004E+06,5.06165816E+00,4.30263881E+01,-0.00000000E+00,-0.00000000E+00,-2.24897519E-36,-2.49896110E-36,6.71348194E+07,3.64521697E+07,6.72708965E-03,3.65291615E-03,-6.71321433E+07,-3.64501650E+07,-1.60088553E+02,-1.83202947E+02,-0.00000000E+00,-0.00000000E+00,6.69866758E-06,3.58419567E-06,-0.00000000E+00,-0.00000000E+00,6.69866827E-06,3.58419617E-06,-3.25324772E+03,-2.39903447E+03,-3.20542042E-01,-3.57370162E-01,3.25339408E+02,2.39914230E+02,2.16000000E+02,2.40000000E+02,1.04960004E+06,5.06165816E+00,4.30263881E+01
2.00000000E+00,1.00000000E-01,6.14015281E-05,1.04958422E+06,5.04491068E+00,4.71303197E+01,-0.00000000E+00,-0.00000000E+00,-2.49814350E-36,-2.49069263E-36,7.07926318E+07,3.65781245E+07,7.09364758E-03,3.66557928E-03,-7.07897555E+07,-3.65761224E+07,-1.78434745E+02,-1.83317017E+02,-0.00000000E+00,-0.00000000E+00,7.05756771E-06,3.58845733E-06,-0.00000000E+00,-0.00000000E+00,7.05756845E-06,3.58845783E-06,-3.49314736E+03,-2.39899649E+03,-3.56180888E-01,-3.56213415E-01,3.49330451E+02,2.39910431E+02,2.40000000E+02,2.40000000E+02,1.04958422E+06,5.04491068E+00,4.71303197E+01
2.10000000E+00,1.00000000E-01,4.20223904E-05,1.04956815E+06,5.02819442E+00,5.11001862E+01,-0.00000000E+00,-0.00000000E+00,-2.74648596E-36,-2.48243958E-36,7.44630742E+07,3.67044240E+07,7.46147541E-03,3.67827817E-03,-7.44599979E+07,-3.67024244E+07,-1.96792314E+02,-1.83431012E+02,-0.00000000E+00,-0.00000000E+00,7.41688932E-06,3.59267842E-06,-0.00000000E+00,-0.00000000E+00,7.41689011E-06,3.59267892E-06,-3.73304315E+03,-2.39895783E+03,-3.91704161E-01,-3.55058659E-01,3.73321107E+02,2.39906563E+02,2.64000000E+02,2.40000000E+02,1.04956815E+06,5.02819442E+00,5.11001862E+01
