Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Vaq Total Mas [mol],Region Region__all Vim Total Mas [mol]
1.10000000E+00,1.00000000E-01,5.68099921E-04,1.04980999E+06,1.92312685E+01,4.39764336E+00,-0.00000000E+00,-0.00000000E+00,-5.21403181E-37,-9.49470015E-36,1.49395946E+06,1.35847969E+06,1.52161546E-04,1.38384834E-04,-1.49275908E+06,-1.35632024E+06,-3.11168813E-05,-5.08428948E-06,-0.00000000E+00,-0.00000000E+00,6.40348932E-07,6.69899303E-07,-0.00000000E+00,-0.00000000E+00,6.40349174E-07,6.69899883E-07,-1.33400662E+03,-2.39956424E+03,-1.80032174E-08,-4.82541702E-08,1.33400901E+02,2.39956856E+02,2.40000000E+01,2.40000000E+02,1.04980999E+06,1.92312685E+01,4.39764336E+00
1.20000000E+00,1.00000000E-01,5.81937775E-04,1.04980998E+06,3.15027968E+01,1.50439640E+01,-0.00000000E+00,-0.00000000E+00,-1.80388029E-36,-1.55533290E-35,1.62980817E+06,1.35848705E+06,1.66000028E-04,1.38384426E-04,-1.62839184E+06,-1.35632762E+06,-3.16252924E-05,-5.08535846E-06,-0.00000000E+00,-0.00000000E+00,7.07338890E-07,6.69897171E-07,-0.00000000E+00,-0.00000000E+00,7.07339192E-07,6.69897766E-07,-1.57396304E+03,-2.39956420E+03,-5.75308122E-05,-4.09874400E-03,1.57396587E+02,2.39956852E+02,4.80000000E+01,2.40000000E+02,1.04980998E+06,3.15027968E+01,1.50439640E+01
1.30000000E+00,1.00000000E-01,5.82469876E-04,1.04980996E+06,3.93262734E+01,2.94391686E+01,-0.00000000E+00,-0.00000000E+00,-3.57164450E-36,-1.94158912E-35,1.76565761E+06,1.35849441E+06,1.79838540E-04,1.38385095E-04,-1.76402534E+06,-1.35633497E+06,-3.35879929E-05,-1.19585070E-04,-0.00000000E+00,-0.00000000E+00,7.74328722E-07,6.69896732E-07,-0.00000000E+00,-0.00000000E+00,7.74329083E-07,6.69897335E-07,-1.81391945E+03,-2.39956417E+03,-1.02322938E-02,-3.25538612E-01,1.81392271E+02,2.39956848E+02,7.20000000E+01,2.40000000E+02,1.04980996E+06,3.93262734E+01,2.94391686E+01
1.40000000E+00,1.00000000E-01,5.83002401E-04,1.04980994E+06,4.42568708E+01,4.59846103E+01,-0.00000000E+00,-0.00000000E+00,-5.64748529E-36,-2.18501975E-35,1.90150778E+06,1.35850174E+06,1.93677123E-04,1.38385834E-04,-1.89965957E+06,-1.35634231E+06,-1.14341028E-03,-5.20189719E-02,-0.00000000E+00,-0.00000000E+00,8.41318576E-07,6.69897539E-07,-0.00000000E+00,-0.00000000E+00,8.41318998E-07,6.69898144E-07,-2.05387587E+03,-2.39956413E+03,-9.48057440E-02,-1.35670728E+00,2.05387956E+02,2.39956844E+02,9.60000000E+01,2.40000000E+02,1.04980994E+06,4.42568708E+01,4.59846103E+01
1.50000000E+00,1.00000000E-01,5.83535358E-04,1.04980992E+06,4.72983857E+01,6.36454291E+01,-0.00000000E+00,-0.00000000E+00,-7.91574835E-36,-2.33518369E-35,2.03735869E+06,1.35850907E+06,2.07515781E-04,1.38386574E-04,-2.03529453E+06,-1.35634963E+06,-4.82120219E-02,-1.30771617E+00,-0.00000000E+00,-0.00000000E+00,9.08308552E-07,6.69899106E-07,-0.00000000E+00,-0.00000000E+00,9.08309034E-07,6.69899712E-07,-2.29383228E+03,-2.39956409E+03,-2.63207093E-01,-1.87636918E+00,2.29383640E+02,2.39956840E+02,1.20000000E+02,2.40000000E+02,1.04980992E+06,4.72983857E+01,6.36454291E+01
1.60000000E+00,1.00000000E-01,5.84068548E-04,1.04980991E+06,4.89691287E+01,8.17325757E+01,-0.00000000E+00,-0.00000000E+00,-1.02982872E-35,-2.41767066E-35,2.17321033E+06,1.35851637E+06,2.21354512E-04,1.38387312E-04,-2.17093023E+06,-1.35635693E+06,-3.96674692E-01,-6.05088070E+00,-0.00000000E+00,-0.00000000E+00,9.75298706E-07,6.69901086E-07,-0.00000000E+00,-0.00000000E+00,9.75299249E-07,6.69901691E-07,-2.53378868E+03,-2.39956405E+03,-4.56397349E-01,-1.95638049E+00,2.53379324E+02,2.39956836E+02,1.44000000E+02,2.40000000E+02,1.04980991E+06,4.89691287E+01,8.17325757E+01
1.70000000E+00,1.00000000E-01,5.84601820E-04,1.04980989E+06,4.96107136E+01,9.97323209E+01,-0.00000000E+00,-0.00000000E+00,-1.27353586E-35,-2.44934662E-35,2.30906269E+06,1.35852366E+06,2.35193317E-04,1.38388048E-04,-2.30656665E+06,-1.35636422E+06,-1.27293847E+00,-1.09256481E+01,-0.00000000E+00,-0.00000000E+00,1.04228907E-06,6.69903257E-07,-0.00000000E+00,-0.00000000E+00,1.04228967E-06,6.69903861E-07,-2.77374508E+03,-2.39956401E+03,-6.52460101E-01,-1.96221222E+00,2.77375007E+02,2.39956833E+02,1.68000000E+02,2.40000000E+02,1.04980989E+06,4.96107136E+01,9.97323209E+01
1.80000000E+00,1.00000000E-01,5.85135092E-04,1.04980987E+06,4.97596345E+01,1.17333549E+02,-0.00000000E+00,-0.00000000E+00,-1.51894972E-35,-2.45669905E-35,2.44491579E+06,1.35853093E+06,2.49032195E-04,1.38388783E-04,-2.44220380E+06,-1.35637149E+06,-2.48564298E+00,-1.28549115E+01,-0.00000000E+00,-0.00000000E+00,1.10927965E-06,6.69905488E-07,-0.00000000E+00,-0.00000000E+00,1.10928031E-06,6.69906092E-07,-3.01370148E+03,-2.39956397E+03,-8.48701205E-01,-1.96247797E+00,3.01370690E+02,2.39956829E+02,1.92000000E+02,2.40000000E+02,1.04980987E+06,4.97596345E+01,1.17333549E+02
1.90000000E+00,1.00000000E-01,5.85668326E-04,1.04980986E+06,4.97807111E+01,1.34432886E+02,-0.00000000E+00,-0.00000000E+00,-1.76469080E-35,-2.45773964E-35,2.58076961E+06,1.35853819E+06,2.62871147E-04,1.38389516E-04,-2.57784167E+06,-1.35637875E+06,-3.79623240E+00,-1.32312225E+01,-0.00000000E+00,-0.00000000E+00,1.17627045E-06,6.69907719E-07,-0.00000000E+00,-0.00000000E+00,1.17627117E-06,6.69908323E-07,-3.25365787E+03,-2.39956393E+03,-1.04494979E+00,-1.96248817E+00,3.25366372E+02,2.39956825E+02,2.16000000E+02,2.40000000E+02,1.04980986E+06,4.97807111E+01,1.34432886E+02
2.00000000E+00,1.00000000E-01,5.86201507E-04,1.04980984E+06,4.97825777E+01,1.51021391E+02,-0.00000000E+00,-0.00000000E+00,-2.01047138E-35,-2.45783179E-35,2.71662415E+06,1.35854544E+06,2.76710172E-04,1.38390248E-04,-2.71348027E+06,-1.35638600E+06,-5.12237836E+00,-1.32746005E+01,-0.00000000E+00,-0.00000000E+00,1.24326147E-06,6.69909928E-07,-0.00000000E+00,-0.00000000E+00,1.24326226E-06,6.69910532E-07,-3.49361426E+03,-2.39956389E+03,-1.24119874E+00,-1.96248978E+00,3.49362054E+02,2.39956821E+02,2.40000000E+02,2.40000000E+02,1.04980984E+06,4.97825777E+01,1.51021391E+02
2.10000000E+00,1.00000000E-01,5.86734634E-04,1.04980982E+06,4.97825859E+01,1.67111359E+02,-0.00000000E+00,-0.00000000E+00,-2.25625470E-35,-2.45783220E-35,2.85247942E+06,1.35855267E+06,2.90549270E-04,1.38390978E-04,-2.84911960E+06,-1.35639322E+06,-6.45008879E+00,-1.32780766E+01,-0.00000000E+00,-0.00000000E+00,1.31025271E-06,6.69912111E-07,-0.00000000E+00,-0.00000000E+00,1.31025356E-06,6.69912715E-07,-3.73357064E+03,-2.39956385E+03,-1.43744783E+00,-1.96249114E+00,3.73357736E+02,2.39956817E+02,2.64000000E+02,2.40000000E+02,1.04980982E+06,4.97825859E+01,1.67111359E+02
2.20000000E+00,1.00000000E-01,5.87267702E-04,1.04980981E+06,4.97824669E+01,1.82717518E+02,-0.00000000E+00,-0.00000000E+00,-2.50203760E-35,-2.45782632E-35,2.98833540E+06,1.35855988E+06,3.04388440E-04,1.38391707E-04,-2.98475964E+06,-1.35640044E+06,-7.77792124E+00,-1.32784047E+01,-0.00000000E+00,-0.00000000E+00,1.37724417E-06,6.69914268E-07,-0.00000000E+00,-0.00000000E+00,1.37724507E-06,6.69914872E-07,-3.97352703E+03,-2.39956381E+03,-1.63369705E+00,-1.96249251E+00,3.97353417E+02,2.39956813E+02,2.88000000E+02,2.40000000E+02,1.04980981E+06,4.97824669E+01,1.82717518E+02
2.30000000E+00,1.00000000E-01,5.87800711E-04,1.04980979E+06,4.97823412E+01,1.97854397E+02,-0.00000000E+00,-0.00000000E+00,-2.74781990E-35,-2.45782012E-35,3.12419211E+06,1.35856708E+06,3.18227684E-04,1.38392434E-04,-3.12040040E+06,-1.35640764E+06,-9.10577320E+00,-1.32785510E+01,-0.00000000E+00,-0.00000000E+00,1.44423584E-06,6.69916399E-07,-0.00000000E+00,-0.00000000E+00,1.44423680E-06,6.69917004E-07,-4.21348340E+03,-2.39956377E+03,-1.82994642E+00,-1.96249387E+00,4.21349098E+02,2.39956809E+02,3.12000000E+02,2.40000000E+02,1.04980979E+06,4.97823412E+01,1.97854397E+02
2.40000000E+00,1.00000000E-01,5.88333661E-04,1.04980977E+06,4.97822152E+01,2.12536109E+02,-0.00000000E+00,-0.00000000E+00,-2.99360157E-35,-2.45781390E-35,3.26004954E+06,1.35857426E+06,3.32067000E-04,1.38393160E-04,-3.25604189E+06,-1.35641482E+06,-1.04336392E+01,-1.32786890E+01,-0.00000000E+00,-0.00000000E+00,1.51122772E-06,6.69918506E-07,-0.00000000E+00,-0.00000000E+00,1.51122874E-06,6.69919110E-07,-4.45343978E+03,-2.39956373E+03,-2.02619592E+00,-1.96249523E+00,4.45344779E+02,2.39956805E+02,3.36000000E+02,2.40000000E+02,1.04980977E+06,4.97822152E+01,2.12536109E+02
2.50000000E+00,1.00000000E-01,5.88866552E-04,1.04980976E+06,4.97820893E+01,2.26776339E+02,-0.00000000E+00,-0.00000000E+00,-3.23938262E-35,-2.45780768E-35,3.39590768E+06,1.35858143E+06,3.45906388E-04,1.38393884E-04,-3.39168408E+06,-1.35642199E+06,-1.17615189E+01,-1.32788266E+01,-0.00000000E+00,-0.00000000E+00,1.57821980E-06,6.69920588E-07,-0.00000000E+00,-0.00000000E+00,1.57822089E-06,6.69921192E-07,-4.69339614E+03,-2.39956369E+03,-2.22244555E+00,-1.96249659E+00,4.69340459E+02,2.39956801E+02,3.60000000E+02,2.40000000E+02,1.04980976E+06,4.97820893E+01,2.26776339E+02
2.60000000E+00,1.00000000E-01,5.89399385E-04,1.04980974E+06,4.97819633E+01,2.40588362E+02,-0.00000000E+00,-0.00000000E+00,-3.48516305E-35,-2.45780146E-35,3.53176654E+06,1.35858859E+06,3.59745849E-04,1.38394607E-04,-3.52732700E+06,-1.35642915E+06,-1.30894124E+01,-1.32789642E+01,-0.00000000E+00,-0.00000000E+00,1.64521210E-06,6.69922645E-07,-0.00000000E+00,-0.00000000E+00,1.64521324E-06,6.69923249E-07,-4.93335251E+03,-2.39956365E+03,-2.41869533E+00,-1.96249795E+00,4.93336138E+02,2.39956797E+02,3.84000000E+02,2.40000000E+02,1.04980974E+06,4.97819633E+01,2.40588362E+02
2.70000000E+00,1.00000000E-01,5.89932166E-04,1.04980973E+06,4.97818374E+01,2.53985054E+02,-0.00000000E+00,-0.00000000E+00,-3.73094286E-35,-2.45779525E-35,3.66762611E+06,1.35859573E+06,3.73585382E-04,1.38395328E-04,-3.66297063E+06,-1.35643629E+06,-1.44173197E+01,-1.32791018E+01,-0.00000000E+00,-0.00000000E+00,1.71220459E-06,6.69924679E-07,-0.00000000E+00,-0.00000000E+00,1.71220580E-06,6.69925284E-07,-5.17330887E+03,-2.39956361E+03,-2.61494523E+00,-1.96249931E+00,5.17331818E+02,2.39956793E+02,4.08000000E+02,2.40000000E+02,1.04980973E+06,4.97818374E+01,2.53985054E+02
2.80000000E+00,1.00000000E-01,5.90464886E-04,1.04980971E+06,4.97817115E+01,2.66978905E+02,-0.00000000E+00,-0.00000000E+00,-3.97672204E-35,-2.45778903E-35,3.80348640E+06,1.35860286E+06,3.87424987E-04,1.38396048E-04,-3.79861497E+06,-1.35644342E+06,-1.57452407E+01,-1.32792394E+01,-0.00000000E+00,-0.00000000E+00,1.77919729E-06,6.69926690E-07,-0.00000000E+00,-0.00000000E+00,1.77919856E-06,6.69927294E-07,-5.41326523E+03,-2.39956357E+03,-2.81119528E+00,-1.96250068E+00,5.41327497E+02,2.39956789E+02,4.32000000E+02,2.40000000E+02,1.04980971E+06,4.97817115E+01,2.66978905E+02
2.90000000E+00,1.00000000E-01,5.90997548E-04,1.04980969E+06,4.97815856E+01,2.79582027E+02,-0.00000000E+00,-0.00000000E+00,-4.22250061E-35,-2.45778281E-35,3.93934740E+06,1.35860998E+06,4.01264664E-04,1.38396767E-04,-3.93426002E+06,-1.35645054E+06,-1.70731755E+01,-1.32793770E+01,-0.00000000E+00,-0.00000000E+00,1.84619018E-06,6.69928678E-07,-0.00000000E+00,-0.00000000E+00,1.84619151E-06,6.69929283E-07,-5.65322158E+03,-2.39956353E+03,-3.00744546E+00,-1.96250204E+00,5.65323175E+02,2.39956785E+02,4.56000000E+02,2.40000000E+02,1.04980969E+06,4.97815856E+01,2.79582027E+02
3.00000000E+00,1.00000000E-01,5.91530152E-04,1.04980968E+06,4.97814597E+01,2.91806170E+02,-0.00000000E+00,-0.00000000E+00,-4.46827855E-35,-2.45777660E-35,4.07520911E+06,1.35861708E+06,4.15104412E-04,1.38397484E-04,-4.06990579E+06,-1.35645764E+06,-1.84011241E+01,-1.32795146E+01,-0.00000000E+00,-0.00000000E+00,1.91318327E-06,6.69930644E-07,-0.00000000E+00,-0.00000000E+00,1.91318466E-06,6.69931249E-07,-5.89317793E+03,-2.39956349E+03,-3.20369578E+00,-1.96250340E+00,5.89318853E+02,2.39956781E+02,4.80000000E+02,2.40000000E+02,1.04980968E+06,4.97814597E+01,2.91806170E+02
3.10000000E+00,1.00000000E-01,5.92062697E-04,1.04980966E+06,4.97813338E+01,3.03662729E+02,-0.00000000E+00,-0.00000000E+00,-4.71405587E-35,-2.45777038E-35,4.21107152E+06,1.35862417E+06,4.28944232E-04,1.38398200E-04,-4.20555226E+06,-1.35646473E+06,-1.97290864E+01,-1.32796521E+01,-0.00000000E+00,-0.00000000E+00,1.98017656E-06,6.69932588E-07,-0.00000000E+00,-0.00000000E+00,1.98017801E-06,6.69933193E-07,-6.13313428E+03,-2.39956345E+03,-3.39994623E+00,-1.96250476E+00,6.13314531E+02,2.39956778E+02,5.04000000E+02,2.40000000E+02,1.04980966E+06,4.97813338E+01,3.03662729E+02
3.20000000E+00,1.00000000E-01,5.92595185E-04,1.04980964E+06,4.97812079E+01,3.15162757E+02,-0.00000000E+00,-0.00000000E+00,-4.95983257E-35,-2.45776417E-35,4.34693465E+06,1.35863124E+06,4.42784124E-04,1.38398915E-04,-4.34119944E+06,-1.35647180E+06,-2.10570624E+01,-1.32797896E+01,-0.00000000E+00,-0.00000000E+00,2.04717004E-06,6.69934511E-07,-0.00000000E+00,-0.00000000E+00,2.04717154E-06,6.69935115E-07,-6.37309062E+03,-2.39956341E+03,-3.59619682E+00,-1.96250612E+00,6.37310208E+02,2.39956774E+02,5.28000000E+02,2.40000000E+02,1.04980964E+06,4.97812079E+01,3.15162757E+02
3.30000000E+00,1.00000000E-01,5.93127614E-04,1.04980963E+06,4.97810821E+01,3.26316975E+02,-0.00000000E+00,-0.00000000E+00,-5.20560865E-35,-2.45775795E-35,4.48279848E+06,1.35863831E+06,4.56624087E-04,1.38399628E-04,-4.47684733E+06,-1.35647886E+06,-2.23850522E+01,-1.32799272E+01,-0.00000000E+00,-0.00000000E+00,2.11416370E-06,6.69936413E-07,-0.00000000E+00,-0.00000000E+00,2.11416527E-06,6.69937017E-07,-6.61304696E+03,-2.39956337E+03,-3.79244754E+00,-1.96250748E+00,6.61305885E+02,2.39956770E+02,5.52000000E+02,2.40000000E+02,1.04980963E+06,4.97810821E+01,3.26316975E+02
3.40000000E+00,1.00000000E-01,5.93659986E-04,1.04980961E+06,4.97809563E+01,3.37135782E+02,-0.00000000E+00,-0.00000000E+00,-5.45138410E-35,-2.45775174E-35,4.61866301E+06,1.35864536E+06,4.70464121E-04,1.38400340E-04,-4.61249592E+06,-1.35648591E+06,-2.37130558E+01,-1.32800647E+01,-0.00000000E+00,-0.00000000E+00,2.18115756E-06,6.69938294E-07,-0.00000000E+00,-0.00000000E+00,2.18115919E-06,6.69938898E-07,-6.85300329E+03,-2.39956334E+03,-3.98869840E+00,-1.96250884E+00,6.85301562E+02,2.39956766E+02,5.76000000E+02,2.40000000E+02,1.04980961E+06,4.97809563E+01,3.37135782E+02
