Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Vaq Total Mas [mol],Region Region__all Vim Total Mas [mol]
1.10000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,2.17680939E+01,1.82890257E+00,-0.00000000E+00,-0.00000000E+00,-6.13954622E-37,-1.07471671E-35,3.78490020E+04,3.47032273E+04,4.34191161E-06,4.08883568E-06,-3.66483991E+04,-3.25436289E+04,-1.61361625E-06,-4.84639650E-07,-0.00000000E+00,-0.00000000E+00,1.45862407E-08,1.99569018E-08,-0.00000000E+00,-0.00000000E+00,1.45862151E-08,1.99568358E-08,-1.33400534E+03,-2.39956207E+03,-3.91924538E-08,-3.43443557E-08,1.33400540E+02,2.39956218E+02,2.40000000E+01,2.40000000E+02,1.04980842E+06,2.17680939E+01,1.82890257E+00
1.20000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,3.99639966E+01,6.51582128E+00,-0.00000000E+00,-0.00000000E+00,-2.20904836E-36,-1.97307442E-35,4.13193252E+04,3.47032328E+04,4.75090636E-06,4.09071189E-06,-3.99027618E+04,-3.25436271E+04,-1.65760859E-06,-4.07402222E-07,-0.00000000E+00,-0.00000000E+00,1.66131679E-08,2.04960265E-08,-0.00000000E+00,-0.00000000E+00,1.66131355E-08,2.04959555E-08,-1.57396155E+03,-2.39956207E+03,-4.22961222E-08,-2.86428824E-08,1.57396162E+02,2.39956218E+02,4.80000000E+01,2.40000000E+02,1.04980842E+06,3.99639966E+01,6.51582128E+00
1.30000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,5.51979046E+01,1.34777413E+01,-0.00000000E+00,-0.00000000E+00,-4.61778555E-36,-2.72519422E-35,4.47896485E+04,3.47032330E+04,5.16005667E-06,4.09204775E-06,-4.31571246E+04,-3.25436274E+04,-1.69459102E-06,-3.42494565E-07,-0.00000000E+00,-0.00000000E+00,1.86888736E-08,2.09465427E-08,-0.00000000E+00,-0.00000000E+00,1.86888338E-08,2.09464675E-08,-1.81391775E+03,-2.39956207E+03,-4.48861002E-08,-2.39118630E-08,1.81391784E+02,2.39956218E+02,7.20000000E+01,2.40000000E+02,1.04980842E+06,5.51979046E+01,1.34777413E+01
1.40000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,6.79531359E+01,2.22519698E+01,-0.00000000E+00,-0.00000000E+00,-7.70775223E-36,-3.35493821E-35,4.82599719E+04,3.47032332E+04,5.56931787E-06,4.09300059E-06,-4.64114873E+04,-3.25436276E+04,-1.72568255E-06,-2.87948398E-07,-0.00000000E+00,-0.00000000E+00,2.08053407E-08,2.13230122E-08,-0.00000000E+00,-0.00000000E+00,2.08052932E-08,2.13229336E-08,-2.05387396E+03,-2.39956207E+03,-4.70490110E-08,-1.99735920E-08,2.05387406E+02,2.39956218E+02,9.60000000E+01,2.40000000E+02,1.04980842E+06,6.79531359E+01,2.22519698E+01
1.50000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,7.86338915E+01,3.24543115E+01,-0.00000000E+00,-0.00000000E+00,-1.13681339E-35,-3.88226237E-35,5.17302952E+04,3.47032335E+04,5.97865824E-06,4.09368151E-06,-4.96658501E+04,-3.25436278E+04,-1.75182358E-06,-2.42109672E-07,-0.00000000E+00,-0.00000000E+00,2.29558694E-08,2.16376035E-08,-0.00000000E+00,-0.00000000E+00,2.29558139E-08,2.16375221E-08,-2.29383017E+03,-2.39956207E+03,-4.88560743E-08,-1.66900613E-08,2.29383028E+02,2.39956218E+02,1.20000000E+02,2.40000000E+02,1.04980842E+06,7.86338915E+01,3.24543115E+01
1.60000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,8.75782236E+01,4.37661195E+01,-0.00000000E+00,-0.00000000E+00,-1.55061798E-35,-4.32385683E-35,5.52006186E+04,3.47032337E+04,6.38805525E-06,4.09416913E-06,-5.29202129E+04,-3.25436280E+04,-1.77380437E-06,-2.03588379E-07,-0.00000000E+00,-0.00000000E+00,2.51348613E-08,2.19004855E-08,-0.00000000E+00,-0.00000000E+00,2.51347975E-08,2.19004018E-08,-2.53378638E+03,-2.39956207E+03,-5.03663037E-08,-1.39501488E-08,2.53378649E+02,2.39956218E+02,1.44000000E+02,2.40000000E+02,1.04980842E+06,8.75782236E+01,4.37661195E+01
1.70000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,9.50689194E+01,5.59234293E+01,-0.00000000E+00,-0.00000000E+00,-2.00442483E-35,-4.69368318E-35,5.86709420E+04,3.47032339E+04,6.79749287E-06,4.09451908E-06,-5.61745757E+04,-3.25436283E+04,-1.79228905E-06,-1.71216406E-07,-0.00000000E+00,-0.00000000E+00,2.73376377E-08,2.21201557E-08,-0.00000000E+00,-0.00000000E+00,2.73375654E-08,2.21200700E-08,-2.77374258E+03,-2.39956207E+03,-5.16287674E-08,-1.16626528E-08,2.77374271E+02,2.39956218E+02,1.68000000E+02,2.40000000E+02,1.04980842E+06,9.50689194E+01,5.59234293E+01
1.80000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.01342583E+02,6.87078945E+01,-0.00000000E+00,-0.00000000E+00,-2.49173383E-35,-5.00342291E-35,6.21412654E+04,3.47032341E+04,7.20695967E-06,4.09477077E-06,-5.94289386E+04,-3.25436285E+04,-1.80783571E-06,-1.44012110E-07,-0.00000000E+00,-0.00000000E+00,2.95602888E-08,2.23037154E-08,-0.00000000E+00,-0.00000000E+00,2.95602079E-08,2.23036282E-08,-3.01369879E+03,-2.39956207E+03,-5.26843309E-08,-9.75213316E-09,3.01369893E+02,2.39956218E+02,1.92000000E+02,2.40000000E+02,1.04980842E+06,1.01342583E+02,6.87078945E+01
1.90000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.06597213E+02,8.19392258E+01,-0.00000000E+00,-0.00000000E+00,-3.00710258E-35,-5.26285149E-35,6.56115888E+04,3.47032343E+04,7.61644747E-06,4.09495217E-06,-6.26833015E+04,-3.25436287E+04,-1.82091337E-06,-1.21150553E-07,-0.00000000E+00,-0.00000000E+00,3.17995475E-08,2.24570991E-08,-0.00000000E+00,-0.00000000E+00,3.17994578E-08,2.24570106E-08,-3.25365500E+03,-2.39956207E+03,-5.35670610E-08,-8.15596959E-09,3.25365515E+02,2.39956218E+02,2.16000000E+02,2.40000000E+02,1.04980842E+06,1.06597213E+02,8.19392258E+01
2.00000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.10976329E+02,9.54739380E+01,-0.00000000E+00,-0.00000000E+00,-3.54658547E-35,-5.47905472E-35,6.90819123E+04,3.47032346E+04,8.02595077E-06,4.09508209E-06,-6.59376643E+04,-3.25436289E+04,-1.83186195E-06,-1.02033810E-07,-0.00000000E+00,-0.00000000E+00,3.40530436E-08,2.25846118E-08,-0.00000000E+00,-0.00000000E+00,3.40529449E-08,2.25845222E-08,-3.49361120E+03,-2.39956207E+03,-5.43016263E-08,-6.82888499E-09,3.49361137E+02,2.39956218E+02,2.40000000E+02,2.40000000E+02,1.04980842E+06,1.10976329E+02,9.54739380E+01
2.10000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.14629416E+02,1.09180751E+02,-0.00000000E+00,-0.00000000E+00,-4.10606992E-35,-5.65941285E-35,7.25522358E+04,3.47032348E+04,8.43546508E-06,4.09517561E-06,-6.91920273E+04,-3.25436291E+04,-1.84103852E-06,-8.60338704E-08,-0.00000000E+00,-0.00000000E+00,3.63183187E-08,2.26907189E-08,-0.00000000E+00,-0.00000000E+00,3.63182111E-08,2.26906285E-08,-3.73356741E+03,-2.39956207E+03,-5.49135765E-08,-5.72418097E-09,3.73356759E+02,2.39956218E+02,2.64000000E+02,2.40000000E+02,1.04980842E+06,1.14629416E+02,1.09180751E+02
2.20000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.17695486E+02,1.22954396E+02,-0.00000000E+00,-0.00000000E+00,-4.68172951E-35,-5.81078908E-35,7.60225593E+04,3.47032350E+04,8.84498709E-06,4.09524384E-06,-7.24463902E+04,-3.25436293E+04,-1.84877738E-06,-7.25627123E-08,-0.00000000E+00,-0.00000000E+00,3.85930957E-08,2.27795577E-08,-0.00000000E+00,-0.00000000E+00,3.85929790E-08,2.27794666E-08,-3.97352362E+03,-2.39956207E+03,-5.54265693E-08,-4.79874663E-09,3.97352380E+02,2.39956218E+02,2.88000000E+02,2.40000000E+02,1.04980842E+06,1.17695486E+02,1.22954396E+02
2.30000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.20268941E+02,1.36716056E+02,-0.00000000E+00,-0.00000000E+00,-5.27096530E-35,-5.93784425E-35,7.94928828E+04,3.47032352E+04,9.25451473E-06,4.09529370E-06,-7.57007531E+04,-3.25436296E+04,-1.85530576E-06,-6.12206629E-08,-0.00000000E+00,-0.00000000E+00,4.08758280E-08,2.28539376E-08,-0.00000000E+00,-0.00000000E+00,4.08757022E-08,2.28538459E-08,-4.21347983E+03,-2.39956207E+03,-5.58566546E-08,-4.02335834E-09,4.21348002E+02,2.39956218E+02,3.12000000E+02,2.40000000E+02,1.04980842E+06,1.20268941E+02,1.36716056E+02
2.40000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.22428986E+02,1.50401647E+02,-0.00000000E+00,-0.00000000E+00,-5.87159622E-35,-6.04448876E-35,8.29632063E+04,3.47032354E+04,9.66404648E-06,4.09533018E-06,-7.89551161E+04,-3.25436298E+04,-1.86081498E-06,-5.16712178E-08,-0.00000000E+00,-0.00000000E+00,4.31652209E-08,2.29162110E-08,-0.00000000E+00,-0.00000000E+00,4.31650858E-08,2.29161189E-08,-4.45343603E+03,-2.39956207E+03,-5.62172680E-08,-3.37358832E-09,4.45343624E+02,2.39956218E+02,3.36000000E+02,2.40000000E+02,1.04980842E+06,1.22428986E+02,1.50401647E+02
2.50000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.24242076E+02,1.63959382E+02,-0.00000000E+00,-0.00000000E+00,-6.48179187E-35,-6.13400358E-35,8.64335299E+04,3.47032356E+04,1.00735812E-05,4.09535691E-06,-8.22094791E+04,-3.25436300E+04,-1.86546611E-06,-4.36310567E-08,-0.00000000E+00,-0.00000000E+00,4.54601902E-08,2.29683478E-08,-0.00000000E+00,-0.00000000E+00,4.54600459E-08,2.29682553E-08,-4.69339224E+03,-2.39956207E+03,-5.65196593E-08,-2.82900949E-09,4.69339246E+02,2.39956218E+02,3.60000000E+02,2.40000000E+02,1.04980842E+06,1.24242076E+02,1.63959382E+02
2.60000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.25763971E+02,1.77347727E+02,-0.00000000E+00,-0.00000000E+00,-7.10001603E-35,-6.20914175E-35,8.99038535E+04,3.47032358E+04,1.04831182E-05,4.09537651E-06,-8.54638421E+04,-3.25436302E+04,-1.86939479E-06,-3.68616383E-08,-0.00000000E+00,-0.00000000E+00,4.77598281E-08,2.30119973E-08,-0.00000000E+00,-0.00000000E+00,4.77596745E-08,2.30119046E-08,-4.93334845E+03,-2.39956207E+03,-5.67732504E-08,-2.37253440E-09,4.93334868E+02,2.39956218E+02,3.84000000E+02,2.40000000E+02,1.04980842E+06,1.25763971E+02,1.77347727E+02
2.70000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.27041466E+02,1.90533690E+02,-0.00000000E+00,-0.00000000E+00,-7.72497933E-35,-6.27221346E-35,9.33741771E+04,3.47032361E+04,1.08926568E-05,4.09539090E-06,-8.87182052E+04,-3.25436304E+04,-1.87271518E-06,-3.11621224E-08,-0.00000000E+00,-0.00000000E+00,5.00633746E-08,2.30485408E-08,-0.00000000E+00,-0.00000000E+00,5.00632117E-08,2.30484478E-08,-5.17330465E+03,-2.39956207E+03,-5.69859333E-08,-1.98986487E-09,5.17330490E+02,2.39956218E+02,4.08000000E+02,2.40000000E+02,1.04980842E+06,1.27041466E+02,1.90533690E+02
2.80000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.28113825E+02,2.03491393E+02,-0.00000000E+00,-0.00000000E+00,-8.35559961E-35,-6.32515740E-35,9.68445007E+04,3.47032363E+04,1.13021966E-05,4.09540146E-06,-9.19725682E+04,-3.25436306E+04,-1.87552343E-06,-2.63634114E-08,-0.00000000E+00,-0.00000000E+00,5.23701934E-08,2.30791346E-08,-0.00000000E+00,-0.00000000E+00,5.23700212E-08,2.30790414E-08,-5.41326086E+03,-2.39956207E+03,-5.71643200E-08,-1.66903344E-09,5.41326111E+02,2.39956218E+02,4.32000000E+02,2.40000000E+02,1.04980842E+06,1.28113825E+02,2.03491393E+02
2.90000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.29014005E+02,2.16200868E+02,-0.00000000E+00,-0.00000000E+00,-8.99096854E-35,-6.36960053E-35,1.00314824E+05,3.47032365E+04,1.17117372E-05,4.09540922E-06,-9.52269313E+04,-3.25436308E+04,-1.87790048E-06,-2.23231338E-08,-0.00000000E+00,-0.00000000E+00,5.46797516E-08,2.31047470E-08,-0.00000000E+00,-0.00000000E+00,5.46795701E-08,2.31046537E-08,-5.65321707E+03,-2.39956207E+03,-5.73139509E-08,-1.40002100E-09,5.65321733E+02,2.39956218E+02,4.56000000E+02,2.40000000E+02,1.04980842E+06,1.29014005E+02,2.16200868E+02
3.00000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.29769660E+02,2.28647057E+02,-0.00000000E+00,-0.00000000E+00,-9.63032369E-35,-6.40690829E-35,1.03785148E+05,3.47032367E+04,1.21212785E-05,4.09541490E-06,-9.84812944E+04,-3.25436310E+04,-1.87991448E-06,-1.89214195E-08,-0.00000000E+00,-0.00000000E+00,5.69916033E-08,2.31261888E-08,-0.00000000E+00,-0.00000000E+00,5.69914125E-08,2.31260954E-08,-5.89317328E+03,-2.39956207E+03,-5.74394691E-08,-1.17443777E-09,5.89317355E+02,2.39956218E+02,4.80000000E+02,2.40000000E+02,1.04980842E+06,1.29769660E+02,2.28647057E+02
3.10000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.30404002E+02,2.40818967E+02,-0.00000000E+00,-0.00000000E+00,-1.02730251E-34,-6.43822668E-35,1.07255472E+05,3.47032369E+04,1.25308203E-05,4.09541907E-06,-1.01735658E+05,-3.25436312E+04,-1.88162282E-06,-1.60573441E-08,-0.00000000E+00,-0.00000000E+00,5.93053749E-08,2.31441388E-08,-0.00000000E+00,-0.00000000E+00,5.93051748E-08,2.31440454E-08,-6.13312948E+03,-2.39956207E+03,-5.75447664E-08,-9.85256900E-10,6.13312977E+02,2.39956218E+02,5.04000000E+02,2.40000000E+02,1.04980842E+06,1.30404002E+02,2.40818967E+02
3.20000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.30936514E+02,2.52708970E+02,-0.00000000E+00,-0.00000000E+00,-1.09185356E-34,-6.46451754E-35,1.10725795E+05,3.47032371E+04,1.29403624E-05,4.09542210E-06,-1.04990021E+05,-3.25436314E+04,-1.88307380E-06,-1.36459339E-08,-0.00000000E+00,-0.00000000E+00,6.16207538E-08,2.31591655E-08,-0.00000000E+00,-0.00000000E+00,6.16205443E-08,2.31590721E-08,-6.37308569E+03,-2.39956207E+03,-5.76331050E-08,-8.26592042E-10,6.37308599E+02,2.39956218E+02,5.28000000E+02,2.40000000E+02,1.04980842E+06,1.30936514E+02,2.52708970E+02
3.30000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.31383546E+02,2.64312215E+02,-0.00000000E+00,-0.00000000E+00,-1.15664043E-34,-6.48658817E-35,1.14196119E+05,3.47032373E+04,1.33499048E-05,4.09542430E-06,-1.08244384E+05,-3.25436316E+04,-1.88430810E-06,-1.16156457E-08,-0.00000000E+00,-0.00000000E+00,6.39374782E-08,2.31717448E-08,-0.00000000E+00,-0.00000000E+00,6.39372593E-08,2.31716513E-08,-6.61304190E+03,-2.39956207E+03,-5.77072198E-08,-6.93511401E-10,6.61304221E+02,2.39956218E+02,5.52000000E+02,2.40000000E+02,1.04980842E+06,1.31383546E+02,2.64312215E+02
3.40000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.31758824E+02,2.75626129E+02,-0.00000000E+00,-0.00000000E+00,-1.22162525E-34,-6.50511618E-35,1.17666443E+05,3.47032375E+04,1.37594473E-05,4.09542589E-06,-1.11498747E+05,-3.25436318E+04,-1.88535996E-06,-9.90624316E-09,-0.00000000E+00,-0.00000000E+00,6.62553289E-08,2.31822751E-08,-0.00000000E+00,-0.00000000E+00,6.62551007E-08,2.31821815E-08,-6.85299810E+03,-2.39956207E+03,-5.77694039E-08,-5.81882331E-10,6.85299842E+02,2.39956218E+02,5.76000000E+02,2.40000000E+02,1.04980842E+06,1.31758824E+02,2.75626129E+02
3.50000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.32073868E+02,2.86650013E+02,-0.00000000E+00,-0.00000000E+00,-1.28677627E-34,-6.52067036E-35,1.21136767E+05,3.47032377E+04,1.41689900E-05,4.09542703E-06,-1.14753110E+05,-3.25436320E+04,-1.88625822E-06,-8.46701063E-09,-0.00000000E+00,-0.00000000E+00,6.85741225E-08,2.31910900E-08,-0.00000000E+00,-0.00000000E+00,6.85738850E-08,2.31909964E-08,-7.09295431E+03,-2.39956207E+03,-5.78215801E-08,-4.88241368E-10,7.09295464E+02,2.39956218E+02,6.00000000E+02,2.40000000E+02,1.04980842E+06,1.32073868E+02,2.86650013E+02
3.60000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.32338348E+02,2.97384691E+02,-0.00000000E+00,-0.00000000E+00,-1.35206680E-34,-6.53372811E-35,1.24607090E+05,3.47032379E+04,1.45785327E-05,4.09542782E-06,-1.18007473E+05,-3.25436322E+04,-1.88702715E-06,-7.25524788E-09,-0.00000000E+00,-0.00000000E+00,7.08937054E-08,2.31984688E-08,-0.00000000E+00,-0.00000000E+00,7.08934585E-08,2.31983753E-08,-7.33291052E+03,-2.39956207E+03,-5.78653607E-08,-4.09685522E-10,7.33291086E+02,2.39956218E+02,6.24000000E+02,2.40000000E+02,1.04980842E+06,1.32338348E+02,2.97384691E+02
3.70000000E+00,1.00000000E-01,4.00000000E-03,1.04980842E+06,1.32560381E+02,3.07832229E+02,-0.00000000E+00,-0.00000000E+00,-1.41747446E-34,-6.54469020E-35,1.28077414E+05,3.47032381E+04,1.49880755E-05,4.09542837E-06,-1.21261837E+05,-3.25436324E+04,-1.88768720E-06,-6.23500343E-09,-0.00000000E+00,-0.00000000E+00,7.32139490E-08,2.32046455E-08,-0.00000000E+00,-0.00000000E+00,7.32136927E-08,2.32045519E-08,-7.57286673E+03,-2.39956207E+03,-5.79020980E-08,-3.43781333E-10,7.57286708E+02,2.39956218E+02,6.48000000E+02,2.40000000E+02,1.04980842E+06,1.32560381E+02,3.07832229E+02
