Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Vaq Total Mas [mol],Region Region__all Vim Total Mas [mol]
1.00000000E-01,3.70000000E-02,2.10000000E-02,1.04980856E+06,8.24309326E-05,1.99387990E-05,-0.00000000E+00,-0.00000000E+00,6.59748656E-43,1.11426710E-41,1.35799880E+04,1.35815795E+05,1.41536367E-06,1.44154355E-05,-1.35721425E+04,-1.35679744E+05,-1.18351855E-06,-1.06269856E-05,-0.00000000E+00,-0.00000000E+00,1.20538195E-09,2.03556875E-08,-0.00000000E+00,-0.00000000E+00,1.20538193E-09,2.03556869E-08,-8.71760979E+00,-1.51172424E+02,-7.26653829E-10,-1.18383229E-08,8.71761132E-01,1.51172451E+01,8.71920000E-11,1.51200000E-09,1.04980856E+06,8.24309326E-05,1.99387990E-05
2.00000000E-01,3.60000000E-02,2.28907962E-02,1.04980856E+06,6.51634309E-05,3.46698086E-05,-0.00000000E+00,-0.00000000E+00,2.31015276E-42,1.96678832E-41,2.71651502E+04,1.35876058E+05,2.87178043E-06,1.46295063E-05,-2.71307333E+04,-1.35521888E+05,-2.10209475E-06,-8.33157409E-06,-0.00000000E+00,-0.00000000E+00,4.21962308E-09,3.59160896E-08,-0.00000000E+00,-0.00000000E+00,4.21962280E-09,3.59160852E-08,-3.82418242E+01,-3.93528215E+02,-2.69820070E-09,-2.41751188E-08,3.82418309E+00,3.93528284E+01,3.82488000E-10,3.93600000E-09,1.04980856E+06,6.51634309E-05,3.46698086E-05
3.00000000E-01,1.00000000E-01,3.53697144E-03,1.04980856E+06,5.17752801E-05,4.58040810E-05,-0.00000000E+00,-0.00000000E+00,4.68839545E-42,2.62778046E-41,4.07549051E+04,1.35897549E+05,4.33976028E-06,1.47024053E-05,-4.06772963E+04,-1.35465630E+05,-2.82348868E-06,-6.53519408E-06,-0.00000000E+00,-0.00000000E+00,8.56168133E-09,4.79706781E-08,-0.00000000E+00,-0.00000000E+00,8.56168021E-09,4.79706676E-08,-8.62330698E+01,-4.79912457E+02,-5.25066898E-09,-2.31149070E-08,8.62330850E+00,4.79912542E+01,8.62488000E-10,4.80000000E-09,1.04980856E+06,5.17752801E-05,4.58040810E-05
4.00000000E-01,1.00000000E-01,1.83790443E-02,1.04980856E+06,4.13874748E-05,5.41630795E-05,-0.00000000E+00,-0.00000000E+00,7.62997033E-42,3.14064125E-41,5.43506268E+04,1.35957217E+05,5.81245280E-06,1.47361442E-05,-5.42082299E+04,-1.35309336E+05,-3.39027232E-06,-5.11991852E-06,-0.00000000E+00,-0.00000000E+00,1.39305613E-08,5.73155586E-08,-0.00000000E+00,-0.00000000E+00,1.39305583E-08,5.73155363E-08,-1.58219938E+02,-7.19868685E+02,-8.25913636E-09,-2.71625438E-08,1.58219966E+01,7.19868812E+01,1.58248800E-09,7.20000000E-09,1.04980856E+06,4.13874748E-05,5.41630795E-05
5.00000000E-01,1.00000000E-01,9.03782808E-03,1.04980856E+06,3.33583175E-05,6.03491351E-05,-0.00000000E+00,-0.00000000E+00,1.10143399E-41,3.53705221E-41,6.79523150E+04,1.36016882E+05,7.28745324E-06,1.47538298E-05,-6.77235343E+04,-1.35153045E+05,-3.83407097E-06,-4.01257134E-06,-0.00000000E+00,-0.00000000E+00,2.01058388E-08,6.45320942E-08,-0.00000000E+00,-0.00000000E+00,2.01058325E-08,6.45320562E-08,-2.54202430E+02,-9.59824913E+02,-1.13993337E-08,-2.83739106E-08,2.54202474E+01,9.59825082E+01,2.54248800E-09,9.60000000E-09,1.04980856E+06,3.33583175E-05,6.03491351E-05
6.00000000E-01,1.00000000E-01,2.34837502E-02,1.04980856E+06,2.71621453E-05,6.48558031E-05,-0.00000000E+00,-0.00000000E+00,1.47426473E-41,3.84296608E-41,8.15599700E+04,1.36076550E+05,8.76379956E-06,1.47650621E-05,-8.12232093E+04,-1.34996749E+05,-4.18115178E-06,-3.14730746E-06,-0.00000000E+00,-0.00000000E+00,2.69069019E-08,7.00959768E-08,-0.00000000E+00,-0.00000000E+00,2.69068904E-08,7.00959198E-08,-3.74180544E+02,-1.19978114E+03,-1.44675165E-08,-2.78016089E-08,3.74180610E+01,1.19978135E+02,3.74248800E-09,1.20000000E-08,1.04980856E+06,2.71621453E-05,6.48558031E-05
7.00000000E-01,1.00000000E-01,1.49229345E-02,1.04980856E+06,2.23634416E-05,6.80910002E-05,-0.00000000E+00,-0.00000000E+00,1.87329890E-41,4.07988494E-41,9.51735918E+04,1.36136218E+05,1.02410858E-05,1.47735612E-05,-9.47072548E+04,-1.34840455E+05,-4.45361188E-06,-2.46878049E-06,-0.00000000E+00,-0.00000000E+00,3.41842758E-08,7.44009064E-08,-0.00000000E+00,-0.00000000E+00,3.41842570E-08,7.44008281E-08,-5.18154280E+02,-1.43973737E+03,-1.73554135E-08,-2.61444944E-08,5.18154372E+01,1.43973762E+02,5.18248800E-09,1.44000000E-08,1.04980856E+06,2.23634416E-05,6.80910002E-05
8.00000000E-01,1.00000000E-01,1.74349332E-02,1.04980856E+06,1.86502455E-05,7.03470372E-05,-0.00000000E+00,-0.00000000E+00,2.29267046E-41,4.26321074E-41,1.08793179E+05,1.36195876E+05,1.17191398E-05,1.47808227E-05,-1.08175671E+05,-1.34684165E+05,-4.66742092E-06,-1.93698214E-06,-0.00000000E+00,-0.00000000E+00,4.18309713E-08,7.77287229E-08,-0.00000000E+00,-0.00000000E+00,4.18309430E-08,7.77286216E-08,-6.86123640E+02,-1.67969359E+03,-1.99963067E-08,-2.39002692E-08,6.86123761E+01,1.67969389E+02,6.86248800E-09,1.68000000E-08,1.04980856E+06,1.86502455E-05,7.03470372E-05
9.00000000E-01,1.00000000E-01,1.98028249E-02,1.04980856E+06,1.57783784E-05,7.18523218E-05,-0.00000000E+00,-0.00000000E+00,2.72779015E-41,4.40499892E-41,1.22418734E+05,1.36255546E+05,1.31978823E-05,1.47875130E-05,-1.21628458E+05,-1.34527869E+05,-4.83522152E-06,-1.52024981E-06,-0.00000000E+00,-0.00000000E+00,4.97633563E-08,8.02998490E-08,-0.00000000E+00,-0.00000000E+00,4.97633160E-08,8.02997241E-08,-8.78088622E+02,-1.91964982E+03,-2.23613701E-08,-2.14013117E-08,8.78088778E+01,1.91965016E+02,8.78248800E-09,1.92000000E-08,1.04980856E+06,1.57783784E-05,7.18523218E-05
1.00000000E+00,1.00000000E-01,2.68605390E-03,1.04980856E+06,1.35555684E-05,7.27861838E-05,-0.00000000E+00,-0.00000000E+00,3.17504656E-41,4.51474222E-41,1.36050255E+05,1.36315215E+05,1.46772760E-05,1.47939328E-05,-1.35065615E+05,-1.34371572E+05,-4.96709122E-06,-1.19335556E-06,-0.00000000E+00,-0.00000000E+00,5.79156784E-08,8.22877009E-08,-0.00000000E+00,-0.00000000E+00,5.79156238E-08,8.22875521E-08,-1.09404923E+03,-2.15960605E+03,-2.44482163E-08,-1.88578811E-08,1.09404942E+02,2.15960643E+02,1.09424880E-08,2.16000000E-08,1.04980856E+06,1.35555684E-05,7.27861838E-05
1.10000000E+00,1.00000000E-01,8.07509627E-03,1.04980856E+06,2.10051978E+01,2.59573917E+00,-0.00000000E+00,-0.00000000E+00,-5.92493159E-37,-1.03705144E-35,1.49687743E+05,1.36374877E+05,1.61573033E-05,1.48002177E-05,-1.48487143E+05,-1.34215281E+05,-5.07160075E-06,-9.34863440E-07,-0.00000000E+00,-0.00000000E+00,6.62330891E-08,8.38370903E-08,-0.00000000E+00,-0.00000000E+00,6.62330178E-08,8.38369176E-08,-1.33400545E+03,-2.39956227E+03,-2.62814720E-08,-1.63679044E-08,1.33400569E+02,2.39956270E+02,2.40000000E+01,2.40000000E+02,1.04980856E+06,2.10051978E+01,2.59573917E+00
1.20000000E+00,1.00000000E-01,3.23694345E-03,1.04980856E+06,3.74613716E+01,9.03907414E+00,-0.00000000E+00,-0.00000000E+00,-2.08509383E-36,-1.84951625E-35,1.63325233E+05,1.36374895E+05,1.76373237E-05,1.48001982E-05,-1.61908673E+05,-1.34215292E+05,-5.15378173E-06,-7.33199977E-07,-0.00000000E+00,-0.00000000E+00,7.46840689E-08,8.50341341E-08,-0.00000000E+00,-0.00000000E+00,7.46839797E-08,8.50339509E-08,-1.57396168E+03,-2.39956227E+03,-2.77171013E-08,-1.27808353E-08,1.57396196E+02,2.39956270E+02,4.80000000E+01,2.40000000E+02,1.04980856E+06,3.74613716E+01,9.03907414E+00
1.30000000E+00,1.00000000E-01,8.07509627E-03,1.04980856E+06,5.03186846E+01,1.83937869E+01,-0.00000000E+00,-0.00000000E+00,-4.29004601E-36,-2.48430016E-35,1.76962723E+05,1.36374907E+05,1.91173437E-05,1.48002016E-05,-1.75330203E+05,-1.34215304E+05,-5.21827099E-06,-5.75464111E-07,-0.00000000E+00,-0.00000000E+00,8.32391602E-08,8.59549244E-08,-0.00000000E+00,-0.00000000E+00,8.32390523E-08,8.59547334E-08,-1.81391791E+03,-2.39956227E+03,-2.88383962E-08,-9.98105289E-09,1.81391823E+02,2.39956270E+02,7.20000000E+01,2.40000000E+02,1.04980856E+06,5.03186846E+01,1.83937869E+01
1.40000000E+00,1.00000000E-01,3.23694345E-03,1.04980856E+06,6.03610299E+01,2.98956069E+01,-0.00000000E+00,-0.00000000E+00,-7.05233872E-36,-2.98010509E-35,1.90600215E+05,1.36374920E+05,2.05973642E-05,1.48002061E-05,-1.88751735E+05,-1.34215317E+05,-5.26890344E-06,-4.52133852E-07,-0.00000000E+00,-0.00000000E+00,9.18744340E-08,8.66627576E-08,-0.00000000E+00,-0.00000000E+00,9.18743067E-08,8.66625610E-08,-2.05387413E+03,-2.39956227E+03,-2.97139697E-08,-7.79587864E-09,2.05387450E+02,2.39956270E+02,9.60000000E+01,2.40000000E+02,1.04980856E+06,6.03610299E+01,2.98956069E+01
