Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Vaq Total Mas [mol],Region Region__all Vim Total Mas [mol]
1.10000000E+00,1.00000000E-01,1.50204333E-04,1.04981218E+06,1.62923490E+01,6.67617550E+00,-0.00000000E+00,-0.00000000E+00,-4.67472880E-37,-8.04371360E-36,9.43741917E+06,8.58922630E+06,9.48598829E-04,8.63346824E-04,-9.43622633E+06,-8.58707352E+06,-6.25605761E-01,-5.48379210E+01,-0.00000000E+00,-0.00000000E+00,2.13573515E-06,2.00648548E-06,-0.00000000E+00,-0.00000000E+00,2.13573566E-06,2.00648643E-06,-1.33400769E+03,-2.39956138E+03,-4.45426143E-02,-1.12446414E+00,1.33402280E+02,2.39958856E+02,2.40000000E+01,2.40000000E+02,1.04981218E+06,1.62923490E+01,6.67617550E+00
1.20000000E+00,1.00000000E-01,3.75129438E-04,1.04981149E+06,1.70963031E+01,1.84185366E+01,-0.00000000E+00,-0.00000000E+00,-1.30741944E-36,-8.44063723E-36,1.02965272E+07,8.59108011E+06,1.03495214E-03,8.63533132E-04,-1.02951191E+07,-8.58892736E+06,-1.10629000E+01,-1.11805650E+02,-0.00000000E+00,-0.00000000E+00,2.33640964E-06,2.00668311E-06,-0.00000000E+00,-0.00000000E+00,2.33641025E-06,2.00668405E-06,-1.57396366E+03,-2.39955977E+03,-1.57280371E-01,-1.12741551E+00,1.57398149E+02,2.39958695E+02,4.80000000E+01,2.40000000E+02,1.04981149E+06,1.70963031E+01,1.84185366E+01
1.30000000E+00,1.00000000E-01,3.97128430E-04,1.04981081E+06,1.70933341E+01,2.98652971E+01,-0.00000000E+00,-0.00000000E+00,-2.15139945E-36,-8.43917140E-36,1.11558202E+07,8.59293033E+06,1.12132405E-03,8.63719082E-04,-1.11541968E+07,-8.59077756E+06,-2.22453933E+01,-1.11817934E+02,-0.00000000E+00,-0.00000000E+00,2.53710359E-06,2.00687846E-06,-0.00000000E+00,-0.00000000E+00,2.53710429E-06,2.00687940E-06,-1.81391948E+03,-2.39955816E+03,-2.70017111E-01,-1.12723926E+00,1.81394002E+02,2.39958534E+02,7.20000000E+01,2.40000000E+02,1.04981081E+06,1.70933341E+01,2.98652971E+01
1.40000000E+00,1.00000000E-01,4.19124115E-04,1.04981012E+06,1.70903652E+01,4.09666543E+01,-0.00000000E+00,-0.00000000E+00,-2.99523287E-36,-8.43770559E-36,1.20152979E+07,8.59477699E+06,1.20771452E-03,8.63904675E-04,-1.20134592E+07,-8.59262422E+06,-3.34291095E+01,-1.11830151E+02,-0.00000000E+00,-0.00000000E+00,2.73781675E-06,2.00707132E-06,-0.00000000E+00,-0.00000000E+00,2.73781755E-06,2.00707226E-06,-2.05387513E+03,-2.39955655E+03,-3.82736222E-01,-1.12706302E+00,2.05389840E+02,2.39958373E+02,9.60000000E+01,2.40000000E+02,1.04981012E+06,1.70903652E+01,4.09666543E+01
1.50000000E+00,1.00000000E-01,4.41114814E-04,1.04980944E+06,1.70873967E+01,5.17329975E+01,-0.00000000E+00,-0.00000000E+00,-3.83891971E-36,-8.43624001E-36,1.28749599E+07,8.59662016E+06,1.29412351E-03,8.64089917E-04,-1.28729060E+07,-8.59446739E+06,-4.46140484E+01,-1.11842367E+02,-0.00000000E+00,-0.00000000E+00,2.93854888E-06,2.00726173E-06,-0.00000000E+00,-0.00000000E+00,2.93854977E-06,2.00726268E-06,-2.29383063E+03,-2.39955493E+03,-4.95437707E-01,-1.12688680E+00,2.29385661E+02,2.39958211E+02,1.20000000E+02,2.40000000E+02,1.04980944E+06,1.70873967E+01,5.17329975E+01
1.60000000E+00,1.00000000E-01,5.84790677E-05,1.04980876E+06,1.70844287E+01,6.21744040E+01,-0.00000000E+00,-0.00000000E+00,-4.68246002E-36,-8.43477465E-36,1.37348059E+07,8.59845989E+06,1.38055100E-03,8.64274814E-04,-1.37325367E+07,-8.59630711E+06,-5.58002098E+01,-1.11854582E+02,-0.00000000E+00,-0.00000000E+00,3.13929974E-06,2.00744976E-06,-0.00000000E+00,-0.00000000E+00,3.13930072E-06,2.00745070E-06,-2.53378596E+03,-2.39955332E+03,-6.08121568E-01,-1.12671060E+00,2.53381466E+02,2.39958050E+02,1.44000000E+02,2.40000000E+02,1.04980876E+06,1.70844287E+01,6.21744040E+01
1.70000000E+00,1.00000000E-01,8.05485511E-05,1.04980808E+06,1.70814611E+01,7.23006470E+01,-0.00000000E+00,-0.00000000E+00,-5.52585380E-36,-8.43330953E-36,1.45948355E+07,8.60029621E+06,1.46699693E-03,8.64459369E-04,-1.45923510E+07,-8.59814342E+06,-6.69875937E+01,-1.11866796E+02,-0.00000000E+00,-0.00000000E+00,3.34006909E-06,2.00763544E-06,-0.00000000E+00,-0.00000000E+00,3.34007017E-06,2.00763638E-06,-2.77374113E+03,-2.39955170E+03,-7.20787806E-01,-1.12653442E+00,2.77377255E+02,2.39957888E+02,1.68000000E+02,2.40000000E+02,1.04980808E+06,1.70814611E+01,7.23006470E+01
1.80000000E+00,1.00000000E-01,1.02612712E-04,1.04980739E+06,1.70784940E+01,8.21212068E+01,-0.00000000E+00,-0.00000000E+00,-6.36910107E-36,-8.43184464E-36,1.54550485E+07,8.60212917E+06,1.55346129E-03,8.64643588E-04,-1.54523487E+07,-8.59997638E+06,-7.81761999E+01,-1.11879010E+02,-0.00000000E+00,-0.00000000E+00,3.54085672E-06,2.00781882E-06,-0.00000000E+00,-0.00000000E+00,3.54085789E-06,2.00781977E-06,-3.01369614E+03,-2.39955008E+03,-8.33436424E-01,-1.12635826E+00,3.01373027E+02,2.39957726E+02,1.92000000E+02,2.40000000E+02,1.04980739E+06,1.70784940E+01,8.21212068E+01
1.90000000E+00,1.00000000E-01,1.24671554E-04,1.04980671E+06,1.70755274E+01,9.16452780E+01,-0.00000000E+00,-0.00000000E+00,-7.21220188E-36,-8.43037998E-36,1.63154443E+07,8.60395881E+06,1.63994404E-03,8.64827475E-04,-1.63125293E+07,-8.60180603E+06,-8.93660284E+01,-1.11891222E+02,-0.00000000E+00,-0.00000000E+00,3.74166239E-06,2.00799996E-06,-0.00000000E+00,-0.00000000E+00,3.74166365E-06,2.00800090E-06,-3.25365098E+03,-2.39954845E+03,-9.46067423E-01,-1.12618212E+00,3.25368784E+02,2.39957564E+02,2.16000000E+02,2.40000000E+02,1.04980671E+06,1.70755274E+01,9.16452780E+01
2.00000000E+00,1.00000000E-01,1.46725084E-04,1.04980603E+06,1.70725613E+01,1.00881779E+02,-0.00000000E+00,-0.00000000E+00,-8.05515622E-36,-8.42891555E-36,1.71760229E+07,8.60578518E+06,1.72644515E-03,8.65011034E-04,-1.71728925E+07,-8.60363240E+06,-1.00557079E+02,-1.11903434E+02,-0.00000000E+00,-0.00000000E+00,3.94248588E-06,2.00817889E-06,-0.00000000E+00,-0.00000000E+00,3.94248724E-06,2.00817984E-06,-3.49360566E+03,-2.39954683E+03,-1.05868081E+00,-1.12600600E+00,3.49364524E+02,2.39957401E+02,2.40000000E+02,2.40000000E+02,1.04980603E+06,1.70725613E+01,1.00881779E+02
2.10000000E+00,1.00000000E-01,1.68773302E-04,1.04980535E+06,1.70695956E+01,1.09839358E+02,-0.00000000E+00,-0.00000000E+00,-8.89796414E-36,-8.42745136E-36,1.80367837E+07,8.60760833E+06,1.81296457E-03,8.65194269E-04,-1.80334381E+07,-8.60545554E+06,-1.11749352E+02,-1.11915644E+02,-0.00000000E+00,-0.00000000E+00,4.14332699E-06,2.00835567E-06,-0.00000000E+00,-0.00000000E+00,4.14332844E-06,2.00835661E-06,-3.73356018E+03,-2.39954520E+03,-1.17127657E+00,-1.12582990E+00,3.73360248E+02,2.39957238E+02,2.64000000E+02,2.40000000E+02,1.04980535E+06,1.70695956E+01,1.09839358E+02
