Time [d],dt_flow [d],dt_tran [d],Global Water Mass [kg],Global Vaq [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
8.80000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.48666665E+05,-0.00000000E+00,-0.00000000E+00,-1.26292123E+02,-2.66946876E+00,3.76386044E+06,4.30959538E+04,3.76445876E-04,4.31028047E-06,4.09502197E+06,4.68877313E+04,4.09567304E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-3.18212909E-13,-1.86522095E-14,-0.00000000E+00,-0.00000000E+00,-3.18155926E-13,-1.86515975E-14,-8.73208364E+06,-9.99817802E+04,-2.12070586E+04,-9.22361382E+02,8.73201119E+05,9.99809506E+03,8.70000000E+05,1.00000000E+04,7.76991745E+06,8.48666665E+05
8.90000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.57714550E+05,-0.00000000E+00,-0.00000000E+00,-1.28986370E+02,-2.69424689E+00,3.80695639E+06,4.30959538E+04,3.80756157E-04,4.31028047E-06,4.14190970E+06,4.68877313E+04,4.14256823E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-3.37778482E-13,-1.95655733E-14,-0.00000000E+00,-0.00000000E+00,-3.37720889E-13,-1.95649622E-14,-8.83206542E+06,-9.99817802E+04,-2.21564793E+04,-9.49420720E+02,8.83199214E+05,9.99809506E+03,8.80000000E+05,1.00000000E+04,7.76991745E+06,8.57714550E+05
9.00000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.66735059E+05,-0.00000000E+00,-0.00000000E+00,-1.31705278E+02,-2.71890892E+00,3.85005235E+06,4.30959538E+04,3.85066437E-04,4.31028047E-06,4.18879743E+06,4.68877313E+04,4.18946342E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-3.58289943E-13,-2.05114601E-14,-0.00000000E+00,-0.00000000E+00,-3.58231738E-13,-2.05108497E-14,-8.93204720E+06,-9.99817802E+04,-2.31332515E+04,-9.76772250E+02,8.93197309E+05,9.99809506E+03,8.90000000E+05,1.00000000E+04,7.76991745E+06,8.66735059E+05
9.10000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.75727906E+05,-0.00000000E+00,-0.00000000E+00,-1.34448733E+02,-2.74345467E+00,3.89314830E+06,4.30959538E+04,3.89376718E-04,4.31028047E-06,4.23568516E+06,4.68877313E+04,4.23635860E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-3.79780521E-13,-2.14905787E-14,-0.00000000E+00,-0.00000000E+00,-3.79721707E-13,-2.14899691E-14,-9.03202898E+06,-9.99817802E+04,-2.41376608E+04,-1.00440930E+03,9.03195404E+05,9.99809506E+03,9.00000000E+05,1.00000000E+04,7.76991745E+06,8.75727906E+05
9.20000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.84692813E+05,-0.00000000E+00,-0.00000000E+00,-1.37216617E+02,-2.76788398E+00,3.93624425E+06,4.30959538E+04,3.93686998E-04,4.31028047E-06,4.28257289E+06,4.68877313E+04,4.28325379E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-4.02284164E-13,-2.25036424E-14,-0.00000000E+00,-0.00000000E+00,-4.02224741E-13,-2.25030336E-14,-9.13201076E+06,-9.99817802E+04,-2.51699860E+04,-1.03232519E+03,9.13193499E+05,9.99809506E+03,9.10000000E+05,1.00000000E+04,7.76991745E+06,8.84692813E+05
9.30000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.93629507E+05,-0.00000000E+00,-0.00000000E+00,-1.40008814E+02,-2.79219672E+00,3.97934021E+06,4.30959538E+04,3.97997279E-04,4.31028047E-06,4.32946063E+06,4.68877313E+04,4.33014898E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-4.25835532E-13,-2.35513687E-14,-0.00000000E+00,-0.00000000E+00,-4.25775502E-13,-2.35507607E-14,-9.23199254E+06,-9.99817802E+04,-2.62304993E+04,-1.06051330E+03,9.23191594E+05,9.99809506E+03,9.20000000E+05,1.00000000E+04,7.76991745E+06,8.93629507E+05
9.40000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.02537724E+05,-0.00000000E+00,-0.00000000E+00,-1.42825207E+02,-2.81639273E+00,4.02243616E+06,4.30959538E+04,4.02307559E-04,4.31028047E-06,4.37634836E+06,4.68877313E+04,4.37704416E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-4.50470012E-13,-2.46344794E-14,-0.00000000E+00,-0.00000000E+00,-4.50409374E-13,-2.46338723E-14,-9.33197432E+06,-9.99817802E+04,-2.73194663E+04,-1.08896697E+03,9.33189689E+05,9.99809506E+03,9.30000000E+05,1.00000000E+04,7.76991745E+06,9.02537724E+05
9.50000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.11417204E+05,-0.00000000E+00,-0.00000000E+00,-1.45665678E+02,-2.84047190E+00,4.06553212E+06,4.30959538E+04,4.06617840E-04,4.31028047E-06,4.42323609E+06,4.68877313E+04,4.42393935E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-4.76223712E-13,-2.57537003E-14,-0.00000000E+00,-0.00000000E+00,-4.76162468E-13,-2.57530940E-14,-9.43195610E+06,-9.99817802E+04,-2.84371459E+04,-1.11767962E+03,9.43187784E+05,9.99809506E+03,9.40000000E+05,1.00000000E+04,7.76991745E+06,9.11417204E+05
9.60000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.20267695E+05,-0.00000000E+00,-0.00000000E+00,-1.48530113E+02,-2.86443410E+00,4.10862807E+06,4.30959538E+04,4.10928120E-04,4.31028047E-06,4.47012382E+06,4.68877313E+04,4.47083453E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-5.03133473E-13,-2.69097613E-14,-0.00000000E+00,-0.00000000E+00,-5.03071624E-13,-2.69091558E-14,-9.53193788E+06,-9.99817802E+04,-2.95837906E+04,-1.14664468E+03,9.53185879E+05,9.99809506E+03,9.50000000E+05,1.00000000E+04,7.76991745E+06,9.20267695E+05
9.70000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.29088951E+05,-0.00000000E+00,-0.00000000E+00,-1.51418392E+02,-2.88827922E+00,4.15172402E+06,4.30959538E+04,4.15238401E-04,4.31028047E-06,4.51701155E+06,4.68877313E+04,4.51772972E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-5.31236869E-13,-2.81033958E-14,-0.00000000E+00,-0.00000000E+00,-5.31174415E-13,-2.81027911E-14,-9.63191966E+06,-9.99817802E+04,-3.07596462E+04,-1.17585560E+03,9.63183974E+05,9.99809506E+03,9.60000000E+05,1.00000000E+04,7.76991745E+06,9.29088951E+05
9.80000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.37880733E+05,-0.00000000E+00,-0.00000000E+00,-1.54330399E+02,-2.91200718E+00,4.19481998E+06,4.30959538E+04,4.19548681E-04,4.31028047E-06,4.56389928E+06,4.68877313E+04,4.56462491E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-5.60572210E-13,-2.93353413E-14,-0.00000000E+00,-0.00000000E+00,-5.60509152E-13,-2.93347374E-14,-9.73190144E+06,-9.99817802E+04,-3.19649521E+04,-1.20530589E+03,9.73182069E+05,9.99809506E+03,9.70000000E+05,1.00000000E+04,7.76991745E+06,9.37880733E+05
9.90000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.46642808E+05,-0.00000000E+00,-0.00000000E+00,-1.57266017E+02,-2.93561787E+00,4.23791593E+06,4.30959538E+04,4.23858962E-04,4.31028047E-06,4.61078701E+06,4.68877313E+04,4.61152009E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-5.91178549E-13,-3.06063386E-14,-0.00000000E+00,-0.00000000E+00,-5.91114888E-13,-3.06057355E-14,-9.83188322E+06,-9.99817802E+04,-3.31999412E+04,-1.23498909E+03,9.83180164E+05,9.99809506E+03,9.80000000E+05,1.00000000E+04,7.76991745E+06,9.46642808E+05
1.00000000E+02,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.55374950E+05,-0.00000000E+00,-0.00000000E+00,-1.60225128E+02,-2.95911122E+00,4.28101188E+06,4.30959538E+04,4.28169242E-04,4.31028047E-06,4.65767474E+06,4.68877313E+04,4.65841528E-04,4.68951862E-06,-0.00000000E+00,-0.00000000E+00,-6.23095681E-13,-3.19171321E-14,-0.00000000E+00,-0.00000000E+00,-6.23031418E-13,-3.19165299E-14,-9.93186500E+06,-9.99817802E+04,-3.44648400E+04,-1.26489880E+03,9.93178259E+05,9.99809506E+03,9.90000000E+05,1.00000000E+04,7.76991745E+06,9.55374950E+05
