Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,1.05615408E-02,1.39983488E+08,1.23820217E-02,2.94907202E-05,-0.00000000E+00,-0.00000000E+00,1.46365313E-40,1.99704754E-40,1.73989982E+08,1.74080565E+08,1.74002009E-02,1.74092848E-02,-1.73989979E+08,-1.74080078E+08,-1.51043602E-02,-1.36736297E-02,-0.00000000E+00,-0.00000000E+00,1.45456516E-40,1.98465309E-40,-0.00000000E+00,-0.00000000E+00,1.45456516E-40,1.98465309E-40,-8.08102778E+02,-1.22625533E+03,-7.20020898E-08,-1.08277914E-07,8.08117954E+01,1.22627838E+02,8.08197600E-09,1.22640000E-08,7.77023846E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,1.02739371E-02,1.39982884E+08,1.25128045E+02,2.17426179E-05,-0.00000000E+00,-0.00000000E+00,-1.10507329E-35,-1.54426478E-35,3.48257102E+08,1.74328942E+08,3.48281988E-02,1.74341993E-02,-3.48255540E+08,-1.74327384E+08,-8.73758255E+01,-2.01015420E+02,-0.00000000E+00,-0.00000000E+00,3.44196094E-40,1.98659017E-40,-0.00000000E+00,-0.00000000E+00,3.44196096E-40,1.98659018E-40,-3.20781191E+03,-2.39970655E+03,-1.91369052E-01,-2.31758950E-01,3.20787220E+02,2.39975166E+02,2.40000000E+02,2.40000000E+02,7.77020495E+06,1.63109157E+09
3.00000000E+00,1.00000000E+00,5.01921422E-03,1.39982276E+08,1.24985118E+02,1.60303250E-05,-0.00000000E+00,-0.00000000E+00,-2.64815808E-35,-1.54250065E-35,5.22833561E+08,1.74576460E+08,5.22872275E-02,1.74590288E-02,-5.22830445E+08,-1.74574905E+08,-2.89116800E+02,-2.01613475E+02,-0.00000000E+00,-0.00000000E+00,5.42651082E-40,1.98382824E-40,-0.00000000E+00,-0.00000000E+00,5.42651086E-40,1.98382827E-40,-5.60750803E+03,-2.39969612E+03,-4.22871529E-01,-2.31446633E-01,5.60761342E+02,2.39974122E+02,4.80000000E+02,2.40000000E+02,7.77017123E+06,1.63109157E+09
4.00000000E+00,1.00000000E+00,6.43647080E-03,1.39981663E+08,1.24822645E+02,1.18187724E-05,-0.00000000E+00,-0.00000000E+00,-4.18923849E-35,-1.54049528E-35,6.97657813E+08,1.74824251E+08,6.97711141E-02,1.74838865E-02,-6.97653147E+08,-1.74822702E+08,-4.90927255E+02,-2.01663414E+02,-0.00000000E+00,-0.00000000E+00,7.40849593E-40,1.98130049E-40,-0.00000000E+00,-0.00000000E+00,7.40849602E-40,1.98130054E-40,-8.00719362E+03,-2.39968559E+03,-6.54061965E-01,-2.31134733E-01,8.00734411E+02,2.39973069E+02,7.20000000E+02,2.40000000E+02,7.77013720E+06,1.63109157E+09
5.00000000E+00,1.00000000E+00,7.85209075E-03,1.39981045E+08,1.24660319E+02,8.71368874E-06,-0.00000000E+00,-0.00000000E+00,-5.72831400E-35,-1.53849171E-35,8.72730141E+08,1.75072328E+08,8.72798878E-02,1.75087737E-02,-8.72723931E+08,-1.75070784E+08,-6.92787512E+02,-2.01713309E+02,-0.00000000E+00,-0.00000000E+00,9.38796587E-40,1.97879112E-40,-0.00000000E+00,-0.00000000E+00,9.38796602E-40,1.97879118E-40,-1.04068686E+04,-2.39967496E+03,-8.84940676E-01,-2.30823145E-01,1.04070642E+03,2.39972006E+02,9.60000000E+02,2.40000000E+02,7.77010287E+06,1.63109157E+09
6.00000000E+00,1.00000000E+00,9.26607911E-03,1.39980421E+08,1.24498138E+02,6.42438310E-06,-0.00000000E+00,-0.00000000E+00,-7.26538640E-35,-1.53648993E-35,1.04805083E+09,1.75320691E+08,1.04813578E-01,1.75336904E-02,-1.04804308E+09,-1.75319153E+08,-8.94697527E+02,-2.01763160E+02,-0.00000000E+00,-0.00000000E+00,1.13649389E-39,1.97629992E-40,-0.00000000E+00,-0.00000000E+00,1.13649391E-39,1.97629997E-40,-1.28065328E+04,-2.39966423E+03,-1.11550797E+00,-2.30511866E-01,1.28067735E+03,2.39970932E+02,1.20000000E+03,2.40000000E+02,7.77006824E+06,1.63109157E+09
7.00000000E+00,1.00000000E+00,1.06784374E-02,1.39979792E+08,1.24336103E+02,4.73653352E-06,-0.00000000E+00,-0.00000000E+00,-8.80045748E-35,-1.53448996E-35,1.22362017E+09,1.75569342E+08,1.22372215E-01,1.75586368E-02,-1.22361089E+09,-1.75567809E+08,-1.09665725E+03,-2.01812967E+02,-0.00000000E+00,-0.00000000E+00,1.33394330E-39,1.97382666E-40,-0.00000000E+00,-0.00000000E+00,1.33394332E-39,1.97382671E-40,-1.52061862E+04,-2.39965340E+03,-1.34576416E+00,-2.30200898E-01,1.52064720E+03,2.39969849E+02,1.44000000E+03,2.40000000E+02,7.77003330E+06,1.63109157E+09
8.00000000E+00,1.00000000E+00,1.20891672E-02,1.39979157E+08,1.24174214E+02,3.49212417E-06,-0.00000000E+00,-0.00000000E+00,-1.03335291E-34,-1.53249178E-35,1.39943845E+09,1.75818281E+08,1.39955828E-01,1.75836129E-02,-1.39942765E+09,-1.75816754E+08,-1.29866665E+03,-2.01862730E+02,-0.00000000E+00,-0.00000000E+00,1.53114660E-39,1.97137113E-40,-0.00000000E+00,-0.00000000E+00,1.53114663E-39,1.97137119E-40,-1.76058287E+04,-2.39964247E+03,-1.57570956E+00,-2.29890239E-01,1.76061595E+03,2.39968756E+02,1.68000000E+03,2.40000000E+02,7.76999806E+06,1.63109157E+09
9.00000000E+00,1.00000000E+00,1.34982701E-02,1.39978516E+08,1.24012470E+02,2.57465296E-06,-0.00000000E+00,-0.00000000E+00,-1.18646029E-34,-1.53049540E-35,1.57550596E+09,1.76067510E+08,1.57564447E-01,1.76086190E-02,-1.57549363E+09,-1.76065988E+08,-1.50072567E+03,-2.01912448E+02,-0.00000000E+00,-0.00000000E+00,1.72810554E-39,1.96893313E-40,-0.00000000E+00,-0.00000000E+00,1.72810558E-39,1.96893319E-40,-2.00054601E+04,-2.39963144E+03,-1.80534447E+00,-2.29579890E-01,2.00058361E+03,2.39967653E+02,1.92000000E+03,2.40000000E+02,7.76996251E+06,1.63109157E+09
1.00000000E+01,1.00000000E+00,1.41157006E-03,1.39977871E+08,1.23850871E+02,1.89822195E-06,-0.00000000E+00,-0.00000000E+00,-1.33936809E-34,-1.52850081E-35,1.75182299E+09,1.76317030E+08,1.75198102E-01,1.76336551E-02,-1.75180915E+09,-1.76315514E+08,-1.70283427E+03,-2.01962119E+02,-0.00000000E+00,-0.00000000E+00,1.92482188E-39,1.96651245E-40,-0.00000000E+00,-0.00000000E+00,1.92482193E-39,1.96651251E-40,-2.24050804E+04,-2.39962031E+03,-2.03466921E+00,-2.29269850E-01,2.24055015E+03,2.39966539E+02,2.16000000E+03,2.40000000E+02,7.76992666E+06,1.63109157E+09
1.10000000E+01,1.00000000E+00,2.83668196E-03,1.39977219E+08,1.23689418E+02,1.39950556E-06,-0.00000000E+00,-0.00000000E+00,-1.49207647E-34,-1.52650801E-35,1.92838984E+09,1.76566842E+08,1.92856823E-01,1.76587213E-02,-1.92837448E+09,-1.76565332E+08,-1.90499240E+03,-2.02011747E+02,-0.00000000E+00,-0.00000000E+00,2.12129733E-39,1.96410889E-40,-0.00000000E+00,-0.00000000E+00,2.12129738E-39,1.96410895E-40,-2.48046895E+04,-2.39960908E+03,-2.26368408E+00,-2.28960120E-01,2.48051556E+03,2.39965416E+02,2.40000000E+03,2.40000000E+02,7.76989050E+06,1.63109157E+09
