Time [d],dt_flow [d],dt_tran [d],Global Water Mass in Liquid Phas [kg],Global Vaq [mol],Global Vim [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
1.00000000E+00,4.89000000E-01,1.35505344E-01,1.39978202E+08,1.05628789E-02,2.96598599E-05,-0.00000000E+00,-0.00000000E+00,2.55437086E-40,4.24238945E-40,1.34555363E+07,1.34557861E+07,1.34575828E-03,1.34578327E-03,-1.34548156E+07,-1.34546889E+07,-1.13896492E-03,-9.97818709E-04,-0.00000000E+00,-0.00000000E+00,2.53850584E-40,4.21604092E-40,-0.00000000E+00,-0.00000000E+00,2.53850584E-40,4.21604092E-40,-8.08071767E+02,-1.22620905E+03,-6.52172732E-08,-9.09372270E-08,8.08072921E+01,1.22621080E+02,8.08197600E-09,1.22640000E-08,7.76994507E+06,1.63109144E+09
2.00000000E+00,4.88000000E-01,6.66575307E-02,1.39978196E+08,2.03914158E+02,2.19627187E-05,-0.00000000E+00,-0.00000000E+00,-1.45777013E-35,-2.51671052E-35,2.69119712E+07,1.34564813E+07,2.69160647E-03,1.34585284E-03,-2.69090968E+07,-1.34543274E+07,-1.98683748E-03,-7.39224717E-04,-0.00000000E+00,-0.00000000E+00,8.42280890E-40,7.05303566E-40,-0.00000000E+00,-0.00000000E+00,8.42280890E-40,7.05303566E-40,-3.20769799E+03,-2.39962620E+03,-1.94739420E-02,-7.44642997E-02,3.20770259E+02,2.39962965E+02,2.40000000E+02,2.40000000E+02,7.76994474E+06,1.63109165E+09
3.00000000E+00,1.00000000E+00,1.68675715E-02,1.39978191E+08,3.54398524E+02,1.62698782E-05,-0.00000000E+00,-0.00000000E+00,-5.05955038E-35,-4.37411755E-35,4.03686195E+07,1.34566483E+07,4.03747605E-03,1.34586958E-03,-4.03635907E+07,-1.34544939E+07,-2.71095830E-03,-9.53256054E-04,-0.00000000E+00,-0.00000000E+00,1.65860955E-39,8.92312345E-40,-0.00000000E+00,-0.00000000E+00,1.65860955E-39,8.92312346E-40,-5.60732410E+03,-2.39962611E+03,-4.05401393E-01,-7.12871018E-01,5.60733217E+02,2.39962958E+02,4.80000000E+02,2.40000000E+02,7.76994445E+06,1.63109180E+09
4.00000000E+00,1.00000000E+00,8.70913164E-02,1.39978186E+08,4.65365970E+02,1.20486316E-05,-0.00000000E+00,-0.00000000E+00,-1.02289088E-34,-5.74377289E-35,5.38254186E+07,1.34567990E+07,5.38336073E-03,1.34588468E-03,-5.38182347E+07,-1.34546440E+07,-1.23962356E-02,-2.90894576E-02,-0.00000000E+00,-0.00000000E+00,2.62301409E-39,1.01420858E-39,-0.00000000E+00,-0.00000000E+00,2.62301410E-39,1.01420858E-39,-8.00695013E+03,-2.39962603E+03,-1.50956522E+00,-1.35043850E+00,8.00696169E+02,2.39962952E+02,7.20000000E+02,2.40000000E+02,7.76994419E+06,1.63109191E+09
5.00000000E+00,1.00000000E+00,1.68675715E-02,1.39978182E+08,5.46977816E+02,8.92556934E-06,-0.00000000E+00,-0.00000000E+00,-1.65614090E-34,-6.75109624E-35,6.72823551E+07,1.34569366E+07,6.72925920E-03,1.34589848E-03,-6.72730159E+07,-1.34547812E+07,-2.07813546E-01,-4.53277286E-01,-0.00000000E+00,-0.00000000E+00,3.68358834E-39,1.09189221E-39,-0.00000000E+00,-0.00000000E+00,3.68358834E-39,1.09189221E-39,-1.04065761E+04,-2.39962596E+03,-3.00165606E+00,-1.55859556E+00,1.04065911E+03,2.39962945E+02,9.60000000E+02,2.40000000E+02,7.76994395E+06,1.63109199E+09
6.00000000E+00,1.00000000E+00,1.03142794E-01,1.39978178E+08,6.06213472E+02,6.61345993E-06,-0.00000000E+00,-0.00000000E+00,-2.37434359E-34,-7.48223349E-35,8.07394199E+07,1.34570647E+07,8.07517053E-03,1.34591132E-03,-8.07279249E+07,-1.34549090E+07,-1.66571219E+00,-2.62613909E+00,-0.00000000E+00,-0.00000000E+00,4.80453631E-39,1.14018432E-39,-0.00000000E+00,-0.00000000E+00,4.80453631E-39,1.14018432E-39,-1.28062020E+04,-2.39962590E+03,-4.58591496E+00,-1.59442487E+00,1.28062205E+03,2.39962939E+02,1.20000000E+03,2.40000000E+02,7.76994373E+06,1.63109205E+09
7.00000000E+00,1.00000000E+00,2.89135786E-02,1.39978174E+08,6.46586173E+02,4.90575037E-06,-0.00000000E+00,-0.00000000E+00,-3.15292273E-34,-7.98054796E-35,9.41966064E+07,1.34571866E+07,9.42109407E-03,1.34592355E-03,-9.41829557E+07,-1.34550307E+07,-7.03317777E+00,-7.79869125E+00,-0.00000000E+00,-0.00000000E+00,5.96252866E-39,1.16903977E-39,-0.00000000E+00,-0.00000000E+00,5.96252866E-39,1.16903977E-39,-1.52058278E+04,-2.39962584E+03,-6.18341016E+00,-1.59854915E+00,1.52058499E+03,2.39962933E+02,1.44000000E+03,2.40000000E+02,7.76994352E+06,1.63109209E+09
8.00000000E+00,1.00000000E+00,2.89237598E-02,1.39978171E+08,6.71043868E+02,3.64151041E-06,-0.00000000E+00,-0.00000000E+00,-3.96995095E-34,-8.28242580E-35,1.07653911E+08,1.34573046E+07,1.07670295E-02,1.34593538E-03,-1.07638104E+08,-1.34551486E+07,-1.88000906E+01,-1.46546395E+01,-0.00000000E+00,-0.00000000E+00,7.14194170E-39,1.18552577E-39,-0.00000000E+00,-0.00000000E+00,7.14194170E-39,1.18552577E-39,-1.76054536E+04,-2.39962578E+03,-7.78225180E+00,-1.59893162E+00,1.76054791E+03,2.39962927E+02,1.68000000E+03,2.40000000E+02,7.76994332E+06,1.63109211E+09
9.00000000E+00,1.00000000E+00,1.17210233E-01,1.39978167E+08,6.83731651E+02,2.70369383E-06,-0.00000000E+00,-0.00000000E+00,-4.80828575E-34,-8.43902929E-35,1.21111331E+08,1.34574204E+07,1.21129765E-02,1.34594700E-03,-1.21093369E+08,-1.34552644E+07,-3.70644829E+01,-2.05551521E+01,-0.00000000E+00,-0.00000000E+00,8.33312444E-39,1.19440042E-39,-0.00000000E+00,-0.00000000E+00,8.33312444E-39,1.19440042E-39,-2.00050793E+04,-2.39962572E+03,-9.38120548E+00,-1.59895854E+00,2.00051084E+03,2.39962921E+02,1.92000000E+03,2.40000000E+02,7.76994312E+06,1.63109213E+09
1.00000000E+01,1.00000000E+00,1.17217808E-01,1.39978164E+08,6.89305722E+02,2.00739782E-06,-0.00000000E+00,-0.00000000E+00,-5.65671274E-34,-8.50782925E-35,1.34568867E+08,1.34575351E+07,1.34589350E-02,1.34595850E-03,-1.34548748E+08,-1.34553790E+07,-5.99452676E+01,-2.42176346E+01,-0.00000000E+00,-0.00000000E+00,9.53037960E-39,1.19883334E-39,-0.00000000E+00,-0.00000000E+00,9.53037960E-39,1.19883334E-39,-2.24047050E+04,-2.39962566E+03,-1.09801634E+01,-1.59895606E+00,2.24047375E+03,2.39962915E+02,2.16000000E+03,2.40000000E+02,7.76994292E+06,1.63109213E+09
