Time [d],dt_flow [d],dt_tran [d],Global Water Mass [kg],Global Vaq [mol],Top Water Mass [kg],Top Water Mass [kg/d],Top Vaq [mol],Top Vaq [mol/d],Right Water Mass [kg],Right Water Mass [kg/d],Right Vaq [mol],Right Vaq [mol/d],Left Water Mass [kg],Left Water Mass [kg/d],Left Vaq [mol],Left Vaq [mol/d],North Water Mass [kg],North Water Mass [kg/d],North Vaq [mol],North Vaq [mol/d],South Water Mass [kg],South Water Mass [kg/d],South Vaq [mol],South Vaq [mol/d],ExtractWell Water Mass [kg],ExtractWell Water Mass [kg/d],ExtractWell Vaq [mol],ExtractWell Vaq [mol/d],InjectWell Water Mass [kg],InjectWell Water Mass [kg/d],InjectWell Vaq [mol],InjectWell Vaq [mol/d],Region Region__all Water Mass [kg],Region Region__all Total Mass [kg]
8.80000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.64035483E+05,-0.00000000E+00,-0.00000000E+00,-1.24851859E+02,-2.62914586E+00,3.76404506E+06,4.30980679E+04,3.76464342E-04,4.31049191E-06,4.09520662E+06,4.68898455E+04,4.09585773E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-3.26165623E-13,-1.90996162E-14,-0.00000000E+00,-0.00000000E+00,-3.26128981E-13,-1.90992230E-14,-8.73245292E+06,-9.99860084E+04,-5.83968016E+03,-3.26228597E+02,8.73201119E+05,9.99809506E+03,8.70000000E+05,1.00000000E+04,7.76991745E+06,8.64035483E+05
8.90000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.73692662E+05,-0.00000000E+00,-0.00000000E+00,-1.27505401E+02,-2.65354246E+00,3.80714313E+06,4.30980679E+04,3.80774834E-04,4.31049191E-06,4.14209647E+06,4.68898455E+04,4.14275503E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-3.46200553E-13,-2.00349302E-14,-0.00000000E+00,-0.00000000E+00,-3.46163518E-13,-2.00345375E-14,-8.83243893E+06,-9.99860084E+04,-6.17984787E+03,-3.40167712E+02,8.83199214E+05,9.99809506E+03,8.80000000E+05,1.00000000E+04,7.76991745E+06,8.73692662E+05
9.00000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.83335537E+05,-0.00000000E+00,-0.00000000E+00,-1.30183240E+02,-2.67783907E+00,3.85024120E+06,4.30980679E+04,3.85085326E-04,4.31049191E-06,4.18898632E+06,4.68898455E+04,4.18965233E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-3.67204141E-13,-2.10035874E-14,-0.00000000E+00,-0.00000000E+00,-3.67166713E-13,-2.10031953E-14,-8.93242494E+06,-9.99860084E+04,-6.53429529E+03,-3.54447413E+02,8.93197309E+05,9.99809506E+03,8.90000000E+05,1.00000000E+04,7.76991745E+06,8.83335537E+05
9.10000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,8.92963767E+05,-0.00000000E+00,-0.00000000E+00,-1.32885276E+02,-2.70203572E+00,3.89333927E+06,4.30980679E+04,3.89395818E-04,4.31049191E-06,4.23587616E+06,4.68898455E+04,4.23654963E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-3.89210458E-13,-2.20063171E-14,-0.00000000E+00,-0.00000000E+00,-3.89172639E-13,-2.20059255E-14,-9.03241095E+06,-9.99860084E+04,-6.90336283E+03,-3.69067546E+02,9.03195404E+05,9.99809506E+03,9.00000000E+05,1.00000000E+04,7.76991745E+06,8.92963767E+05
9.20000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.02577014E+05,-0.00000000E+00,-0.00000000E+00,-1.35611409E+02,-2.72613244E+00,3.93643733E+06,4.30980679E+04,3.93706309E-04,4.31049191E-06,4.28276601E+06,4.68898455E+04,4.28344693E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-4.12254311E-13,-2.30438533E-14,-0.00000000E+00,-0.00000000E+00,-4.12216101E-13,-2.30434622E-14,-9.13239696E+06,-9.99860084E+04,-7.28739060E+03,-3.84027767E+02,9.13193499E+05,9.99809506E+03,9.10000000E+05,1.00000000E+04,7.76991745E+06,9.02577014E+05
9.30000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.12174936E+05,-0.00000000E+00,-0.00000000E+00,-1.38361538E+02,-2.75012926E+00,3.97953540E+06,4.30980679E+04,3.98016801E-04,4.31049191E-06,4.32965585E+06,4.68898455E+04,4.33034423E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-4.36371245E-13,-2.41169345E-14,-0.00000000E+00,-0.00000000E+00,-4.36332645E-13,-2.41165439E-14,-9.23238296E+06,-9.99860084E+04,-7.68671816E+03,-3.99327558E+02,9.23191594E+05,9.99809506E+03,9.20000000E+05,1.00000000E+04,7.76991745E+06,9.12174936E+05
9.40000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.21757196E+05,-0.00000000E+00,-0.00000000E+00,-1.41135564E+02,-2.77402619E+00,4.02263347E+06,4.30980679E+04,4.02327293E-04,4.31049191E-06,4.37654570E+06,4.68898455E+04,4.37724153E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-4.61597549E-13,-2.52263037E-14,-0.00000000E+00,-0.00000000E+00,-4.61558558E-13,-2.52259136E-14,-9.33236897E+06,-9.99860084E+04,-8.10168438E+03,-4.14966222E+02,9.33189689E+05,9.99809506E+03,9.30000000E+05,1.00000000E+04,7.76991745E+06,9.21757196E+05
9.50000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.31323455E+05,-0.00000000E+00,-0.00000000E+00,-1.43933387E+02,-2.79782324E+00,4.06573154E+06,4.30980679E+04,4.06637785E-04,4.31049191E-06,4.42343554E+06,4.68898455E+04,4.42413883E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-4.87970257E-13,-2.63727082E-14,-0.00000000E+00,-0.00000000E+00,-4.87930877E-13,-2.63723186E-14,-9.43235498E+06,-9.99860084E+04,-8.53262727E+03,-4.30942889E+02,9.43187784E+05,9.99809506E+03,9.40000000E+05,1.00000000E+04,7.76991745E+06,9.31323455E+05
9.60000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.40873377E+05,-0.00000000E+00,-0.00000000E+00,-1.46754908E+02,-2.82152042E+00,4.10882961E+06,4.30980679E+04,4.10948277E-04,4.31049191E-06,4.47032539E+06,4.68898455E+04,4.47103613E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-5.15527157E-13,-2.75568995E-14,-0.00000000E+00,-0.00000000E+00,-5.15487388E-13,-2.75565105E-14,-9.53234099E+06,-9.99860084E+04,-8.97988379E+03,-4.47256524E+02,9.53185879E+05,9.99809506E+03,9.50000000E+05,1.00000000E+04,7.76991745E+06,9.40873377E+05
9.70000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.50406626E+05,-0.00000000E+00,-0.00000000E+00,-1.49600025E+02,-2.84511773E+00,4.15192767E+06,4.30980679E+04,4.15258769E-04,4.31049191E-06,4.51721523E+06,4.68898455E+04,4.51793343E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-5.44306790E-13,-2.87796332E-14,-0.00000000E+00,-0.00000000E+00,-5.44266632E-13,-2.87792448E-14,-9.63232700E+06,-9.99860084E+04,-9.44378972E+03,-4.63905928E+02,9.63183974E+05,9.99809506E+03,9.60000000E+05,1.00000000E+04,7.76991745E+06,9.50406626E+05
9.80000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.59922867E+05,-0.00000000E+00,-0.00000000E+00,-1.52468641E+02,-2.86861518E+00,4.19502574E+06,4.30980679E+04,4.19569261E-04,4.31049191E-06,4.56410508E+06,4.68898455E+04,4.56483074E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-5.74348459E-13,-3.00416690E-14,-0.00000000E+00,-0.00000000E+00,-5.74307913E-13,-3.00412810E-14,-9.73231301E+06,-9.99860084E+04,-9.92467946E+03,-4.80889742E+02,9.73182069E+05,9.99809506E+03,9.70000000E+05,1.00000000E+04,7.76991745E+06,9.59922867E+05
9.90000000E+01,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.69421769E+05,-0.00000000E+00,-0.00000000E+00,-1.55360653E+02,-2.89201275E+00,4.23812381E+06,4.30980679E+04,4.23879753E-04,4.31049191E-06,4.61099492E+06,4.68898455E+04,4.61172804E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-6.05692229E-13,-3.13437701E-14,-0.00000000E+00,-0.00000000E+00,-6.05651296E-13,-3.13433827E-14,-9.83229901E+06,-9.99860084E+04,-1.04228859E+04,-4.98206454E+02,9.83180164E+05,9.99809506E+03,9.80000000E+05,1.00000000E+04,7.76991745E+06,9.69421769E+05
1.00000000E+02,1.00000000E+00,1.00000000E+00,1.39977705E+08,9.78902999E+05,-0.00000000E+00,-0.00000000E+00,-1.58275964E+02,-2.91531046E+00,4.28122188E+06,4.30980679E+04,4.28190245E-04,4.31049191E-06,4.65788477E+06,4.68898455E+04,4.65862534E-04,4.68973007E-06,-0.00000000E+00,-0.00000000E+00,-6.38378933E-13,-3.26867039E-14,-0.00000000E+00,-0.00000000E+00,-6.38337613E-13,-3.26863170E-14,-9.93228502E+06,-9.99860084E+04,-1.09387403E+04,-5.15854401E+02,9.93178259E+05,9.99809506E+03,9.90000000E+05,1.00000000E+04,7.76991745E+06,9.78902999E+05
